,SCHOOL_YEAR,DIV_NAME,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
3469,2011-2012,Albemarle County,Murray High,5.0,F,N,N,N,8,100.0,0.0
3473,2011-2012,Albemarle County,Murray High,5.0,F,Y,N,N,2,100.0,0.0
3477,2011-2012,Albemarle County,Murray High,5.0,M,N,N,N,8,75.0,0.0
3481,2011-2012,Albemarle County,Murray High,5.0,M,Y,N,N,4,100.0,0.0
3597,2011-2012,Albemarle County,Western Albemarle High,5.0,F,N,N,N,88,94.31818181818181,1.1363636363636365
3598,2011-2012,Albemarle County,Western Albemarle High,5.0,F,N,N,Y,8,87.5,0.0
3601,2011-2012,Albemarle County,Western Albemarle High,5.0,F,Y,N,N,8,100.0,0.0
3602,2011-2012,Albemarle County,Western Albemarle High,5.0,F,Y,N,Y,3,100.0,0.0
3605,2011-2012,Albemarle County,Western Albemarle High,5.0,M,N,N,N,94,97.87234042553192,1.0638297872340425
3606,2011-2012,Albemarle County,Western Albemarle High,5.0,M,N,N,Y,6,100.0,0.0
3609,2011-2012,Albemarle County,Western Albemarle High,5.0,M,Y,N,N,18,88.88888888888889,11.11111111111111
3610,2011-2012,Albemarle County,Western Albemarle High,5.0,M,Y,N,Y,2,100.0,0.0
1362,2011-2012,Alexandria City,T.C. Williams High,2.0,F,N,N,N,9,100.0,0.0
1363,2011-2012,Alexandria City,T.C. Williams High,2.0,F,N,N,Y,18,94.44444444444444,5.555555555555555
1364,2011-2012,Alexandria City,T.C. Williams High,2.0,F,N,Y,N,2,100.0,0.0
1365,2011-2012,Alexandria City,T.C. Williams High,2.0,F,N,Y,Y,11,100.0,0.0
1370,2011-2012,Alexandria City,T.C. Williams High,2.0,M,N,N,N,7,100.0,0.0
1371,2011-2012,Alexandria City,T.C. Williams High,2.0,M,N,N,Y,5,100.0,0.0
1372,2011-2012,Alexandria City,T.C. Williams High,2.0,M,N,Y,N,2,100.0,0.0
1373,2011-2012,Alexandria City,T.C. Williams High,2.0,M,N,Y,Y,5,100.0,0.0
1374,2011-2012,Alexandria City,T.C. Williams High,2.0,M,Y,N,N,1,100.0,0.0
1378,2011-2012,Alexandria City,T.C. Williams High,3.0,F,N,N,N,52,86.53846153846153,9.615384615384615
1379,2011-2012,Alexandria City,T.C. Williams High,3.0,F,N,N,Y,76,84.21052631578948,6.578947368421052
1380,2011-2012,Alexandria City,T.C. Williams High,3.0,F,N,Y,N,6,83.33333333333333,16.666666666666668
1381,2011-2012,Alexandria City,T.C. Williams High,3.0,F,N,Y,Y,16,100.0,0.0
1382,2011-2012,Alexandria City,T.C. Williams High,3.0,F,Y,N,N,4,50.0,25.0
1383,2011-2012,Alexandria City,T.C. Williams High,3.0,F,Y,N,Y,14,92.85714285714286,7.142857142857143
1384,2011-2012,Alexandria City,T.C. Williams High,3.0,F,Y,Y,N,1,100.0,0.0
1385,2011-2012,Alexandria City,T.C. Williams High,3.0,F,Y,Y,Y,1,100.0,0.0
1386,2011-2012,Alexandria City,T.C. Williams High,3.0,M,N,N,N,45,71.11111111111111,20.0
1387,2011-2012,Alexandria City,T.C. Williams High,3.0,M,N,N,Y,67,79.1044776119403,11.940298507462687
1388,2011-2012,Alexandria City,T.C. Williams High,3.0,M,N,Y,N,1,100.0,0.0
1389,2011-2012,Alexandria City,T.C. Williams High,3.0,M,N,Y,Y,15,93.33333333333333,6.666666666666667
1390,2011-2012,Alexandria City,T.C. Williams High,3.0,M,Y,N,N,15,66.66666666666667,20.0
1391,2011-2012,Alexandria City,T.C. Williams High,3.0,M,Y,N,Y,15,66.66666666666667,33.333333333333336
1392,2011-2012,Alexandria City,T.C. Williams High,3.0,M,Y,Y,N,1,100.0,0.0
1394,2011-2012,Alexandria City,T.C. Williams High,4.0,F,N,N,N,16,87.5,12.5
1395,2011-2012,Alexandria City,T.C. Williams High,4.0,F,N,N,Y,50,78.0,14.0
1396,2011-2012,Alexandria City,T.C. Williams High,4.0,F,N,Y,N,2,50.0,50.0
1397,2011-2012,Alexandria City,T.C. Williams High,4.0,F,N,Y,Y,20,75.0,20.0
1398,2011-2012,Alexandria City,T.C. Williams High,4.0,F,Y,N,N,3,100.0,0.0
1399,2011-2012,Alexandria City,T.C. Williams High,4.0,F,Y,N,Y,3,66.66666666666667,33.333333333333336
1400,2011-2012,Alexandria City,T.C. Williams High,4.0,F,Y,Y,N,1,0.0,0.0
1402,2011-2012,Alexandria City,T.C. Williams High,4.0,M,N,N,N,23,65.21739130434783,8.695652173913043
1403,2011-2012,Alexandria City,T.C. Williams High,4.0,M,N,N,Y,42,73.80952380952381,14.285714285714286
1404,2011-2012,Alexandria City,T.C. Williams High,4.0,M,N,Y,N,8,37.5,37.5
1405,2011-2012,Alexandria City,T.C. Williams High,4.0,M,N,Y,Y,35,62.857142857142854,31.428571428571427
1406,2011-2012,Alexandria City,T.C. Williams High,4.0,M,Y,N,N,2,50.0,50.0
1407,2011-2012,Alexandria City,T.C. Williams High,4.0,M,Y,N,Y,9,44.44444444444444,33.333333333333336
1408,2011-2012,Alexandria City,T.C. Williams High,4.0,M,Y,Y,N,2,50.0,50.0
1410,2011-2012,Alexandria City,T.C. Williams High,5.0,F,N,N,N,69,91.30434782608695,5.797101449275362
1411,2011-2012,Alexandria City,T.C. Williams High,5.0,F,N,N,Y,4,100.0,0.0
1412,2011-2012,Alexandria City,T.C. Williams High,5.0,F,N,Y,N,1,100.0,0.0
1413,2011-2012,Alexandria City,T.C. Williams High,5.0,F,N,Y,Y,3,100.0,0.0
1414,2011-2012,Alexandria City,T.C. Williams High,5.0,F,Y,N,N,5,60.0,20.0
1418,2011-2012,Alexandria City,T.C. Williams High,5.0,M,N,N,N,60,96.66666666666667,3.3333333333333335
1419,2011-2012,Alexandria City,T.C. Williams High,5.0,M,N,N,Y,9,77.77777777777777,22.22222222222222
1421,2011-2012,Alexandria City,T.C. Williams High,5.0,M,N,Y,Y,3,100.0,0.0
1422,2011-2012,Alexandria City,T.C. Williams High,5.0,M,Y,N,N,6,100.0,0.0
1423,2011-2012,Alexandria City,T.C. Williams High,5.0,M,Y,N,Y,1,100.0,0.0
1410,2011-2012,Alleghany County,Alleghany High,5.0,F,N,N,N,47,97.87234042553192,2.127659574468085
1411,2011-2012,Alleghany County,Alleghany High,5.0,F,N,N,Y,31,93.54838709677419,6.451612903225806
1414,2011-2012,Alleghany County,Alleghany High,5.0,F,Y,N,N,2,100.0,0.0
1415,2011-2012,Alleghany County,Alleghany High,5.0,F,Y,N,Y,7,71.42857142857143,28.571428571428573
1418,2011-2012,Alleghany County,Alleghany High,5.0,M,N,N,N,52,98.07692307692308,1.9230769230769231
1419,2011-2012,Alleghany County,Alleghany High,5.0,M,N,N,Y,44,77.27272727272727,15.909090909090908
1422,2011-2012,Alleghany County,Alleghany High,5.0,M,Y,N,N,11,72.72727272727273,27.272727272727273
1423,2011-2012,Alleghany County,Alleghany High,5.0,M,Y,N,Y,14,85.71428571428571,14.285714285714286
1378,2011-2012,Amelia County,Amelia County High,3.0,F,N,N,N,9,100.0,0.0
1379,2011-2012,Amelia County,Amelia County High,3.0,F,N,N,Y,9,100.0,0.0
1382,2011-2012,Amelia County,Amelia County High,3.0,F,Y,N,N,2,100.0,0.0
1386,2011-2012,Amelia County,Amelia County High,3.0,M,N,N,N,10,90.0,0.0
1387,2011-2012,Amelia County,Amelia County High,3.0,M,N,N,Y,13,100.0,0.0
1390,2011-2012,Amelia County,Amelia County High,3.0,M,Y,N,N,4,75.0,25.0
1391,2011-2012,Amelia County,Amelia County High,3.0,M,Y,N,Y,2,100.0,0.0
1410,2011-2012,Amelia County,Amelia County High,5.0,F,N,N,N,37,94.5945945945946,2.7027027027027026
1411,2011-2012,Amelia County,Amelia County High,5.0,F,N,N,Y,7,100.0,0.0
1415,2011-2012,Amelia County,Amelia County High,5.0,F,Y,N,Y,1,100.0,0.0
1418,2011-2012,Amelia County,Amelia County High,5.0,M,N,N,N,28,92.85714285714286,0.0
1419,2011-2012,Amelia County,Amelia County High,5.0,M,N,N,Y,9,77.77777777777777,11.11111111111111
1422,2011-2012,Amelia County,Amelia County High,5.0,M,Y,N,N,4,75.0,25.0
1423,2011-2012,Amelia County,Amelia County High,5.0,M,Y,N,Y,1,0.0,100.0
1378,2011-2012,Amherst County,Amherst County High,3.0,F,N,N,N,14,100.0,0.0
1379,2011-2012,Amherst County,Amherst County High,3.0,F,N,N,Y,23,82.6086956521739,4.3478260869565215
1382,2011-2012,Amherst County,Amherst County High,3.0,F,Y,N,N,3,66.66666666666667,33.333333333333336
1383,2011-2012,Amherst County,Amherst County High,3.0,F,Y,N,Y,1,100.0,0.0
1386,2011-2012,Amherst County,Amherst County High,3.0,M,N,N,N,30,90.0,0.0
1387,2011-2012,Amherst County,Amherst County High,3.0,M,N,N,Y,15,100.0,0.0
1390,2011-2012,Amherst County,Amherst County High,3.0,M,Y,N,N,2,100.0,0.0
1391,2011-2012,Amherst County,Amherst County High,3.0,M,Y,N,Y,8,100.0,0.0
1410,2011-2012,Amherst County,Amherst County High,5.0,F,N,N,N,78,89.74358974358974,5.128205128205129
1411,2011-2012,Amherst County,Amherst County High,5.0,F,N,N,Y,31,83.87096774193549,6.451612903225806
1414,2011-2012,Amherst County,Amherst County High,5.0,F,Y,N,N,3,100.0,0.0
1415,2011-2012,Amherst County,Amherst County High,5.0,F,Y,N,Y,1,0.0,0.0
1418,2011-2012,Amherst County,Amherst County High,5.0,M,N,N,N,96,93.75,3.125
1419,2011-2012,Amherst County,Amherst County High,5.0,M,N,N,Y,27,81.48148148148148,11.11111111111111
1422,2011-2012,Amherst County,Amherst County High,5.0,M,Y,N,N,8,62.5,37.5
1423,2011-2012,Amherst County,Amherst County High,5.0,M,Y,N,Y,5,80.0,0.0
1378,2011-2012,Appomattox County,Appomattox County High,3.0,F,N,N,N,7,100.0,0.0
1379,2011-2012,Appomattox County,Appomattox County High,3.0,F,N,N,Y,11,90.9090909090909,9.090909090909092
1382,2011-2012,Appomattox County,Appomattox County High,3.0,F,Y,N,N,1,0.0,0.0
1383,2011-2012,Appomattox County,Appomattox County High,3.0,F,Y,N,Y,2,50.0,50.0
1386,2011-2012,Appomattox County,Appomattox County High,3.0,M,N,N,N,13,61.53846153846154,23.076923076923077
1387,2011-2012,Appomattox County,Appomattox County High,3.0,M,N,N,Y,16,62.5,12.5
1390,2011-2012,Appomattox County,Appomattox County High,3.0,M,Y,N,N,3,66.66666666666667,0.0
1391,2011-2012,Appomattox County,Appomattox County High,3.0,M,Y,N,Y,1,100.0,0.0
1410,2011-2012,Appomattox County,Appomattox County High,5.0,F,N,N,N,34,88.23529411764706,2.9411764705882355
1411,2011-2012,Appomattox County,Appomattox County High,5.0,F,N,N,Y,9,66.66666666666667,22.22222222222222
1414,2011-2012,Appomattox County,Appomattox County High,5.0,F,Y,N,N,2,0.0,100.0
1415,2011-2012,Appomattox County,Appomattox County High,5.0,F,Y,N,Y,4,75.0,0.0
1418,2011-2012,Appomattox County,Appomattox County High,5.0,M,N,N,N,42,88.0952380952381,7.142857142857143
1419,2011-2012,Appomattox County,Appomattox County High,5.0,M,N,N,Y,15,66.66666666666667,13.333333333333334
1422,2011-2012,Appomattox County,Appomattox County High,5.0,M,Y,N,N,7,71.42857142857143,14.285714285714286
1423,2011-2012,Appomattox County,Appomattox County High,5.0,M,Y,N,Y,7,100.0,0.0
2564,2011-2012,Arlington County,Wakefield High,2.0,F,N,N,N,2,100.0,0.0
2565,2011-2012,Arlington County,Wakefield High,2.0,F,N,N,Y,4,100.0,0.0
2567,2011-2012,Arlington County,Wakefield High,2.0,F,N,Y,Y,5,100.0,0.0
2570,2011-2012,Arlington County,Wakefield High,2.0,F,Y,Y,N,1,100.0,0.0
2572,2011-2012,Arlington County,Wakefield High,2.0,M,N,N,N,6,83.33333333333333,0.0
2573,2011-2012,Arlington County,Wakefield High,2.0,M,N,N,Y,3,100.0,0.0
2574,2011-2012,Arlington County,Wakefield High,2.0,M,N,Y,N,2,50.0,50.0
2575,2011-2012,Arlington County,Wakefield High,2.0,M,N,Y,Y,7,85.71428571428571,14.285714285714286
2580,2011-2012,Arlington County,Wakefield High,3.0,F,N,N,N,24,83.33333333333333,8.333333333333334
2581,2011-2012,Arlington County,Wakefield High,3.0,F,N,N,Y,22,86.36363636363636,0.0
2582,2011-2012,Arlington County,Wakefield High,3.0,F,N,Y,N,3,66.66666666666667,33.333333333333336
2583,2011-2012,Arlington County,Wakefield High,3.0,F,N,Y,Y,6,83.33333333333333,16.666666666666668
2584,2011-2012,Arlington County,Wakefield High,3.0,F,Y,N,N,3,100.0,0.0
2585,2011-2012,Arlington County,Wakefield High,3.0,F,Y,N,Y,1,100.0,0.0
2586,2011-2012,Arlington County,Wakefield High,3.0,F,Y,Y,N,1,100.0,0.0
2588,2011-2012,Arlington County,Wakefield High,3.0,M,N,N,N,21,90.47619047619048,9.523809523809524
2589,2011-2012,Arlington County,Wakefield High,3.0,M,N,N,Y,9,77.77777777777777,0.0
2590,2011-2012,Arlington County,Wakefield High,3.0,M,N,Y,N,2,50.0,50.0
2591,2011-2012,Arlington County,Wakefield High,3.0,M,N,Y,Y,7,85.71428571428571,0.0
2592,2011-2012,Arlington County,Wakefield High,3.0,M,Y,N,N,11,81.81818181818181,18.181818181818183
2593,2011-2012,Arlington County,Wakefield High,3.0,M,Y,N,Y,5,60.0,20.0
2596,2011-2012,Arlington County,Wakefield High,4.0,F,N,N,N,27,96.29629629629629,0.0
2597,2011-2012,Arlington County,Wakefield High,4.0,F,N,N,Y,17,76.47058823529412,11.764705882352942
2598,2011-2012,Arlington County,Wakefield High,4.0,F,N,Y,N,8,75.0,25.0
2599,2011-2012,Arlington County,Wakefield High,4.0,F,N,Y,Y,14,50.0,42.857142857142854
2601,2011-2012,Arlington County,Wakefield High,4.0,F,Y,N,Y,7,85.71428571428571,0.0
2603,2011-2012,Arlington County,Wakefield High,4.0,F,Y,Y,Y,2,100.0,0.0
2604,2011-2012,Arlington County,Wakefield High,4.0,M,N,N,N,22,81.81818181818181,13.636363636363637
2605,2011-2012,Arlington County,Wakefield High,4.0,M,N,N,Y,27,77.77777777777777,22.22222222222222
2606,2011-2012,Arlington County,Wakefield High,4.0,M,N,Y,N,25,40.0,44.0
2607,2011-2012,Arlington County,Wakefield High,4.0,M,N,Y,Y,19,68.42105263157895,21.05263157894737
2608,2011-2012,Arlington County,Wakefield High,4.0,M,Y,N,N,7,85.71428571428571,14.285714285714286
2609,2011-2012,Arlington County,Wakefield High,4.0,M,Y,N,Y,15,86.66666666666667,13.333333333333334
2610,2011-2012,Arlington County,Wakefield High,4.0,M,Y,Y,N,1,100.0,0.0
2611,2011-2012,Arlington County,Wakefield High,4.0,M,Y,Y,Y,2,100.0,0.0
2612,2011-2012,Arlington County,Wakefield High,5.0,F,N,N,N,19,100.0,0.0
2613,2011-2012,Arlington County,Wakefield High,5.0,F,N,N,Y,3,100.0,0.0
2614,2011-2012,Arlington County,Wakefield High,5.0,F,N,Y,N,1,100.0,0.0
2615,2011-2012,Arlington County,Wakefield High,5.0,F,N,Y,Y,3,100.0,0.0
2616,2011-2012,Arlington County,Wakefield High,5.0,F,Y,N,N,1,100.0,0.0
2620,2011-2012,Arlington County,Wakefield High,5.0,M,N,N,N,19,94.73684210526316,0.0
2621,2011-2012,Arlington County,Wakefield High,5.0,M,N,N,Y,3,100.0,0.0
2623,2011-2012,Arlington County,Wakefield High,5.0,M,N,Y,Y,1,100.0,0.0
2624,2011-2012,Arlington County,Wakefield High,5.0,M,Y,N,N,4,75.0,25.0
2692,2011-2012,Arlington County,Washington-Lee High,2.0,F,N,N,N,12,100.0,0.0
2693,2011-2012,Arlington County,Washington-Lee High,2.0,F,N,N,Y,9,100.0,0.0
2694,2011-2012,Arlington County,Washington-Lee High,2.0,F,N,Y,N,4,100.0,0.0
2695,2011-2012,Arlington County,Washington-Lee High,2.0,F,N,Y,Y,6,83.33333333333333,0.0
2700,2011-2012,Arlington County,Washington-Lee High,2.0,M,N,N,N,18,88.88888888888889,5.555555555555555
2701,2011-2012,Arlington County,Washington-Lee High,2.0,M,N,N,Y,3,100.0,0.0
2702,2011-2012,Arlington County,Washington-Lee High,2.0,M,N,Y,N,5,60.0,20.0
2703,2011-2012,Arlington County,Washington-Lee High,2.0,M,N,Y,Y,6,100.0,0.0
2704,2011-2012,Arlington County,Washington-Lee High,2.0,M,Y,N,N,2,100.0,0.0
2708,2011-2012,Arlington County,Washington-Lee High,3.0,F,N,N,N,13,69.23076923076923,30.76923076923077
2709,2011-2012,Arlington County,Washington-Lee High,3.0,F,N,N,Y,14,100.0,0.0
2710,2011-2012,Arlington County,Washington-Lee High,3.0,F,N,Y,N,1,100.0,0.0
2711,2011-2012,Arlington County,Washington-Lee High,3.0,F,N,Y,Y,2,100.0,0.0
2712,2011-2012,Arlington County,Washington-Lee High,3.0,F,Y,N,N,3,100.0,0.0
2716,2011-2012,Arlington County,Washington-Lee High,3.0,M,N,N,N,15,93.33333333333333,6.666666666666667
2717,2011-2012,Arlington County,Washington-Lee High,3.0,M,N,N,Y,6,100.0,0.0
2718,2011-2012,Arlington County,Washington-Lee High,3.0,M,N,Y,N,1,0.0,0.0
2719,2011-2012,Arlington County,Washington-Lee High,3.0,M,N,Y,Y,2,100.0,0.0
2720,2011-2012,Arlington County,Washington-Lee High,3.0,M,Y,N,N,3,100.0,0.0
2721,2011-2012,Arlington County,Washington-Lee High,3.0,M,Y,N,Y,6,100.0,0.0
2723,2011-2012,Arlington County,Washington-Lee High,3.0,M,Y,Y,Y,1,100.0,0.0
2724,2011-2012,Arlington County,Washington-Lee High,4.0,F,N,N,N,30,96.66666666666667,3.3333333333333335
2725,2011-2012,Arlington County,Washington-Lee High,4.0,F,N,N,Y,21,90.47619047619048,0.0
2726,2011-2012,Arlington County,Washington-Lee High,4.0,F,N,Y,N,6,50.0,50.0
2727,2011-2012,Arlington County,Washington-Lee High,4.0,F,N,Y,Y,19,63.1578947368421,36.8421052631579
2728,2011-2012,Arlington County,Washington-Lee High,4.0,F,Y,N,N,3,100.0,0.0
2729,2011-2012,Arlington County,Washington-Lee High,4.0,F,Y,N,Y,3,100.0,0.0
2730,2011-2012,Arlington County,Washington-Lee High,4.0,F,Y,Y,N,1,100.0,0.0
2731,2011-2012,Arlington County,Washington-Lee High,4.0,F,Y,Y,Y,4,75.0,25.0
2732,2011-2012,Arlington County,Washington-Lee High,4.0,M,N,N,N,25,92.0,4.0
2733,2011-2012,Arlington County,Washington-Lee High,4.0,M,N,N,Y,23,86.95652173913044,8.695652173913043
2734,2011-2012,Arlington County,Washington-Lee High,4.0,M,N,Y,N,14,28.571428571428573,64.28571428571429
2735,2011-2012,Arlington County,Washington-Lee High,4.0,M,N,Y,Y,21,66.66666666666667,23.80952380952381
2736,2011-2012,Arlington County,Washington-Lee High,4.0,M,Y,N,N,4,100.0,0.0
2737,2011-2012,Arlington County,Washington-Lee High,4.0,M,Y,N,Y,7,100.0,0.0
2738,2011-2012,Arlington County,Washington-Lee High,4.0,M,Y,Y,N,2,100.0,0.0
2739,2011-2012,Arlington County,Washington-Lee High,4.0,M,Y,Y,Y,3,100.0,0.0
2740,2011-2012,Arlington County,Washington-Lee High,5.0,F,N,N,N,97,98.96907216494846,0.0
2741,2011-2012,Arlington County,Washington-Lee High,5.0,F,N,N,Y,2,50.0,50.0
2742,2011-2012,Arlington County,Washington-Lee High,5.0,F,N,Y,N,1,100.0,0.0
2743,2011-2012,Arlington County,Washington-Lee High,5.0,F,N,Y,Y,1,0.0,0.0
2744,2011-2012,Arlington County,Washington-Lee High,5.0,F,Y,N,N,6,100.0,0.0
2748,2011-2012,Arlington County,Washington-Lee High,5.0,M,N,N,N,59,96.61016949152543,3.389830508474576
2749,2011-2012,Arlington County,Washington-Lee High,5.0,M,N,N,Y,2,100.0,0.0
2750,2011-2012,Arlington County,Washington-Lee High,5.0,M,N,Y,N,2,100.0,0.0
2751,2011-2012,Arlington County,Washington-Lee High,5.0,M,N,Y,Y,2,100.0,0.0
2752,2011-2012,Arlington County,Washington-Lee High,5.0,M,Y,N,N,12,91.66666666666667,0.0
2753,2011-2012,Arlington County,Washington-Lee High,5.0,M,Y,N,Y,1,100.0,0.0
2820,2011-2012,Arlington County,Yorktown High,2.0,F,N,N,N,14,92.85714285714286,7.142857142857143
2821,2011-2012,Arlington County,Yorktown High,2.0,F,N,N,Y,3,100.0,0.0
2822,2011-2012,Arlington County,Yorktown High,2.0,F,N,Y,N,4,75.0,25.0
2823,2011-2012,Arlington County,Yorktown High,2.0,F,N,Y,Y,2,50.0,0.0
2827,2011-2012,Arlington County,Yorktown High,2.0,F,Y,Y,Y,1,100.0,0.0
