,SCHOOL_YEAR,DIV_NAME,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
16138,2018-2019,Fairfax County,Fairfax High,4.0,F,Y,N,N,4,75.0,0.0
16139,2018-2019,Fairfax County,Falls Church High,4.0,F,Y,N,N,2,100.0,0.0
16140,2018-2019,Fairfax County,Hayfield Secondary,4.0,F,Y,N,N,2,100.0,0.0
16141,2018-2019,Fairfax County,Herndon High,4.0,F,Y,N,N,1,100.0,0.0
16143,2018-2019,Fairfax County,Lake Braddock Secondary,4.0,F,Y,N,N,3,100.0,0.0
16144,2018-2019,Fairfax County,Langley High,4.0,F,Y,N,N,1,100.0,0.0
16146,2018-2019,Fairfax County,Madison High,4.0,F,Y,N,N,1,100.0,0.0
16147,2018-2019,Fairfax County,Marshall High,4.0,F,Y,N,N,2,100.0,0.0
16148,2018-2019,Fairfax County,McLean High,4.0,F,Y,N,N,1,100.0,0.0
16149,2018-2019,Fairfax County,Mount Vernon High,4.0,F,Y,N,N,1,100.0,0.0
16152,2018-2019,Fairfax County,Robinson Secondary,4.0,F,Y,N,N,4,100.0,0.0
16153,2018-2019,Fairfax County,South County High,4.0,F,Y,N,N,2,100.0,0.0
16154,2018-2019,Fairfax County,South Lakes High,4.0,F,Y,N,N,3,66.66666666666667,33.333333333333336
16156,2018-2019,Fairfax County,West Potomac High,4.0,F,Y,N,N,1,100.0,0.0
16157,2018-2019,Fairfax County,West Springfield High,4.0,F,Y,N,N,2,100.0,0.0
16158,2018-2019,Fairfax County,Westfield High,4.0,F,Y,N,N,1,0.0,100.0
16159,2018-2019,Fairfax County,Woodson High,4.0,F,Y,N,N,6,100.0,0.0
16160,2018-2019,Fairfax County,Annandale High,5.0,F,Y,N,N,5,100.0,0.0
16162,2018-2019,Fairfax County,Centreville High,5.0,F,Y,N,N,11,90.9090909090909,9.090909090909092
16163,2018-2019,Fairfax County,Chantilly High,5.0,F,Y,N,N,18,88.88888888888889,5.555555555555555
16164,2018-2019,Fairfax County,Edison High,5.0,F,Y,N,N,3,100.0,0.0
16166,2018-2019,Fairfax County,Fairfax High,5.0,F,Y,N,N,9,88.88888888888889,11.11111111111111
16167,2018-2019,Fairfax County,Falls Church High,5.0,F,Y,N,N,2,100.0,0.0
16168,2018-2019,Fairfax County,Hayfield Secondary,5.0,F,Y,N,N,6,100.0,0.0
16169,2018-2019,Fairfax County,Herndon High,5.0,F,Y,N,N,13,92.3076923076923,0.0
16170,2018-2019,Fairfax County,Justice High,5.0,F,Y,N,N,1,100.0,0.0
16171,2018-2019,Fairfax County,Lake Braddock Secondary,5.0,F,Y,N,N,19,100.0,0.0
16172,2018-2019,Fairfax County,Langley High,5.0,F,Y,N,N,10,100.0,0.0
16173,2018-2019,Fairfax County,Lee High,5.0,F,Y,N,N,5,80.0,20.0
16174,2018-2019,Fairfax County,Madison High,5.0,F,Y,N,N,5,100.0,0.0
16175,2018-2019,Fairfax County,Marshall High,5.0,F,Y,N,N,6,66.66666666666667,33.333333333333336
16176,2018-2019,Fairfax County,McLean High,5.0,F,Y,N,N,11,100.0,0.0
16177,2018-2019,Fairfax County,Mount Vernon High,5.0,F,Y,N,N,6,83.33333333333333,16.666666666666668
16179,2018-2019,Fairfax County,Oakton High,5.0,F,Y,N,N,11,90.9090909090909,9.090909090909092
16180,2018-2019,Fairfax County,Robinson Secondary,5.0,F,Y,N,N,13,92.3076923076923,7.6923076923076925
16181,2018-2019,Fairfax County,South County High,5.0,F,Y,N,N,11,100.0,0.0
16182,2018-2019,Fairfax County,South Lakes High,5.0,F,Y,N,N,6,100.0,0.0
16183,2018-2019,Fairfax County,Thomas Jefferson High for Science and Technology,5.0,F,Y,N,N,1,100.0,0.0
16184,2018-2019,Fairfax County,West Potomac High,5.0,F,Y,N,N,9,100.0,0.0
16185,2018-2019,Fairfax County,West Springfield High,5.0,F,Y,N,N,16,81.25,6.25
16186,2018-2019,Fairfax County,Westfield High,5.0,F,Y,N,N,16,100.0,0.0
16187,2018-2019,Fairfax County,Woodson High,5.0,F,Y,N,N,14,100.0,0.0
16218,2018-2019,Fairfax County,Centreville High,99.0,F,Y,N,N,1,100.0,0.0
16219,2018-2019,Fairfax County,Chantilly High,99.0,F,Y,N,N,1,100.0,0.0
16220,2018-2019,Fairfax County,Edison High,99.0,F,Y,N,N,1,100.0,0.0
16222,2018-2019,Fairfax County,Fairfax High,99.0,F,Y,N,N,2,100.0,0.0
16223,2018-2019,Fairfax County,Falls Church High,99.0,F,Y,N,N,1,100.0,0.0
16228,2018-2019,Fairfax County,Langley High,99.0,F,Y,N,N,1,100.0,0.0
16230,2018-2019,Fairfax County,Madison High,99.0,F,Y,N,N,1,100.0,0.0
16231,2018-2019,Fairfax County,Marshall High,99.0,F,Y,N,N,2,0.0,50.0
16232,2018-2019,Fairfax County,McLean High,99.0,F,Y,N,N,3,33.333333333333336,66.66666666666667
16236,2018-2019,Fairfax County,Robinson Secondary,99.0,F,Y,N,N,4,100.0,0.0
16237,2018-2019,Fairfax County,South County High,99.0,F,Y,N,N,5,100.0,0.0
16238,2018-2019,Fairfax County,South Lakes High,99.0,F,Y,N,N,3,100.0,0.0
16241,2018-2019,Fairfax County,West Springfield High,99.0,F,Y,N,N,3,100.0,0.0
16242,2018-2019,Fairfax County,Westfield High,99.0,F,Y,N,N,1,100.0,0.0
16243,2018-2019,Fairfax County,Woodson High,99.0,F,Y,N,N,2,100.0,0.0
16274,2018-2019,Fairfax County,Centreville High,2.0,M,Y,N,N,1,100.0,0.0
16275,2018-2019,Fairfax County,Chantilly High,2.0,M,Y,N,N,3,100.0,0.0
16278,2018-2019,Fairfax County,Fairfax High,2.0,M,Y,N,N,1,100.0,0.0
16279,2018-2019,Fairfax County,Falls Church High,2.0,M,Y,N,N,2,100.0,0.0
16280,2018-2019,Fairfax County,Hayfield Secondary,2.0,M,Y,N,N,2,100.0,0.0
16281,2018-2019,Fairfax County,Herndon High,2.0,M,Y,N,N,1,100.0,0.0
16283,2018-2019,Fairfax County,Lake Braddock Secondary,2.0,M,Y,N,N,1,100.0,0.0
16284,2018-2019,Fairfax County,Langley High,2.0,M,Y,N,N,3,100.0,0.0
16285,2018-2019,Fairfax County,Lee High,2.0,M,Y,N,N,2,100.0,0.0
16286,2018-2019,Fairfax County,Madison High,2.0,M,Y,N,N,3,100.0,0.0
16287,2018-2019,Fairfax County,Marshall High,2.0,M,Y,N,N,1,100.0,0.0
16288,2018-2019,Fairfax County,McLean High,2.0,M,Y,N,N,5,80.0,20.0
16291,2018-2019,Fairfax County,Oakton High,2.0,M,Y,N,N,3,100.0,0.0
16292,2018-2019,Fairfax County,Robinson Secondary,2.0,M,Y,N,N,2,100.0,0.0
16293,2018-2019,Fairfax County,South County High,2.0,M,Y,N,N,1,100.0,0.0
16294,2018-2019,Fairfax County,South Lakes High,2.0,M,Y,N,N,2,50.0,50.0
16295,2018-2019,Fairfax County,Thomas Jefferson High for Science and Technology,2.0,M,Y,N,N,2,50.0,50.0
16297,2018-2019,Fairfax County,West Springfield High,2.0,M,Y,N,N,1,100.0,0.0
16298,2018-2019,Fairfax County,Westfield High,2.0,M,Y,N,N,2,100.0,0.0
16299,2018-2019,Fairfax County,Woodson High,2.0,M,Y,N,N,1,100.0,0.0
16300,2018-2019,Fairfax County,Annandale High,3.0,M,Y,N,N,1,100.0,0.0
16302,2018-2019,Fairfax County,Centreville High,3.0,M,Y,N,N,2,100.0,0.0
16303,2018-2019,Fairfax County,Chantilly High,3.0,M,Y,N,N,2,100.0,0.0
16304,2018-2019,Fairfax County,Edison High,3.0,M,Y,N,N,9,88.88888888888889,11.11111111111111
16306,2018-2019,Fairfax County,Fairfax High,3.0,M,Y,N,N,6,83.33333333333333,16.666666666666668
16308,2018-2019,Fairfax County,Hayfield Secondary,3.0,M,Y,N,N,10,100.0,0.0
16309,2018-2019,Fairfax County,Herndon High,3.0,M,Y,N,N,3,66.66666666666667,33.333333333333336
16310,2018-2019,Fairfax County,Justice High,3.0,M,Y,N,N,1,100.0,0.0
16311,2018-2019,Fairfax County,Lake Braddock Secondary,3.0,M,Y,N,N,2,100.0,0.0
16313,2018-2019,Fairfax County,Lee High,3.0,M,Y,N,N,3,66.66666666666667,33.333333333333336
16317,2018-2019,Fairfax County,Mount Vernon High,3.0,M,Y,N,N,4,100.0,0.0
16319,2018-2019,Fairfax County,Oakton High,3.0,M,Y,N,N,2,100.0,0.0
16320,2018-2019,Fairfax County,Robinson Secondary,3.0,M,Y,N,N,4,75.0,25.0
16321,2018-2019,Fairfax County,South County High,3.0,M,Y,N,N,5,80.0,20.0
16322,2018-2019,Fairfax County,South Lakes High,3.0,M,Y,N,N,2,0.0,100.0
16324,2018-2019,Fairfax County,West Potomac High,3.0,M,Y,N,N,4,75.0,25.0
16325,2018-2019,Fairfax County,West Springfield High,3.0,M,Y,N,N,3,66.66666666666667,33.333333333333336
16326,2018-2019,Fairfax County,Westfield High,3.0,M,Y,N,N,3,100.0,0.0
16327,2018-2019,Fairfax County,Woodson High,3.0,M,Y,N,N,4,75.0,25.0
16328,2018-2019,Fairfax County,Annandale High,4.0,M,Y,N,N,3,100.0,0.0
16329,2018-2019,Fairfax County,Bryant High,4.0,M,Y,N,N,2,100.0,0.0
16330,2018-2019,Fairfax County,Centreville High,4.0,M,Y,N,N,4,100.0,0.0
16331,2018-2019,Fairfax County,Chantilly High,4.0,M,Y,N,N,3,100.0,0.0
16332,2018-2019,Fairfax County,Edison High,4.0,M,Y,N,N,2,100.0,0.0
16334,2018-2019,Fairfax County,Fairfax High,4.0,M,Y,N,N,4,75.0,25.0
16335,2018-2019,Fairfax County,Falls Church High,4.0,M,Y,N,N,1,100.0,0.0
16336,2018-2019,Fairfax County,Hayfield Secondary,4.0,M,Y,N,N,2,100.0,0.0
16337,2018-2019,Fairfax County,Herndon High,4.0,M,Y,N,N,2,100.0,0.0
16338,2018-2019,Fairfax County,Justice High,4.0,M,Y,N,N,3,100.0,0.0
16339,2018-2019,Fairfax County,Lake Braddock Secondary,4.0,M,Y,N,N,5,100.0,0.0
16340,2018-2019,Fairfax County,Langley High,4.0,M,Y,N,N,1,100.0,0.0
16341,2018-2019,Fairfax County,Lee High,4.0,M,Y,N,N,2,100.0,0.0
16342,2018-2019,Fairfax County,Madison High,4.0,M,Y,N,N,2,100.0,0.0
16344,2018-2019,Fairfax County,McLean High,4.0,M,Y,N,N,2,100.0,0.0
16345,2018-2019,Fairfax County,Mount Vernon High,4.0,M,Y,N,N,2,100.0,0.0
16346,2018-2019,Fairfax County,Mountain View High,4.0,M,Y,N,N,1,100.0,0.0
16347,2018-2019,Fairfax County,Oakton High,4.0,M,Y,N,N,6,100.0,0.0
16348,2018-2019,Fairfax County,Robinson Secondary,4.0,M,Y,N,N,3,100.0,0.0
16349,2018-2019,Fairfax County,South County High,4.0,M,Y,N,N,1,100.0,0.0
16350,2018-2019,Fairfax County,South Lakes High,4.0,M,Y,N,N,4,75.0,25.0
16352,2018-2019,Fairfax County,West Potomac High,4.0,M,Y,N,N,5,80.0,20.0
16353,2018-2019,Fairfax County,West Springfield High,4.0,M,Y,N,N,2,100.0,0.0
16354,2018-2019,Fairfax County,Westfield High,4.0,M,Y,N,N,7,100.0,0.0
16355,2018-2019,Fairfax County,Woodson High,4.0,M,Y,N,N,5,100.0,0.0
16356,2018-2019,Fairfax County,Annandale High,5.0,M,Y,N,N,9,100.0,0.0
16358,2018-2019,Fairfax County,Centreville High,5.0,M,Y,N,N,9,88.88888888888889,11.11111111111111
16359,2018-2019,Fairfax County,Chantilly High,5.0,M,Y,N,N,33,93.93939393939394,3.0303030303030303
16360,2018-2019,Fairfax County,Edison High,5.0,M,Y,N,N,10,100.0,0.0
16362,2018-2019,Fairfax County,Fairfax High,5.0,M,Y,N,N,16,93.75,6.25
16363,2018-2019,Fairfax County,Falls Church High,5.0,M,Y,N,N,8,100.0,0.0
16364,2018-2019,Fairfax County,Hayfield Secondary,5.0,M,Y,N,N,13,84.61538461538461,15.384615384615385
16365,2018-2019,Fairfax County,Herndon High,5.0,M,Y,N,N,14,92.85714285714286,7.142857142857143
16366,2018-2019,Fairfax County,Justice High,5.0,M,Y,N,N,7,100.0,0.0
16367,2018-2019,Fairfax County,Lake Braddock Secondary,5.0,M,Y,N,N,25,100.0,0.0
16368,2018-2019,Fairfax County,Langley High,5.0,M,Y,N,N,15,93.33333333333333,6.666666666666667
16369,2018-2019,Fairfax County,Lee High,5.0,M,Y,N,N,6,83.33333333333333,0.0
16370,2018-2019,Fairfax County,Madison High,5.0,M,Y,N,N,17,100.0,0.0
16371,2018-2019,Fairfax County,Marshall High,5.0,M,Y,N,N,24,100.0,0.0
16372,2018-2019,Fairfax County,McLean High,5.0,M,Y,N,N,20,95.0,5.0
16373,2018-2019,Fairfax County,Mount Vernon High,5.0,M,Y,N,N,9,100.0,0.0
16375,2018-2019,Fairfax County,Oakton High,5.0,M,Y,N,N,19,94.73684210526316,5.2631578947368425
16376,2018-2019,Fairfax County,Robinson Secondary,5.0,M,Y,N,N,28,96.42857142857143,3.5714285714285716
16377,2018-2019,Fairfax County,South County High,5.0,M,Y,N,N,16,87.5,6.25
16378,2018-2019,Fairfax County,South Lakes High,5.0,M,Y,N,N,16,100.0,0.0
16379,2018-2019,Fairfax County,Thomas Jefferson High for Science and Technology,5.0,M,Y,N,N,3,100.0,0.0
16380,2018-2019,Fairfax County,West Potomac High,5.0,M,Y,N,N,8,100.0,0.0
16381,2018-2019,Fairfax County,West Springfield High,5.0,M,Y,N,N,19,94.73684210526316,5.2631578947368425
16382,2018-2019,Fairfax County,Westfield High,5.0,M,Y,N,N,18,88.88888888888889,5.555555555555555
16383,2018-2019,Fairfax County,Woodson High,5.0,M,Y,N,N,36,100.0,0.0
16414,2018-2019,Fairfax County,Centreville High,99.0,M,Y,N,N,4,75.0,25.0
16415,2018-2019,Fairfax County,Chantilly High,99.0,M,Y,N,N,1,100.0,0.0
16416,2018-2019,Fairfax County,Edison High,99.0,M,Y,N,N,1,100.0,0.0
16418,2018-2019,Fairfax County,Fairfax High,99.0,M,Y,N,N,4,100.0,0.0
16419,2018-2019,Fairfax County,Falls Church High,99.0,M,Y,N,N,1,0.0,0.0
16420,2018-2019,Fairfax County,Hayfield Secondary,99.0,M,Y,N,N,2,50.0,50.0
16423,2018-2019,Fairfax County,Lake Braddock Secondary,99.0,M,Y,N,N,1,100.0,0.0
16424,2018-2019,Fairfax County,Langley High,99.0,M,Y,N,N,3,100.0,0.0
16426,2018-2019,Fairfax County,Madison High,99.0,M,Y,N,N,2,100.0,0.0
16427,2018-2019,Fairfax County,Marshall High,99.0,M,Y,N,N,3,100.0,0.0
16428,2018-2019,Fairfax County,McLean High,99.0,M,Y,N,N,2,100.0,0.0
16431,2018-2019,Fairfax County,Oakton High,99.0,M,Y,N,N,2,100.0,0.0
16432,2018-2019,Fairfax County,Robinson Secondary,99.0,M,Y,N,N,3,100.0,0.0
16433,2018-2019,Fairfax County,South County High,99.0,M,Y,N,N,1,100.0,0.0
16434,2018-2019,Fairfax County,South Lakes High,99.0,M,Y,N,N,2,100.0,0.0
16437,2018-2019,Fairfax County,West Springfield High,99.0,M,Y,N,N,1,100.0,0.0
16439,2018-2019,Fairfax County,Woodson High,99.0,M,Y,N,N,3,100.0,0.0
16468,2018-2019,Fairfax County,Annandale High,2.0,F,N,Y,N,2,100.0,0.0
16470,2018-2019,Fairfax County,Centreville High,2.0,F,N,Y,N,7,100.0,0.0
16471,2018-2019,Fairfax County,Chantilly High,2.0,F,N,Y,N,6,100.0,0.0
16472,2018-2019,Fairfax County,Edison High,2.0,F,N,Y,N,2,50.0,50.0
16475,2018-2019,Fairfax County,Falls Church High,2.0,F,N,Y,N,5,80.0,20.0
16476,2018-2019,Fairfax County,Hayfield Secondary,2.0,F,N,Y,N,3,100.0,0.0
16477,2018-2019,Fairfax County,Herndon High,2.0,F,N,Y,N,1,100.0,0.0
16478,2018-2019,Fairfax County,Justice High,2.0,F,N,Y,N,1,100.0,0.0
16479,2018-2019,Fairfax County,Lake Braddock Secondary,2.0,F,N,Y,N,3,66.66666666666667,33.333333333333336
16480,2018-2019,Fairfax County,Langley High,2.0,F,N,Y,N,5,100.0,0.0
16481,2018-2019,Fairfax County,Lee High,2.0,F,N,Y,N,2,100.0,0.0
16482,2018-2019,Fairfax County,Madison High,2.0,F,N,Y,N,3,100.0,0.0
16483,2018-2019,Fairfax County,Marshall High,2.0,F,N,Y,N,3,100.0,0.0
16484,2018-2019,Fairfax County,McLean High,2.0,F,N,Y,N,8,100.0,0.0
16487,2018-2019,Fairfax County,Oakton High,2.0,F,N,Y,N,5,100.0,0.0
16488,2018-2019,Fairfax County,Robinson Secondary,2.0,F,N,Y,N,2,100.0,0.0
16489,2018-2019,Fairfax County,South County High,2.0,F,N,Y,N,1,100.0,0.0
16492,2018-2019,Fairfax County,West Potomac High,2.0,F,N,Y,N,2,0.0,50.0
16493,2018-2019,Fairfax County,West Springfield High,2.0,F,N,Y,N,1,100.0,0.0
16494,2018-2019,Fairfax County,Westfield High,2.0,F,N,Y,N,4,100.0,0.0
16495,2018-2019,Fairfax County,Woodson High,2.0,F,N,Y,N,1,100.0,0.0
16496,2018-2019,Fairfax County,Annandale High,3.0,F,N,Y,N,4,100.0,0.0
16498,2018-2019,Fairfax County,Centreville High,3.0,F,N,Y,N,1,100.0,0.0
16500,2018-2019,Fairfax County,Edison High,3.0,F,N,Y,N,4,100.0,0.0
16502,2018-2019,Fairfax County,Fairfax High,3.0,F,N,Y,N,1,100.0,0.0
16504,2018-2019,Fairfax County,Hayfield Secondary,3.0,F,N,Y,N,1,100.0,0.0
16507,2018-2019,Fairfax County,Lake Braddock Secondary,3.0,F,N,Y,N,1,100.0,0.0
16509,2018-2019,Fairfax County,Lee High,3.0,F,N,Y,N,1,100.0,0.0
16513,2018-2019,Fairfax County,Mount Vernon High,3.0,F,N,Y,N,1,100.0,0.0
16518,2018-2019,Fairfax County,South Lakes High,3.0,F,N,Y,N,2,100.0,0.0
16520,2018-2019,Fairfax County,West Potomac High,3.0,F,N,Y,N,2,100.0,0.0
16522,2018-2019,Fairfax County,Westfield High,3.0,F,N,Y,N,1,100.0,0.0
16524,2018-2019,Fairfax County,Annandale High,4.0,F,N,Y,N,15,40.0,60.0
16525,2018-2019,Fairfax County,Bryant High,4.0,F,N,Y,N,23,26.08695652173913,65.21739130434783
16526,2018-2019,Fairfax County,Centreville High,4.0,F,N,Y,N,7,57.142857142857146,42.857142857142854
16527,2018-2019,Fairfax County,Chantilly High,4.0,F,N,Y,N,5,100.0,0.0
16528,2018-2019,Fairfax County,Edison High,4.0,F,N,Y,N,9,66.66666666666667,33.333333333333336
16529,2018-2019,Fairfax County,Fairfax County Adult High,4.0,F,N,Y,N,43,0.0,93.02325581395348
16530,2018-2019,Fairfax County,Fairfax High,4.0,F,N,Y,N,5,60.0,40.0
16531,2018-2019,Fairfax County,Falls Church High,4.0,F,N,Y,N,20,40.0,60.0
16532,2018-2019,Fairfax County,Hayfield Secondary,4.0,F,N,Y,N,3,33.333333333333336,66.66666666666667
16533,2018-2019,Fairfax County,Herndon High,4.0,F,N,Y,N,15,40.0,60.0
16534,2018-2019,Fairfax County,Justice High,4.0,F,N,Y,N,19,57.89473684210526,42.10526315789474
16535,2018-2019,Fairfax County,Lake Braddock Secondary,4.0,F,N,Y,N,6,66.66666666666667,33.333333333333336
16537,2018-2019,Fairfax County,Lee High,4.0,F,N,Y,N,17,58.8235294117647,41.1764705882353
16538,2018-2019,Fairfax County,Madison High,4.0,F,N,Y,N,1,0.0,100.0
16539,2018-2019,Fairfax County,Marshall High,4.0,F,N,Y,N,5,20.0,80.0
16541,2018-2019,Fairfax County,Mount Vernon High,4.0,F,N,Y,N,12,33.333333333333336,50.0
16542,2018-2019,Fairfax County,Mountain View High,4.0,F,N,Y,N,18,33.333333333333336,50.0
16543,2018-2019,Fairfax County,Oakton High,4.0,F,N,Y,N,2,50.0,50.0
16544,2018-2019,Fairfax County,Robinson Secondary,4.0,F,N,Y,N,2,100.0,0.0
16545,2018-2019,Fairfax County,South County High,4.0,F,N,Y,N,5,80.0,20.0
16546,2018-2019,Fairfax County,South Lakes High,4.0,F,N,Y,N,10,20.0,80.0
16548,2018-2019,Fairfax County,West Potomac High,4.0,F,N,Y,N,15,60.0,26.666666666666668
16549,2018-2019,Fairfax County,West Springfield High,4.0,F,N,Y,N,3,100.0,0.0
16550,2018-2019,Fairfax County,Westfield High,4.0,F,N,Y,N,6,66.66666666666667,33.333333333333336
16551,2018-2019,Fairfax County,Woodson High,4.0,F,N,Y,N,2,0.0,100.0
16552,2018-2019,Fairfax County,Annandale High,5.0,F,N,Y,N,1,100.0,0.0
16554,2018-2019,Fairfax County,Centreville High,5.0,F,N,Y,N,3,100.0,0.0
16555,2018-2019,Fairfax County,Chantilly High,5.0,F,N,Y,N,1,100.0,0.0
16556,2018-2019,Fairfax County,Edison High,5.0,F,N,Y,N,3,100.0,0.0
16558,2018-2019,Fairfax County,Fairfax High,5.0,F,N,Y,N,3,100.0,0.0
16562,2018-2019,Fairfax County,Justice High,5.0,F,N,Y,N,2,100.0,0.0
16563,2018-2019,Fairfax County,Lake Braddock Secondary,5.0,F,N,Y,N,1,100.0,0.0
16566,2018-2019,Fairfax County,Madison High,5.0,F,N,Y,N,1,100.0,0.0
16567,2018-2019,Fairfax County,Marshall High,5.0,F,N,Y,N,5,100.0,0.0
16568,2018-2019,Fairfax County,McLean High,5.0,F,N,Y,N,1,100.0,0.0
16569,2018-2019,Fairfax County,Mount Vernon High,5.0,F,N,Y,N,1,100.0,0.0
16571,2018-2019,Fairfax County,Oakton High,5.0,F,N,Y,N,1,100.0,0.0
16572,2018-2019,Fairfax County,Robinson Secondary,5.0,F,N,Y,N,1,100.0,0.0
16574,2018-2019,Fairfax County,South Lakes High,5.0,F,N,Y,N,1,100.0,0.0
16577,2018-2019,Fairfax County,West Springfield High,5.0,F,N,Y,N,2,100.0,0.0
16578,2018-2019,Fairfax County,Westfield High,5.0,F,N,Y,N,2,100.0,0.0
16622,2018-2019,Fairfax County,Madison High,99.0,F,N,Y,N,1,100.0,0.0
16664,2018-2019,Fairfax County,Annandale High,2.0,M,N,Y,N,3,66.66666666666667,33.333333333333336
16666,2018-2019,Fairfax County,Centreville High,2.0,M,N,Y,N,8,100.0,0.0
16667,2018-2019,Fairfax County,Chantilly High,2.0,M,N,Y,N,6,100.0,0.0
16668,2018-2019,Fairfax County,Edison High,2.0,M,N,Y,N,3,100.0,0.0
16670,2018-2019,Fairfax County,Fairfax High,2.0,M,N,Y,N,3,100.0,0.0
16671,2018-2019,Fairfax County,Falls Church High,2.0,M,N,Y,N,4,100.0,0.0
16672,2018-2019,Fairfax County,Hayfield Secondary,2.0,M,N,Y,N,3,33.333333333333336,66.66666666666667
16673,2018-2019,Fairfax County,Herndon High,2.0,M,N,Y,N,5,100.0,0.0
16674,2018-2019,Fairfax County,Justice High,2.0,M,N,Y,N,1,0.0,100.0
16675,2018-2019,Fairfax County,Lake Braddock Secondary,2.0,M,N,Y,N,5,100.0,0.0
16676,2018-2019,Fairfax County,Langley High,2.0,M,N,Y,N,2,100.0,0.0
16677,2018-2019,Fairfax County,Lee High,2.0,M,N,Y,N,5,80.0,20.0
16678,2018-2019,Fairfax County,Madison High,2.0,M,N,Y,N,5,100.0,0.0
16679,2018-2019,Fairfax County,Marshall High,2.0,M,N,Y,N,2,100.0,0.0
16680,2018-2019,Fairfax County,McLean High,2.0,M,N,Y,N,8,100.0,0.0
16683,2018-2019,Fairfax County,Oakton High,2.0,M,N,Y,N,12,100.0,0.0
16684,2018-2019,Fairfax County,Robinson Secondary,2.0,M,N,Y,N,7,85.71428571428571,14.285714285714286
16685,2018-2019,Fairfax County,South County High,2.0,M,N,Y,N,2,50.0,50.0
16686,2018-2019,Fairfax County,South Lakes High,2.0,M,N,Y,N,1,100.0,0.0
16687,2018-2019,Fairfax County,Thomas Jefferson High for Science and Technology,2.0,M,N,Y,N,1,100.0,0.0
16690,2018-2019,Fairfax County,Westfield High,2.0,M,N,Y,N,7,85.71428571428571,14.285714285714286
16691,2018-2019,Fairfax County,Woodson High,2.0,M,N,Y,N,5,100.0,0.0
16692,2018-2019,Fairfax County,Annandale High,3.0,M,N,Y,N,4,100.0,0.0
16695,2018-2019,Fairfax County,Chantilly High,3.0,M,N,Y,N,1,100.0,0.0
16696,2018-2019,Fairfax County,Edison High,3.0,M,N,Y,N,1,100.0,0.0
16698,2018-2019,Fairfax County,Fairfax High,3.0,M,N,Y,N,1,100.0,0.0
16700,2018-2019,Fairfax County,Hayfield Secondary,3.0,M,N,Y,N,4,100.0,0.0
16701,2018-2019,Fairfax County,Herndon High,3.0,M,N,Y,N,3,100.0,0.0
16703,2018-2019,Fairfax County,Lake Braddock Secondary,3.0,M,N,Y,N,3,100.0,0.0
16707,2018-2019,Fairfax County,Marshall High,3.0,M,N,Y,N,2,100.0,0.0
16709,2018-2019,Fairfax County,Mount Vernon High,3.0,M,N,Y,N,1,100.0,0.0
16711,2018-2019,Fairfax County,Oakton High,3.0,M,N,Y,N,1,100.0,0.0
16712,2018-2019,Fairfax County,Robinson Secondary,3.0,M,N,Y,N,1,100.0,0.0
16713,2018-2019,Fairfax County,South County High,3.0,M,N,Y,N,1,100.0,0.0
16714,2018-2019,Fairfax County,South Lakes High,3.0,M,N,Y,N,1,100.0,0.0
16716,2018-2019,Fairfax County,West Potomac High,3.0,M,N,Y,N,1,100.0,0.0
16718,2018-2019,Fairfax County,Westfield High,3.0,M,N,Y,N,1,0.0,100.0
16720,2018-2019,Fairfax County,Annandale High,4.0,M,N,Y,N,19,21.05263157894737,78.94736842105263
16721,2018-2019,Fairfax County,Bryant High,4.0,M,N,Y,N,36,25.0,58.333333333333336
16722,2018-2019,Fairfax County,Centreville High,4.0,M,N,Y,N,15,20.0,80.0
16723,2018-2019,Fairfax County,Chantilly High,4.0,M,N,Y,N,5,40.0,60.0
16724,2018-2019,Fairfax County,Edison High,4.0,M,N,Y,N,15,33.333333333333336,66.66666666666667
16725,2018-2019,Fairfax County,Fairfax County Adult High,4.0,M,N,Y,N,84,3.5714285714285716,91.66666666666667
16726,2018-2019,Fairfax County,Fairfax High,4.0,M,N,Y,N,7,14.285714285714286,85.71428571428571
16727,2018-2019,Fairfax County,Falls Church High,4.0,M,N,Y,N,32,43.75,56.25
16728,2018-2019,Fairfax County,Hayfield Secondary,4.0,M,N,Y,N,7,42.857142857142854,57.142857142857146
16729,2018-2019,Fairfax County,Herndon High,4.0,M,N,Y,N,39,20.512820512820515,79.48717948717949
16730,2018-2019,Fairfax County,Justice High,4.0,M,N,Y,N,40,45.0,50.0
16731,2018-2019,Fairfax County,Lake Braddock Secondary,4.0,M,N,Y,N,5,40.0,60.0
16733,2018-2019,Fairfax County,Lee High,4.0,M,N,Y,N,18,38.888888888888886,61.111111111111114
16734,2018-2019,Fairfax County,Madison High,4.0,M,N,Y,N,4,25.0,75.0
16735,2018-2019,Fairfax County,Marshall High,4.0,M,N,Y,N,5,60.0,40.0
16736,2018-2019,Fairfax County,McLean High,4.0,M,N,Y,N,2,0.0,100.0
16737,2018-2019,Fairfax County,Mount Vernon High,4.0,M,N,Y,N,20,35.0,60.0
16738,2018-2019,Fairfax County,Mountain View High,4.0,M,N,Y,N,31,41.935483870967744,54.83870967741935
16739,2018-2019,Fairfax County,Oakton High,4.0,M,N,Y,N,1,100.0,0.0
16740,2018-2019,Fairfax County,Robinson Secondary,4.0,M,N,Y,N,1,100.0,0.0
