,SCHOOL_YEAR,DIV_NAME,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
2817,2017-2018,Albemarle County,Albemarle High,2.0,M,N,N,Y,1,100.0,0.0
2818,2017-2018,Albemarle County,Albemarle High,2.0,M,N,Y,N,2,100.0,0.0
2819,2017-2018,Albemarle County,Albemarle High,2.0,M,N,Y,Y,4,75.0,25.0
2820,2017-2018,Albemarle County,Albemarle High,2.0,M,Y,N,N,1,100.0,0.0
2824,2017-2018,Albemarle County,Albemarle High,3.0,F,N,N,N,7,100.0,0.0
2825,2017-2018,Albemarle County,Albemarle High,3.0,F,N,N,Y,16,93.75,6.25
2826,2017-2018,Albemarle County,Albemarle High,3.0,F,N,Y,N,1,100.0,0.0
2827,2017-2018,Albemarle County,Albemarle High,3.0,F,N,Y,Y,1,100.0,0.0
2828,2017-2018,Albemarle County,Albemarle High,3.0,F,Y,N,N,1,100.0,0.0
2829,2017-2018,Albemarle County,Albemarle High,3.0,F,Y,N,Y,3,100.0,0.0
2832,2017-2018,Albemarle County,Albemarle High,3.0,M,N,N,N,16,87.5,12.5
2833,2017-2018,Albemarle County,Albemarle High,3.0,M,N,N,Y,17,82.3529411764706,11.764705882352942
2835,2017-2018,Albemarle County,Albemarle High,3.0,M,N,Y,Y,2,100.0,0.0
2836,2017-2018,Albemarle County,Albemarle High,3.0,M,Y,N,N,5,100.0,0.0
2837,2017-2018,Albemarle County,Albemarle High,3.0,M,Y,N,Y,8,87.5,12.5
2840,2017-2018,Albemarle County,Albemarle High,4.0,F,N,N,N,9,77.77777777777777,11.11111111111111
2841,2017-2018,Albemarle County,Albemarle High,4.0,F,N,N,Y,10,70.0,20.0
2843,2017-2018,Albemarle County,Albemarle High,4.0,F,N,Y,Y,8,87.5,12.5
2847,2017-2018,Albemarle County,Albemarle High,4.0,F,Y,Y,Y,2,100.0,0.0
2848,2017-2018,Albemarle County,Albemarle High,4.0,M,N,N,N,5,80.0,20.0
2849,2017-2018,Albemarle County,Albemarle High,4.0,M,N,N,Y,5,40.0,40.0
2850,2017-2018,Albemarle County,Albemarle High,4.0,M,N,Y,N,5,20.0,80.0
2851,2017-2018,Albemarle County,Albemarle High,4.0,M,N,Y,Y,8,62.5,37.5
2853,2017-2018,Albemarle County,Albemarle High,4.0,M,Y,N,Y,2,100.0,0.0
2854,2017-2018,Albemarle County,Albemarle High,4.0,M,Y,Y,N,2,100.0,0.0
2856,2017-2018,Albemarle County,Albemarle High,5.0,F,N,N,N,135,100.0,0.0
2857,2017-2018,Albemarle County,Albemarle High,5.0,F,N,N,Y,9,88.88888888888889,11.11111111111111
2858,2017-2018,Albemarle County,Albemarle High,5.0,F,N,Y,N,1,100.0,0.0
2859,2017-2018,Albemarle County,Albemarle High,5.0,F,N,Y,Y,6,100.0,0.0
2860,2017-2018,Albemarle County,Albemarle High,5.0,F,Y,N,N,2,100.0,0.0
2861,2017-2018,Albemarle County,Albemarle High,5.0,F,Y,N,Y,1,100.0,0.0
2864,2017-2018,Albemarle County,Albemarle High,5.0,M,N,N,N,128,100.0,0.0
2865,2017-2018,Albemarle County,Albemarle High,5.0,M,N,N,Y,13,100.0,0.0
2866,2017-2018,Albemarle County,Albemarle High,5.0,M,N,Y,N,1,100.0,0.0
2867,2017-2018,Albemarle County,Albemarle High,5.0,M,N,Y,Y,4,100.0,0.0
2868,2017-2018,Albemarle County,Albemarle High,5.0,M,Y,N,N,16,87.5,12.5
2869,2017-2018,Albemarle County,Albemarle High,5.0,M,Y,N,Y,3,66.66666666666667,33.333333333333336
2888,2017-2018,Albemarle County,Albemarle High,99.0,F,N,N,N,9,100.0,0.0
2889,2017-2018,Albemarle County,Albemarle High,99.0,F,N,N,Y,3,66.66666666666667,33.333333333333336
2892,2017-2018,Albemarle County,Albemarle High,99.0,F,Y,N,N,1,100.0,0.0
2896,2017-2018,Albemarle County,Albemarle High,99.0,M,N,N,N,10,100.0,0.0
2897,2017-2018,Albemarle County,Albemarle High,99.0,M,N,N,Y,3,100.0,0.0
2901,2017-2018,Albemarle County,Albemarle High,99.0,M,Y,N,Y,1,100.0,0.0
2968,2017-2018,Albemarle County,Monticello High,5.0,F,N,N,N,56,98.21428571428571,0.0
2969,2017-2018,Albemarle County,Monticello High,5.0,F,N,N,Y,14,78.57142857142857,14.285714285714286
2970,2017-2018,Albemarle County,Monticello High,5.0,F,N,Y,N,1,100.0,0.0
2972,2017-2018,Albemarle County,Monticello High,5.0,F,Y,N,N,7,85.71428571428571,14.285714285714286
2973,2017-2018,Albemarle County,Monticello High,5.0,F,Y,N,Y,5,80.0,20.0
2974,2017-2018,Albemarle County,Monticello High,5.0,F,Y,Y,N,1,100.0,0.0
2976,2017-2018,Albemarle County,Monticello High,5.0,M,N,N,N,67,92.53731343283582,5.970149253731344
2977,2017-2018,Albemarle County,Monticello High,5.0,M,N,N,Y,10,80.0,10.0
2979,2017-2018,Albemarle County,Monticello High,5.0,M,N,Y,Y,2,50.0,50.0
2980,2017-2018,Albemarle County,Monticello High,5.0,M,Y,N,N,1,100.0,0.0
2981,2017-2018,Albemarle County,Monticello High,5.0,M,Y,N,Y,1,100.0,0.0
3000,2017-2018,Albemarle County,Monticello High,99.0,F,N,N,N,10,90.0,10.0
3004,2017-2018,Albemarle County,Monticello High,99.0,F,Y,N,N,1,0.0,100.0
3008,2017-2018,Albemarle County,Monticello High,99.0,M,N,N,N,5,100.0,0.0
3009,2017-2018,Albemarle County,Monticello High,99.0,M,N,N,Y,3,33.333333333333336,33.333333333333336
3012,2017-2018,Albemarle County,Monticello High,99.0,M,Y,N,N,2,100.0,0.0
3080,2017-2018,Albemarle County,Murray High,5.0,F,N,N,N,8,75.0,12.5
3081,2017-2018,Albemarle County,Murray High,5.0,F,N,N,Y,4,50.0,0.0
3084,2017-2018,Albemarle County,Murray High,5.0,F,Y,N,N,4,100.0,0.0
3088,2017-2018,Albemarle County,Murray High,5.0,M,N,N,N,7,71.42857142857143,0.0
3089,2017-2018,Albemarle County,Murray High,5.0,M,N,N,Y,1,0.0,0.0
3092,2017-2018,Albemarle County,Murray High,5.0,M,Y,N,N,3,66.66666666666667,33.333333333333336
3192,2017-2018,Albemarle County,Western Albemarle High,5.0,F,N,N,N,122,99.18032786885246,0.819672131147541
3193,2017-2018,Albemarle County,Western Albemarle High,5.0,F,N,N,Y,7,100.0,0.0
3196,2017-2018,Albemarle County,Western Albemarle High,5.0,F,Y,N,N,3,100.0,0.0
3197,2017-2018,Albemarle County,Western Albemarle High,5.0,F,Y,N,Y,2,100.0,0.0
3200,2017-2018,Albemarle County,Western Albemarle High,5.0,M,N,N,N,104,99.03846153846153,0.9615384615384616
3201,2017-2018,Albemarle County,Western Albemarle High,5.0,M,N,N,Y,7,71.42857142857143,14.285714285714286
3204,2017-2018,Albemarle County,Western Albemarle High,5.0,M,Y,N,N,8,100.0,0.0
3205,2017-2018,Albemarle County,Western Albemarle High,5.0,M,Y,N,Y,2,100.0,0.0
1200,2017-2018,Alexandria City,T.C. Williams High,2.0,F,N,N,N,10,100.0,0.0
1201,2017-2018,Alexandria City,T.C. Williams High,2.0,F,N,N,Y,8,87.5,0.0
1203,2017-2018,Alexandria City,T.C. Williams High,2.0,F,N,Y,Y,6,100.0,0.0
1207,2017-2018,Alexandria City,T.C. Williams High,2.0,F,Y,Y,Y,1,100.0,0.0
1208,2017-2018,Alexandria City,T.C. Williams High,2.0,M,N,N,N,3,100.0,0.0
1209,2017-2018,Alexandria City,T.C. Williams High,2.0,M,N,N,Y,11,90.9090909090909,9.090909090909092
1211,2017-2018,Alexandria City,T.C. Williams High,2.0,M,N,Y,Y,7,85.71428571428571,0.0
1213,2017-2018,Alexandria City,T.C. Williams High,2.0,M,Y,N,Y,1,100.0,0.0
1215,2017-2018,Alexandria City,T.C. Williams High,2.0,M,Y,Y,Y,1,100.0,0.0
1216,2017-2018,Alexandria City,T.C. Williams High,3.0,F,N,N,N,44,93.18181818181819,0.0
1217,2017-2018,Alexandria City,T.C. Williams High,3.0,F,N,N,Y,86,93.02325581395348,1.1627906976744187
1218,2017-2018,Alexandria City,T.C. Williams High,3.0,F,N,Y,N,2,100.0,0.0
1219,2017-2018,Alexandria City,T.C. Williams High,3.0,F,N,Y,Y,22,95.45454545454545,0.0
1220,2017-2018,Alexandria City,T.C. Williams High,3.0,F,Y,N,N,6,100.0,0.0
1221,2017-2018,Alexandria City,T.C. Williams High,3.0,F,Y,N,Y,8,87.5,12.5
1224,2017-2018,Alexandria City,T.C. Williams High,3.0,M,N,N,N,40,90.0,0.0
1225,2017-2018,Alexandria City,T.C. Williams High,3.0,M,N,N,Y,57,77.19298245614036,7.017543859649122
1226,2017-2018,Alexandria City,T.C. Williams High,3.0,M,N,Y,N,3,100.0,0.0
1227,2017-2018,Alexandria City,T.C. Williams High,3.0,M,N,Y,Y,17,88.23529411764706,5.882352941176471
1228,2017-2018,Alexandria City,T.C. Williams High,3.0,M,Y,N,N,6,100.0,0.0
1229,2017-2018,Alexandria City,T.C. Williams High,3.0,M,Y,N,Y,20,100.0,0.0
1230,2017-2018,Alexandria City,T.C. Williams High,3.0,M,Y,Y,N,1,100.0,0.0
1231,2017-2018,Alexandria City,T.C. Williams High,3.0,M,Y,Y,Y,2,100.0,0.0
1232,2017-2018,Alexandria City,T.C. Williams High,4.0,F,N,N,N,26,92.3076923076923,3.8461538461538463
1233,2017-2018,Alexandria City,T.C. Williams High,4.0,F,N,N,Y,49,83.6734693877551,4.081632653061225
1234,2017-2018,Alexandria City,T.C. Williams High,4.0,F,N,Y,N,16,68.75,25.0
1235,2017-2018,Alexandria City,T.C. Williams High,4.0,F,N,Y,Y,72,55.55555555555556,31.944444444444443
1238,2017-2018,Alexandria City,T.C. Williams High,4.0,F,Y,Y,N,1,0.0,100.0
1239,2017-2018,Alexandria City,T.C. Williams High,4.0,F,Y,Y,Y,3,66.66666666666667,0.0
1240,2017-2018,Alexandria City,T.C. Williams High,4.0,M,N,N,N,21,85.71428571428571,0.0
1241,2017-2018,Alexandria City,T.C. Williams High,4.0,M,N,N,Y,42,78.57142857142857,11.904761904761905
1242,2017-2018,Alexandria City,T.C. Williams High,4.0,M,N,Y,N,18,77.77777777777777,5.555555555555555
1243,2017-2018,Alexandria City,T.C. Williams High,4.0,M,N,Y,Y,130,45.38461538461539,36.15384615384615
1245,2017-2018,Alexandria City,T.C. Williams High,4.0,M,Y,N,Y,2,100.0,0.0
1246,2017-2018,Alexandria City,T.C. Williams High,4.0,M,Y,Y,N,2,50.0,0.0
1247,2017-2018,Alexandria City,T.C. Williams High,4.0,M,Y,Y,Y,17,58.8235294117647,17.647058823529413
1248,2017-2018,Alexandria City,T.C. Williams High,5.0,F,N,N,N,73,100.0,0.0
1249,2017-2018,Alexandria City,T.C. Williams High,5.0,F,N,N,Y,10,80.0,10.0
1251,2017-2018,Alexandria City,T.C. Williams High,5.0,F,N,Y,Y,9,100.0,0.0
1252,2017-2018,Alexandria City,T.C. Williams High,5.0,F,Y,N,N,3,100.0,0.0
1255,2017-2018,Alexandria City,T.C. Williams High,5.0,F,Y,Y,Y,1,100.0,0.0
1256,2017-2018,Alexandria City,T.C. Williams High,5.0,M,N,N,N,66,96.96969696969697,1.5151515151515151
1257,2017-2018,Alexandria City,T.C. Williams High,5.0,M,N,N,Y,6,66.66666666666667,0.0
1258,2017-2018,Alexandria City,T.C. Williams High,5.0,M,N,Y,N,2,100.0,0.0
1259,2017-2018,Alexandria City,T.C. Williams High,5.0,M,N,Y,Y,11,72.72727272727273,18.181818181818183
1260,2017-2018,Alexandria City,T.C. Williams High,5.0,M,Y,N,N,7,71.42857142857143,14.285714285714286
1261,2017-2018,Alexandria City,T.C. Williams High,5.0,M,Y,N,Y,1,100.0,0.0
1262,2017-2018,Alexandria City,T.C. Williams High,5.0,M,Y,Y,N,1,100.0,0.0
1248,2017-2018,Alleghany County,Alleghany High,5.0,F,N,N,N,58,100.0,0.0
1249,2017-2018,Alleghany County,Alleghany High,5.0,F,N,N,Y,29,93.10344827586206,3.4482758620689653
1252,2017-2018,Alleghany County,Alleghany High,5.0,F,Y,N,N,1,100.0,0.0
1253,2017-2018,Alleghany County,Alleghany High,5.0,F,Y,N,Y,4,100.0,0.0
1256,2017-2018,Alleghany County,Alleghany High,5.0,M,N,N,N,49,93.87755102040816,2.0408163265306123
1257,2017-2018,Alleghany County,Alleghany High,5.0,M,N,N,Y,22,90.9090909090909,0.0
1260,2017-2018,Alleghany County,Alleghany High,5.0,M,Y,N,N,5,80.0,20.0
1261,2017-2018,Alleghany County,Alleghany High,5.0,M,Y,N,Y,10,80.0,20.0
1216,2017-2018,Amelia County,Amelia County High,3.0,F,N,N,N,10,100.0,0.0
1217,2017-2018,Amelia County,Amelia County High,3.0,F,N,N,Y,6,100.0,0.0
1221,2017-2018,Amelia County,Amelia County High,3.0,F,Y,N,Y,3,66.66666666666667,0.0
1224,2017-2018,Amelia County,Amelia County High,3.0,M,N,N,N,3,66.66666666666667,0.0
1225,2017-2018,Amelia County,Amelia County High,3.0,M,N,N,Y,2,100.0,0.0
1228,2017-2018,Amelia County,Amelia County High,3.0,M,Y,N,N,1,100.0,0.0
1229,2017-2018,Amelia County,Amelia County High,3.0,M,Y,N,Y,2,0.0,50.0
1248,2017-2018,Amelia County,Amelia County High,5.0,F,N,N,N,30,96.66666666666667,3.3333333333333335
1249,2017-2018,Amelia County,Amelia County High,5.0,F,N,N,Y,12,91.66666666666667,8.333333333333334
1252,2017-2018,Amelia County,Amelia County High,5.0,F,Y,N,N,1,100.0,0.0
1253,2017-2018,Amelia County,Amelia County High,5.0,F,Y,N,Y,1,0.0,0.0
1256,2017-2018,Amelia County,Amelia County High,5.0,M,N,N,N,25,96.0,0.0
1257,2017-2018,Amelia County,Amelia County High,5.0,M,N,N,Y,12,100.0,0.0
1260,2017-2018,Amelia County,Amelia County High,5.0,M,Y,N,N,4,50.0,0.0
1261,2017-2018,Amelia County,Amelia County High,5.0,M,Y,N,Y,5,80.0,20.0
1216,2017-2018,Amherst County,Amherst County High,3.0,F,N,N,N,6,100.0,0.0
1217,2017-2018,Amherst County,Amherst County High,3.0,F,N,N,Y,18,94.44444444444444,5.555555555555555
1221,2017-2018,Amherst County,Amherst County High,3.0,F,Y,N,Y,1,100.0,0.0
1224,2017-2018,Amherst County,Amherst County High,3.0,M,N,N,N,12,100.0,0.0
1225,2017-2018,Amherst County,Amherst County High,3.0,M,N,N,Y,28,92.85714285714286,3.5714285714285716
1228,2017-2018,Amherst County,Amherst County High,3.0,M,Y,N,N,1,100.0,0.0
1229,2017-2018,Amherst County,Amherst County High,3.0,M,Y,N,Y,2,50.0,50.0
1248,2017-2018,Amherst County,Amherst County High,5.0,F,N,N,N,74,97.29729729729729,1.3513513513513513
1249,2017-2018,Amherst County,Amherst County High,5.0,F,N,N,Y,40,90.0,2.5
1253,2017-2018,Amherst County,Amherst County High,5.0,F,Y,N,Y,3,66.66666666666667,33.333333333333336
1256,2017-2018,Amherst County,Amherst County High,5.0,M,N,N,N,68,97.05882352941177,2.9411764705882355
1257,2017-2018,Amherst County,Amherst County High,5.0,M,N,N,Y,26,84.61538461538461,11.538461538461538
1260,2017-2018,Amherst County,Amherst County High,5.0,M,Y,N,N,2,50.0,50.0
1261,2017-2018,Amherst County,Amherst County High,5.0,M,Y,N,Y,5,100.0,0.0
1216,2017-2018,Appomattox County,Appomattox County High,3.0,F,N,N,N,4,100.0,0.0
1217,2017-2018,Appomattox County,Appomattox County High,3.0,F,N,N,Y,14,100.0,0.0
1221,2017-2018,Appomattox County,Appomattox County High,3.0,F,Y,N,Y,1,100.0,0.0
1224,2017-2018,Appomattox County,Appomattox County High,3.0,M,N,N,N,9,88.88888888888889,11.11111111111111
1225,2017-2018,Appomattox County,Appomattox County High,3.0,M,N,N,Y,11,100.0,0.0
1228,2017-2018,Appomattox County,Appomattox County High,3.0,M,Y,N,N,2,100.0,0.0
1229,2017-2018,Appomattox County,Appomattox County High,3.0,M,Y,N,Y,1,100.0,0.0
1248,2017-2018,Appomattox County,Appomattox County High,5.0,F,N,N,N,49,100.0,0.0
1249,2017-2018,Appomattox County,Appomattox County High,5.0,F,N,N,Y,22,95.45454545454545,4.545454545454546
1252,2017-2018,Appomattox County,Appomattox County High,5.0,F,Y,N,N,1,0.0,0.0
1253,2017-2018,Appomattox County,Appomattox County High,5.0,F,Y,N,Y,4,50.0,50.0
1256,2017-2018,Appomattox County,Appomattox County High,5.0,M,N,N,N,36,91.66666666666667,2.7777777777777777
1257,2017-2018,Appomattox County,Appomattox County High,5.0,M,N,N,Y,11,81.81818181818181,9.090909090909092
1260,2017-2018,Appomattox County,Appomattox County High,5.0,M,Y,N,N,2,50.0,50.0
1261,2017-2018,Appomattox County,Appomattox County High,5.0,M,Y,N,Y,3,100.0,0.0
2810,2017-2018,Arlington County,Arlington Community High,2.0,F,N,Y,N,1,100.0,0.0
2818,2017-2018,Arlington County,Arlington Community High,2.0,M,N,Y,N,1,0.0,0.0
2842,2017-2018,Arlington County,Arlington Community High,4.0,F,N,Y,N,8,25.0,37.5
2843,2017-2018,Arlington County,Arlington Community High,4.0,F,N,Y,Y,3,66.66666666666667,33.333333333333336
2846,2017-2018,Arlington County,Arlington Community High,4.0,F,Y,Y,N,1,100.0,0.0
2850,2017-2018,Arlington County,Arlington Community High,4.0,M,N,Y,N,13,15.384615384615385,46.15384615384615
2851,2017-2018,Arlington County,Arlington Community High,4.0,M,N,Y,Y,3,33.333333333333336,0.0
2864,2017-2018,Arlington County,Arlington Community High,5.0,M,N,N,N,1,100.0,0.0
2868,2017-2018,Arlington County,Arlington Community High,5.0,M,Y,N,N,1,100.0,0.0
2892,2017-2018,Arlington County,Arlington Community High,99.0,F,Y,N,N,1,100.0,0.0
2920,2017-2018,Arlington County,Wakefield High,2.0,F,N,N,N,10,90.0,0.0
2921,2017-2018,Arlington County,Wakefield High,2.0,F,N,N,Y,3,100.0,0.0
2923,2017-2018,Arlington County,Wakefield High,2.0,F,N,Y,Y,6,83.33333333333333,0.0
2924,2017-2018,Arlington County,Wakefield High,2.0,F,Y,N,N,2,100.0,0.0
2927,2017-2018,Arlington County,Wakefield High,2.0,F,Y,Y,Y,2,100.0,0.0
2928,2017-2018,Arlington County,Wakefield High,2.0,M,N,N,N,3,100.0,0.0
2929,2017-2018,Arlington County,Wakefield High,2.0,M,N,N,Y,6,100.0,0.0
2931,2017-2018,Arlington County,Wakefield High,2.0,M,N,Y,Y,4,75.0,0.0
2932,2017-2018,Arlington County,Wakefield High,2.0,M,Y,N,N,2,100.0,0.0
2934,2017-2018,Arlington County,Wakefield High,2.0,M,Y,Y,N,2,100.0,0.0
2936,2017-2018,Arlington County,Wakefield High,3.0,F,N,N,N,12,100.0,0.0
2937,2017-2018,Arlington County,Wakefield High,3.0,F,N,N,Y,20,90.0,0.0
2938,2017-2018,Arlington County,Wakefield High,3.0,F,N,Y,N,1,100.0,0.0
2939,2017-2018,Arlington County,Wakefield High,3.0,F,N,Y,Y,5,80.0,0.0
2940,2017-2018,Arlington County,Wakefield High,3.0,F,Y,N,N,2,100.0,0.0
2941,2017-2018,Arlington County,Wakefield High,3.0,F,Y,N,Y,1,100.0,0.0
2943,2017-2018,Arlington County,Wakefield High,3.0,F,Y,Y,Y,2,100.0,0.0
2944,2017-2018,Arlington County,Wakefield High,3.0,M,N,N,N,17,94.11764705882354,0.0
2945,2017-2018,Arlington County,Wakefield High,3.0,M,N,N,Y,12,91.66666666666667,0.0
2946,2017-2018,Arlington County,Wakefield High,3.0,M,N,Y,N,3,100.0,0.0
2947,2017-2018,Arlington County,Wakefield High,3.0,M,N,Y,Y,5,100.0,0.0
2948,2017-2018,Arlington County,Wakefield High,3.0,M,Y,N,N,6,83.33333333333333,16.666666666666668
2949,2017-2018,Arlington County,Wakefield High,3.0,M,Y,N,Y,2,100.0,0.0
2951,2017-2018,Arlington County,Wakefield High,3.0,M,Y,Y,Y,2,100.0,0.0
2952,2017-2018,Arlington County,Wakefield High,4.0,F,N,N,N,17,94.11764705882354,0.0
2953,2017-2018,Arlington County,Wakefield High,4.0,F,N,N,Y,20,95.0,5.0
2954,2017-2018,Arlington County,Wakefield High,4.0,F,N,Y,N,7,42.857142857142854,57.142857142857146
2955,2017-2018,Arlington County,Wakefield High,4.0,F,N,Y,Y,28,96.42857142857143,0.0
2956,2017-2018,Arlington County,Wakefield High,4.0,F,Y,N,N,8,100.0,0.0
2958,2017-2018,Arlington County,Wakefield High,4.0,F,Y,Y,N,3,100.0,0.0
2959,2017-2018,Arlington County,Wakefield High,4.0,F,Y,Y,Y,6,83.33333333333333,0.0
2960,2017-2018,Arlington County,Wakefield High,4.0,M,N,N,N,29,89.65517241379311,6.896551724137931
2961,2017-2018,Arlington County,Wakefield High,4.0,M,N,N,Y,25,88.0,4.0
2962,2017-2018,Arlington County,Wakefield High,4.0,M,N,Y,N,20,50.0,50.0
2963,2017-2018,Arlington County,Wakefield High,4.0,M,N,Y,Y,23,86.95652173913044,0.0
2964,2017-2018,Arlington County,Wakefield High,4.0,M,Y,N,N,9,88.88888888888889,11.11111111111111
2965,2017-2018,Arlington County,Wakefield High,4.0,M,Y,N,Y,5,100.0,0.0
2966,2017-2018,Arlington County,Wakefield High,4.0,M,Y,Y,N,3,66.66666666666667,33.333333333333336
2967,2017-2018,Arlington County,Wakefield High,4.0,M,Y,Y,Y,6,100.0,0.0
2968,2017-2018,Arlington County,Wakefield High,5.0,F,N,N,N,32,96.875,3.125
2969,2017-2018,Arlington County,Wakefield High,5.0,F,N,N,Y,3,100.0,0.0
2970,2017-2018,Arlington County,Wakefield High,5.0,F,N,Y,N,1,100.0,0.0
2971,2017-2018,Arlington County,Wakefield High,5.0,F,N,Y,Y,1,100.0,0.0
2972,2017-2018,Arlington County,Wakefield High,5.0,F,Y,N,N,2,100.0,0.0
