,SCHOOL_YEAR,DIV_NAME,SCH_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
2280,2008-2009,Accomack County,Arcadia High,F,3.0,N,N,N,16,87.5,12.5
2282,2008-2009,Accomack County,Arcadia High,F,3.0,N,Y,N,33,78.78787878787878,21.21212121212121
2284,2008-2009,Accomack County,Arcadia High,F,3.0,Y,N,N,3,33.333333333333336,33.333333333333336
2286,2008-2009,Accomack County,Arcadia High,F,3.0,Y,Y,N,1,100.0,0.0
2296,2008-2009,Accomack County,Arcadia High,F,5.0,N,N,N,25,88.0,12.0
2298,2008-2009,Accomack County,Arcadia High,F,5.0,N,Y,N,10,60.0,30.0
2300,2008-2009,Accomack County,Arcadia High,F,5.0,Y,N,N,3,66.66666666666667,0.0
2302,2008-2009,Accomack County,Arcadia High,F,5.0,Y,Y,N,1,100.0,0.0
2336,2008-2009,Accomack County,Arcadia High,M,3.0,N,N,N,24,58.333333333333336,29.166666666666668
2338,2008-2009,Accomack County,Arcadia High,M,3.0,N,Y,N,29,44.827586206896555,51.724137931034484
2340,2008-2009,Accomack County,Arcadia High,M,3.0,Y,N,N,2,0.0,100.0
2342,2008-2009,Accomack County,Arcadia High,M,3.0,Y,Y,N,9,44.44444444444444,55.55555555555556
2352,2008-2009,Accomack County,Arcadia High,M,5.0,N,N,N,18,66.66666666666667,27.77777777777778
2354,2008-2009,Accomack County,Arcadia High,M,5.0,N,Y,N,8,62.5,12.5
2356,2008-2009,Accomack County,Arcadia High,M,5.0,Y,N,N,1,100.0,0.0
2394,2008-2009,Accomack County,Chincoteague High,F,3.0,N,Y,N,2,100.0,0.0
2408,2008-2009,Accomack County,Chincoteague High,F,5.0,N,N,N,15,86.66666666666667,6.666666666666667
2410,2008-2009,Accomack County,Chincoteague High,F,5.0,N,Y,N,1,100.0,0.0
2448,2008-2009,Accomack County,Chincoteague High,M,3.0,N,N,N,2,100.0,0.0
2450,2008-2009,Accomack County,Chincoteague High,M,3.0,N,Y,N,1,100.0,0.0
2464,2008-2009,Accomack County,Chincoteague High,M,5.0,N,N,N,24,87.5,4.166666666666667
2466,2008-2009,Accomack County,Chincoteague High,M,5.0,N,Y,N,4,75.0,0.0
2468,2008-2009,Accomack County,Chincoteague High,M,5.0,Y,N,N,1,0.0,100.0
2470,2008-2009,Accomack County,Chincoteague High,M,5.0,Y,Y,N,1,100.0,0.0
2504,2008-2009,Accomack County,Nandua High,F,3.0,N,N,N,9,77.77777777777777,0.0
2505,2008-2009,Accomack County,Nandua High,F,3.0,N,N,Y,1,100.0,0.0
2506,2008-2009,Accomack County,Nandua High,F,3.0,N,Y,N,28,71.42857142857143,21.428571428571427
2508,2008-2009,Accomack County,Nandua High,F,3.0,Y,N,N,3,33.333333333333336,66.66666666666667
2510,2008-2009,Accomack County,Nandua High,F,3.0,Y,Y,N,4,100.0,0.0
2520,2008-2009,Accomack County,Nandua High,F,5.0,N,N,N,36,94.44444444444444,2.7777777777777777
2522,2008-2009,Accomack County,Nandua High,F,5.0,N,Y,N,17,70.58823529411765,23.529411764705884
2524,2008-2009,Accomack County,Nandua High,F,5.0,Y,N,N,2,50.0,50.0
2526,2008-2009,Accomack County,Nandua High,F,5.0,Y,Y,N,1,100.0,0.0
2560,2008-2009,Accomack County,Nandua High,M,3.0,N,N,N,15,60.0,33.333333333333336
2562,2008-2009,Accomack County,Nandua High,M,3.0,N,Y,N,30,50.0,36.666666666666664
2564,2008-2009,Accomack County,Nandua High,M,3.0,Y,N,N,3,100.0,0.0
2566,2008-2009,Accomack County,Nandua High,M,3.0,Y,Y,N,8,25.0,75.0
2576,2008-2009,Accomack County,Nandua High,M,5.0,N,N,N,28,71.42857142857143,21.428571428571427
2578,2008-2009,Accomack County,Nandua High,M,5.0,N,Y,N,10,60.0,30.0
2580,2008-2009,Accomack County,Nandua High,M,5.0,Y,N,N,3,0.0,100.0
2808,2008-2009,Albemarle County,Albemarle High,F,2.0,N,N,N,11,100.0,0.0
2809,2008-2009,Albemarle County,Albemarle High,F,2.0,N,N,Y,3,100.0,0.0
2810,2008-2009,Albemarle County,Albemarle High,F,2.0,N,Y,N,3,100.0,0.0
2811,2008-2009,Albemarle County,Albemarle High,F,2.0,N,Y,Y,2,100.0,0.0
2816,2008-2009,Albemarle County,Albemarle High,F,3.0,N,N,N,12,91.66666666666667,0.0
2818,2008-2009,Albemarle County,Albemarle High,F,3.0,N,Y,N,13,76.92307692307692,23.076923076923077
2820,2008-2009,Albemarle County,Albemarle High,F,3.0,Y,N,N,2,100.0,0.0
2822,2008-2009,Albemarle County,Albemarle High,F,3.0,Y,Y,N,1,100.0,0.0
2832,2008-2009,Albemarle County,Albemarle High,F,5.0,N,N,N,139,94.24460431654676,5.0359712230215825
2833,2008-2009,Albemarle County,Albemarle High,F,5.0,N,N,Y,3,66.66666666666667,33.333333333333336
2834,2008-2009,Albemarle County,Albemarle High,F,5.0,N,Y,N,6,66.66666666666667,16.666666666666668
2835,2008-2009,Albemarle County,Albemarle High,F,5.0,N,Y,Y,3,33.333333333333336,0.0
2836,2008-2009,Albemarle County,Albemarle High,F,5.0,Y,N,N,7,100.0,0.0
2838,2008-2009,Albemarle County,Albemarle High,F,5.0,Y,Y,N,2,50.0,50.0
2864,2008-2009,Albemarle County,Albemarle High,M,2.0,N,N,N,5,100.0,0.0
2865,2008-2009,Albemarle County,Albemarle High,M,2.0,N,N,Y,5,100.0,0.0
2866,2008-2009,Albemarle County,Albemarle High,M,2.0,N,Y,N,1,100.0,0.0
2872,2008-2009,Albemarle County,Albemarle High,M,3.0,N,N,N,16,50.0,31.25
2874,2008-2009,Albemarle County,Albemarle High,M,3.0,N,Y,N,15,53.333333333333336,20.0
2875,2008-2009,Albemarle County,Albemarle High,M,3.0,N,Y,Y,2,50.0,50.0
2876,2008-2009,Albemarle County,Albemarle High,M,3.0,Y,N,N,10,80.0,20.0
2878,2008-2009,Albemarle County,Albemarle High,M,3.0,Y,Y,N,2,100.0,0.0
2888,2008-2009,Albemarle County,Albemarle High,M,5.0,N,N,N,127,93.7007874015748,3.937007874015748
2889,2008-2009,Albemarle County,Albemarle High,M,5.0,N,N,Y,1,100.0,0.0
2890,2008-2009,Albemarle County,Albemarle High,M,5.0,N,Y,N,4,50.0,0.0
2892,2008-2009,Albemarle County,Albemarle High,M,5.0,Y,N,N,22,86.36363636363636,4.545454545454546
2894,2008-2009,Albemarle County,Albemarle High,M,5.0,Y,Y,N,2,100.0,0.0
2928,2008-2009,Albemarle County,Monticello High,F,3.0,N,N,N,9,100.0,0.0
2930,2008-2009,Albemarle County,Monticello High,F,3.0,N,Y,N,13,84.61538461538461,15.384615384615385
2934,2008-2009,Albemarle County,Monticello High,F,3.0,Y,Y,N,2,100.0,0.0
2944,2008-2009,Albemarle County,Monticello High,F,5.0,N,N,N,97,89.69072164948453,5.154639175257732
2946,2008-2009,Albemarle County,Monticello High,F,5.0,N,Y,N,10,70.0,10.0
2948,2008-2009,Albemarle County,Monticello High,F,5.0,Y,N,N,5,80.0,20.0
2950,2008-2009,Albemarle County,Monticello High,F,5.0,Y,Y,N,1,100.0,0.0
2984,2008-2009,Albemarle County,Monticello High,M,3.0,N,N,N,10,90.0,0.0
2986,2008-2009,Albemarle County,Monticello High,M,3.0,N,Y,N,10,70.0,20.0
2988,2008-2009,Albemarle County,Monticello High,M,3.0,Y,N,N,4,75.0,25.0
2990,2008-2009,Albemarle County,Monticello High,M,3.0,Y,Y,N,3,66.66666666666667,33.333333333333336
3000,2008-2009,Albemarle County,Monticello High,M,5.0,N,N,N,90,92.22222222222223,3.3333333333333335
3002,2008-2009,Albemarle County,Monticello High,M,5.0,N,Y,N,10,80.0,10.0
3004,2008-2009,Albemarle County,Monticello High,M,5.0,Y,N,N,18,88.88888888888889,5.555555555555555
3006,2008-2009,Albemarle County,Monticello High,M,5.0,Y,Y,N,1,100.0,0.0
3056,2008-2009,Albemarle County,Murray High,F,5.0,N,N,N,16,93.75,0.0
3060,2008-2009,Albemarle County,Murray High,F,5.0,Y,N,N,5,100.0,0.0
3112,2008-2009,Albemarle County,Murray High,M,5.0,N,N,N,11,81.81818181818181,0.0
3114,2008-2009,Albemarle County,Murray High,M,5.0,N,Y,N,1,0.0,100.0
3116,2008-2009,Albemarle County,Murray High,M,5.0,Y,N,N,8,87.5,12.5
3168,2008-2009,Albemarle County,Western Albemarle High,F,5.0,N,N,N,117,99.14529914529915,0.8547008547008547
3170,2008-2009,Albemarle County,Western Albemarle High,F,5.0,N,Y,N,4,50.0,25.0
3172,2008-2009,Albemarle County,Western Albemarle High,F,5.0,Y,N,N,7,100.0,0.0
3174,2008-2009,Albemarle County,Western Albemarle High,F,5.0,Y,Y,N,1,100.0,0.0
3224,2008-2009,Albemarle County,Western Albemarle High,M,5.0,N,N,N,91,94.50549450549451,3.2967032967032965
3226,2008-2009,Albemarle County,Western Albemarle High,M,5.0,N,Y,N,2,0.0,100.0
3228,2008-2009,Albemarle County,Western Albemarle High,M,5.0,Y,N,N,16,87.5,0.0
3230,2008-2009,Albemarle County,Western Albemarle High,M,5.0,Y,Y,N,2,50.0,0.0
1200,2008-2009,Alexandria City,T.C. Williams High,F,2.0,N,N,N,10,100.0,0.0
1201,2008-2009,Alexandria City,T.C. Williams High,F,2.0,N,N,Y,2,100.0,0.0
1202,2008-2009,Alexandria City,T.C. Williams High,F,2.0,N,Y,N,3,66.66666666666667,0.0
1203,2008-2009,Alexandria City,T.C. Williams High,F,2.0,N,Y,Y,11,90.9090909090909,9.090909090909092
1206,2008-2009,Alexandria City,T.C. Williams High,F,2.0,Y,Y,N,1,100.0,0.0
1207,2008-2009,Alexandria City,T.C. Williams High,F,2.0,Y,Y,Y,1,100.0,0.0
1208,2008-2009,Alexandria City,T.C. Williams High,F,3.0,N,N,N,63,85.71428571428571,7.936507936507937
1209,2008-2009,Alexandria City,T.C. Williams High,F,3.0,N,N,Y,3,66.66666666666667,33.333333333333336
1210,2008-2009,Alexandria City,T.C. Williams High,F,3.0,N,Y,N,80,78.75,12.5
1211,2008-2009,Alexandria City,T.C. Williams High,F,3.0,N,Y,Y,16,100.0,0.0
1212,2008-2009,Alexandria City,T.C. Williams High,F,3.0,Y,N,N,7,71.42857142857143,14.285714285714286
1214,2008-2009,Alexandria City,T.C. Williams High,F,3.0,Y,Y,N,17,94.11764705882354,5.882352941176471
1216,2008-2009,Alexandria City,T.C. Williams High,F,4.0,N,N,N,20,75.0,20.0
1217,2008-2009,Alexandria City,T.C. Williams High,F,4.0,N,N,Y,7,28.571428571428573,57.142857142857146
1218,2008-2009,Alexandria City,T.C. Williams High,F,4.0,N,Y,N,42,80.95238095238095,9.523809523809524
1219,2008-2009,Alexandria City,T.C. Williams High,F,4.0,N,Y,Y,35,65.71428571428571,31.428571428571427
1220,2008-2009,Alexandria City,T.C. Williams High,F,4.0,Y,N,N,3,100.0,0.0
1221,2008-2009,Alexandria City,T.C. Williams High,F,4.0,Y,N,Y,1,0.0,100.0
1222,2008-2009,Alexandria City,T.C. Williams High,F,4.0,Y,Y,N,4,75.0,25.0
1223,2008-2009,Alexandria City,T.C. Williams High,F,4.0,Y,Y,Y,2,50.0,50.0
1224,2008-2009,Alexandria City,T.C. Williams High,F,5.0,N,N,N,75,92.0,6.666666666666667
1226,2008-2009,Alexandria City,T.C. Williams High,F,5.0,N,Y,N,6,50.0,0.0
1256,2008-2009,Alexandria City,T.C. Williams High,M,2.0,N,N,N,4,75.0,25.0
1257,2008-2009,Alexandria City,T.C. Williams High,M,2.0,N,N,Y,1,100.0,0.0
1258,2008-2009,Alexandria City,T.C. Williams High,M,2.0,N,Y,N,4,100.0,0.0
1259,2008-2009,Alexandria City,T.C. Williams High,M,2.0,N,Y,Y,9,77.77777777777777,22.22222222222222
1264,2008-2009,Alexandria City,T.C. Williams High,M,3.0,N,N,N,69,62.31884057971015,21.73913043478261
1265,2008-2009,Alexandria City,T.C. Williams High,M,3.0,N,N,Y,10,80.0,0.0
1266,2008-2009,Alexandria City,T.C. Williams High,M,3.0,N,Y,N,46,73.91304347826087,6.521739130434782
1267,2008-2009,Alexandria City,T.C. Williams High,M,3.0,N,Y,Y,18,83.33333333333333,16.666666666666668
1268,2008-2009,Alexandria City,T.C. Williams High,M,3.0,Y,N,N,11,90.9090909090909,9.090909090909092
1270,2008-2009,Alexandria City,T.C. Williams High,M,3.0,Y,Y,N,22,95.45454545454545,4.545454545454546
1272,2008-2009,Alexandria City,T.C. Williams High,M,4.0,N,N,N,18,61.111111111111114,16.666666666666668
1273,2008-2009,Alexandria City,T.C. Williams High,M,4.0,N,N,Y,12,25.0,75.0
1274,2008-2009,Alexandria City,T.C. Williams High,M,4.0,N,Y,N,26,73.07692307692308,7.6923076923076925
1275,2008-2009,Alexandria City,T.C. Williams High,M,4.0,N,Y,Y,18,44.44444444444444,55.55555555555556
1276,2008-2009,Alexandria City,T.C. Williams High,M,4.0,Y,N,N,5,80.0,20.0
1278,2008-2009,Alexandria City,T.C. Williams High,M,4.0,Y,Y,N,5,80.0,20.0
1279,2008-2009,Alexandria City,T.C. Williams High,M,4.0,Y,Y,Y,3,33.333333333333336,66.66666666666667
1280,2008-2009,Alexandria City,T.C. Williams High,M,5.0,N,N,N,60,86.66666666666667,11.666666666666666
1282,2008-2009,Alexandria City,T.C. Williams High,M,5.0,N,Y,N,5,80.0,0.0
1284,2008-2009,Alexandria City,T.C. Williams High,M,5.0,Y,N,N,10,80.0,10.0
1286,2008-2009,Alexandria City,T.C. Williams High,M,5.0,Y,Y,N,3,100.0,0.0
1224,2008-2009,Alleghany County,Alleghany High School,F,5.0,N,N,N,58,89.65517241379311,5.172413793103448
1226,2008-2009,Alleghany County,Alleghany High School,F,5.0,N,Y,N,27,77.77777777777777,18.51851851851852
1228,2008-2009,Alleghany County,Alleghany High School,F,5.0,Y,N,N,4,75.0,25.0
1230,2008-2009,Alleghany County,Alleghany High School,F,5.0,Y,Y,N,8,75.0,25.0
1280,2008-2009,Alleghany County,Alleghany High School,M,5.0,N,N,N,51,94.11764705882354,1.9607843137254901
1282,2008-2009,Alleghany County,Alleghany High School,M,5.0,N,Y,N,25,84.0,8.0
1284,2008-2009,Alleghany County,Alleghany High School,M,5.0,Y,N,N,10,80.0,20.0
1286,2008-2009,Alleghany County,Alleghany High School,M,5.0,Y,Y,N,3,66.66666666666667,33.333333333333336
1208,2008-2009,Amelia County,Amelia County High,F,3.0,N,N,N,16,81.25,18.75
1210,2008-2009,Amelia County,Amelia County High,F,3.0,N,Y,N,11,100.0,0.0
1212,2008-2009,Amelia County,Amelia County High,F,3.0,Y,N,N,2,100.0,0.0
1214,2008-2009,Amelia County,Amelia County High,F,3.0,Y,Y,N,2,100.0,0.0
1224,2008-2009,Amelia County,Amelia County High,F,5.0,N,N,N,42,95.23809523809524,2.380952380952381
1226,2008-2009,Amelia County,Amelia County High,F,5.0,N,Y,N,6,83.33333333333333,0.0
1228,2008-2009,Amelia County,Amelia County High,F,5.0,Y,N,N,5,60.0,40.0
1264,2008-2009,Amelia County,Amelia County High,M,3.0,N,N,N,6,66.66666666666667,0.0
1266,2008-2009,Amelia County,Amelia County High,M,3.0,N,Y,N,9,66.66666666666667,22.22222222222222
1268,2008-2009,Amelia County,Amelia County High,M,3.0,Y,N,N,5,80.0,20.0
1270,2008-2009,Amelia County,Amelia County High,M,3.0,Y,Y,N,3,100.0,0.0
1280,2008-2009,Amelia County,Amelia County High,M,5.0,N,N,N,33,75.75757575757575,6.0606060606060606
1282,2008-2009,Amelia County,Amelia County High,M,5.0,N,Y,N,10,70.0,10.0
1284,2008-2009,Amelia County,Amelia County High,M,5.0,Y,N,N,7,100.0,0.0
1286,2008-2009,Amelia County,Amelia County High,M,5.0,Y,Y,N,1,0.0,100.0
1208,2008-2009,Amherst County,Amherst County High,F,3.0,N,N,N,38,86.84210526315789,10.526315789473685
1210,2008-2009,Amherst County,Amherst County High,F,3.0,N,Y,N,22,86.36363636363636,9.090909090909092
1224,2008-2009,Amherst County,Amherst County High,F,5.0,N,N,N,108,87.96296296296296,5.555555555555555
1226,2008-2009,Amherst County,Amherst County High,F,5.0,N,Y,N,36,66.66666666666667,13.88888888888889
1228,2008-2009,Amherst County,Amherst County High,F,5.0,Y,N,N,7,100.0,0.0
1230,2008-2009,Amherst County,Amherst County High,F,5.0,Y,Y,N,1,100.0,0.0
1264,2008-2009,Amherst County,Amherst County High,M,3.0,N,N,N,23,91.30434782608695,4.3478260869565215
1266,2008-2009,Amherst County,Amherst County High,M,3.0,N,Y,N,19,68.42105263157895,21.05263157894737
1268,2008-2009,Amherst County,Amherst County High,M,3.0,Y,N,N,4,100.0,0.0
1270,2008-2009,Amherst County,Amherst County High,M,3.0,Y,Y,N,5,80.0,0.0
1280,2008-2009,Amherst County,Amherst County High,M,5.0,N,N,N,105,82.85714285714286,10.476190476190476
1281,2008-2009,Amherst County,Amherst County High,M,5.0,N,N,Y,1,100.0,0.0
1282,2008-2009,Amherst County,Amherst County High,M,5.0,N,Y,N,28,53.57142857142857,35.714285714285715
1284,2008-2009,Amherst County,Amherst County High,M,5.0,Y,N,N,6,100.0,0.0
1286,2008-2009,Amherst County,Amherst County High,M,5.0,Y,Y,N,4,100.0,0.0
1208,2008-2009,Appomattox County,Appomattox County High,F,3.0,N,N,N,6,66.66666666666667,16.666666666666668
1210,2008-2009,Appomattox County,Appomattox County High,F,3.0,N,Y,N,9,66.66666666666667,22.22222222222222
1212,2008-2009,Appomattox County,Appomattox County High,F,3.0,Y,N,N,2,100.0,0.0
1224,2008-2009,Appomattox County,Appomattox County High,F,5.0,N,N,N,48,93.75,6.25
1226,2008-2009,Appomattox County,Appomattox County High,F,5.0,N,Y,N,12,91.66666666666667,8.333333333333334
1228,2008-2009,Appomattox County,Appomattox County High,F,5.0,Y,N,N,1,100.0,0.0
1230,2008-2009,Appomattox County,Appomattox County High,F,5.0,Y,Y,N,3,100.0,0.0
1264,2008-2009,Appomattox County,Appomattox County High,M,3.0,N,N,N,14,85.71428571428571,7.142857142857143
1266,2008-2009,Appomattox County,Appomattox County High,M,3.0,N,Y,N,10,70.0,10.0
1268,2008-2009,Appomattox County,Appomattox County High,M,3.0,Y,N,N,2,50.0,50.0
1270,2008-2009,Appomattox County,Appomattox County High,M,3.0,Y,Y,N,2,50.0,0.0
1280,2008-2009,Appomattox County,Appomattox County High,M,5.0,N,N,N,45,77.77777777777777,8.88888888888889
1282,2008-2009,Appomattox County,Appomattox County High,M,5.0,N,Y,N,9,55.55555555555556,11.11111111111111
1284,2008-2009,Appomattox County,Appomattox County High,M,5.0,Y,N,N,7,85.71428571428571,14.285714285714286
1286,2008-2009,Appomattox County,Appomattox County High,M,5.0,Y,Y,N,2,100.0,0.0
2280,2008-2009,Arlington County,Wakefield High,F,3.0,N,N,N,32,75.0,6.25
2281,2008-2009,Arlington County,Wakefield High,F,3.0,N,N,Y,3,33.333333333333336,66.66666666666667
2282,2008-2009,Arlington County,Wakefield High,F,3.0,N,Y,N,14,92.85714285714286,7.142857142857143
2283,2008-2009,Arlington County,Wakefield High,F,3.0,N,Y,Y,1,100.0,0.0
2284,2008-2009,Arlington County,Wakefield High,F,3.0,Y,N,N,4,75.0,25.0
2286,2008-2009,Arlington County,Wakefield High,F,3.0,Y,Y,N,2,100.0,0.0
2288,2008-2009,Arlington County,Wakefield High,F,4.0,N,N,N,28,78.57142857142857,21.428571428571427
2289,2008-2009,Arlington County,Wakefield High,F,4.0,N,N,Y,12,25.0,66.66666666666667
2290,2008-2009,Arlington County,Wakefield High,F,4.0,N,Y,N,25,92.0,4.0
2291,2008-2009,Arlington County,Wakefield High,F,4.0,N,Y,Y,28,42.857142857142854,42.857142857142854
2292,2008-2009,Arlington County,Wakefield High,F,4.0,Y,N,N,3,100.0,0.0
2294,2008-2009,Arlington County,Wakefield High,F,4.0,Y,Y,N,6,33.333333333333336,50.0
2295,2008-2009,Arlington County,Wakefield High,F,4.0,Y,Y,Y,1,100.0,0.0
2296,2008-2009,Arlington County,Wakefield High,F,5.0,N,N,N,30,96.66666666666667,0.0
2297,2008-2009,Arlington County,Wakefield High,F,5.0,N,N,Y,2,0.0,100.0
2298,2008-2009,Arlington County,Wakefield High,F,5.0,N,Y,N,1,100.0,0.0
2299,2008-2009,Arlington County,Wakefield High,F,5.0,N,Y,Y,2,100.0,0.0
2300,2008-2009,Arlington County,Wakefield High,F,5.0,Y,N,N,6,100.0,0.0
2302,2008-2009,Arlington County,Wakefield High,F,5.0,Y,Y,N,1,100.0,0.0
2336,2008-2009,Arlington County,Wakefield High,M,3.0,N,N,N,24,75.0,16.666666666666668
2337,2008-2009,Arlington County,Wakefield High,M,3.0,N,N,Y,3,100.0,0.0
2338,2008-2009,Arlington County,Wakefield High,M,3.0,N,Y,N,11,63.63636363636363,27.272727272727273
2339,2008-2009,Arlington County,Wakefield High,M,3.0,N,Y,Y,6,83.33333333333333,16.666666666666668
2340,2008-2009,Arlington County,Wakefield High,M,3.0,Y,N,N,8,75.0,0.0
2342,2008-2009,Arlington County,Wakefield High,M,3.0,Y,Y,N,4,75.0,25.0
2344,2008-2009,Arlington County,Wakefield High,M,4.0,N,N,N,33,69.6969696969697,21.21212121212121
2345,2008-2009,Arlington County,Wakefield High,M,4.0,N,N,Y,24,12.5,83.33333333333333
2346,2008-2009,Arlington County,Wakefield High,M,4.0,N,Y,N,30,100.0,0.0
2347,2008-2009,Arlington County,Wakefield High,M,4.0,N,Y,Y,22,40.90909090909091,59.09090909090909
2348,2008-2009,Arlington County,Wakefield High,M,4.0,Y,N,N,6,83.33333333333333,16.666666666666668
2350,2008-2009,Arlington County,Wakefield High,M,4.0,Y,Y,N,3,100.0,0.0
2351,2008-2009,Arlington County,Wakefield High,M,4.0,Y,Y,Y,1,0.0,0.0
2352,2008-2009,Arlington County,Wakefield High,M,5.0,N,N,N,27,100.0,0.0
2353,2008-2009,Arlington County,Wakefield High,M,5.0,N,N,Y,4,75.0,25.0
2354,2008-2009,Arlington County,Wakefield High,M,5.0,N,Y,N,3,100.0,0.0
2355,2008-2009,Arlington County,Wakefield High,M,5.0,N,Y,Y,2,50.0,50.0
2356,2008-2009,Arlington County,Wakefield High,M,5.0,Y,N,N,1,100.0,0.0
2358,2008-2009,Arlington County,Wakefield High,M,5.0,Y,Y,N,1,100.0,0.0
2392,2008-2009,Arlington County,Washington-Lee High,F,3.0,N,N,N,6,100.0,0.0
2393,2008-2009,Arlington County,Washington-Lee High,F,3.0,N,N,Y,1,100.0,0.0
2394,2008-2009,Arlington County,Washington-Lee High,F,3.0,N,Y,N,7,85.71428571428571,14.285714285714286
2395,2008-2009,Arlington County,Washington-Lee High,F,3.0,N,Y,Y,3,100.0,0.0
2396,2008-2009,Arlington County,Washington-Lee High,F,3.0,Y,N,N,2,100.0,0.0
2398,2008-2009,Arlington County,Washington-Lee High,F,3.0,Y,Y,N,4,100.0,0.0
2400,2008-2009,Arlington County,Washington-Lee High,F,4.0,N,N,N,20,90.0,5.0
2401,2008-2009,Arlington County,Washington-Lee High,F,4.0,N,N,Y,5,0.0,100.0
2402,2008-2009,Arlington County,Washington-Lee High,F,4.0,N,Y,N,24,100.0,0.0
2403,2008-2009,Arlington County,Washington-Lee High,F,4.0,N,Y,Y,10,60.0,40.0
2404,2008-2009,Arlington County,Washington-Lee High,F,4.0,Y,N,N,1,0.0,100.0
2405,2008-2009,Arlington County,Washington-Lee High,F,4.0,Y,N,Y,1,100.0,0.0
2407,2008-2009,Arlington County,Washington-Lee High,F,4.0,Y,Y,Y,1,0.0,100.0
2408,2008-2009,Arlington County,Washington-Lee High,F,5.0,N,N,N,77,96.1038961038961,1.2987012987012987
2409,2008-2009,Arlington County,Washington-Lee High,F,5.0,N,N,Y,1,100.0,0.0
2410,2008-2009,Arlington County,Washington-Lee High,F,5.0,N,Y,N,2,100.0,0.0
2411,2008-2009,Arlington County,Washington-Lee High,F,5.0,N,Y,Y,4,75.0,0.0
2412,2008-2009,Arlington County,Washington-Lee High,F,5.0,Y,N,N,5,80.0,20.0
2448,2008-2009,Arlington County,Washington-Lee High,M,3.0,N,N,N,15,93.33333333333333,0.0
2449,2008-2009,Arlington County,Washington-Lee High,M,3.0,N,N,Y,1,0.0,0.0
2450,2008-2009,Arlington County,Washington-Lee High,M,3.0,N,Y,N,2,100.0,0.0
2451,2008-2009,Arlington County,Washington-Lee High,M,3.0,N,Y,Y,1,100.0,0.0
2452,2008-2009,Arlington County,Washington-Lee High,M,3.0,Y,N,N,4,50.0,50.0
2454,2008-2009,Arlington County,Washington-Lee High,M,3.0,Y,Y,N,5,60.0,20.0
2456,2008-2009,Arlington County,Washington-Lee High,M,4.0,N,N,N,17,70.58823529411765,23.529411764705884
2457,2008-2009,Arlington County,Washington-Lee High,M,4.0,N,N,Y,15,46.666666666666664,53.333333333333336
2458,2008-2009,Arlington County,Washington-Lee High,M,4.0,N,Y,N,21,85.71428571428571,9.523809523809524
2459,2008-2009,Arlington County,Washington-Lee High,M,4.0,N,Y,Y,11,72.72727272727273,27.272727272727273
2460,2008-2009,Arlington County,Washington-Lee High,M,4.0,Y,N,N,2,50.0,50.0
2462,2008-2009,Arlington County,Washington-Lee High,M,4.0,Y,Y,N,4,100.0,0.0
2464,2008-2009,Arlington County,Washington-Lee High,M,5.0,N,N,N,74,98.64864864864865,1.3513513513513513
2465,2008-2009,Arlington County,Washington-Lee High,M,5.0,N,N,Y,1,0.0,100.0
2466,2008-2009,Arlington County,Washington-Lee High,M,5.0,N,Y,N,1,100.0,0.0
2467,2008-2009,Arlington County,Washington-Lee High,M,5.0,N,Y,Y,1,100.0,0.0
2468,2008-2009,Arlington County,Washington-Lee High,M,5.0,Y,N,N,7,100.0,0.0
2470,2008-2009,Arlington County,Washington-Lee High,M,5.0,Y,Y,N,2,50.0,50.0
2496,2008-2009,Arlington County,Yorktown High,F,2.0,N,N,N,18,100.0,0.0
2497,2008-2009,Arlington County,Yorktown High,F,2.0,N,N,Y,3,100.0,0.0
2498,2008-2009,Arlington County,Yorktown High,F,2.0,N,Y,N,1,100.0,0.0
2499,2008-2009,Arlington County,Yorktown High,F,2.0,N,Y,Y,4,100.0,0.0
2504,2008-2009,Arlington County,Yorktown High,F,3.0,N,N,N,6,66.66666666666667,16.666666666666668
2506,2008-2009,Arlington County,Yorktown High,F,3.0,N,Y,N,7,85.71428571428571,0.0
2507,2008-2009,Arlington County,Yorktown High,F,3.0,N,Y,Y,2,100.0,0.0
2508,2008-2009,Arlington County,Yorktown High,F,3.0,Y,N,N,1,0.0,0.0
2512,2008-2009,Arlington County,Yorktown High,F,4.0,N,N,N,16,93.75,0.0
2513,2008-2009,Arlington County,Yorktown High,F,4.0,N,N,Y,2,100.0,0.0
2514,2008-2009,Arlington County,Yorktown High,F,4.0,N,Y,N,11,81.81818181818181,9.090909090909092
2515,2008-2009,Arlington County,Yorktown High,F,4.0,N,Y,Y,3,33.333333333333336,66.66666666666667
2516,2008-2009,Arlington County,Yorktown High,F,4.0,Y,N,N,4,100.0,0.0
2518,2008-2009,Arlington County,Yorktown High,F,4.0,Y,Y,N,1,0.0,0.0
2520,2008-2009,Arlington County,Yorktown High,F,5.0,N,N,N,148,99.32432432432432,0.6756756756756757
2521,2008-2009,Arlington County,Yorktown High,F,5.0,N,N,Y,3,100.0,0.0
2522,2008-2009,Arlington County,Yorktown High,F,5.0,N,Y,N,1,100.0,0.0
2524,2008-2009,Arlington County,Yorktown High,F,5.0,Y,N,N,14,92.85714285714286,0.0
2552,2008-2009,Arlington County,Yorktown High,M,2.0,N,N,N,10,70.0,30.0
