,SCHOOL_YEAR,DIV_NAME,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
2552,2014-2015,Accomack County,Nandua High,5.0,M,N,N,N,18,100.0,0.0
2553,2014-2015,Accomack County,Nandua High,5.0,M,N,N,Y,7,100.0,0.0
2556,2014-2015,Accomack County,Nandua High,5.0,M,Y,N,N,3,66.66666666666667,33.333333333333336
2557,2014-2015,Accomack County,Nandua High,5.0,M,Y,N,Y,1,100.0,0.0
2808,2014-2015,Albemarle County,Albemarle High,2.0,F,N,N,N,12,100.0,0.0
2809,2014-2015,Albemarle County,Albemarle High,2.0,F,N,N,Y,1,100.0,0.0
2810,2014-2015,Albemarle County,Albemarle High,2.0,F,N,Y,N,1,100.0,0.0
2816,2014-2015,Albemarle County,Albemarle High,2.0,M,N,N,N,7,100.0,0.0
2817,2014-2015,Albemarle County,Albemarle High,2.0,M,N,N,Y,2,100.0,0.0
2818,2014-2015,Albemarle County,Albemarle High,2.0,M,N,Y,N,2,100.0,0.0
2819,2014-2015,Albemarle County,Albemarle High,2.0,M,N,Y,Y,2,100.0,0.0
2824,2014-2015,Albemarle County,Albemarle High,3.0,F,N,N,N,14,92.85714285714286,0.0
2825,2014-2015,Albemarle County,Albemarle High,3.0,F,N,N,Y,16,81.25,0.0
2827,2014-2015,Albemarle County,Albemarle High,3.0,F,N,Y,Y,1,100.0,0.0
2828,2014-2015,Albemarle County,Albemarle High,3.0,F,Y,N,N,1,100.0,0.0
2829,2014-2015,Albemarle County,Albemarle High,3.0,F,Y,N,Y,3,100.0,0.0
2832,2014-2015,Albemarle County,Albemarle High,3.0,M,N,N,N,11,90.9090909090909,0.0
2833,2014-2015,Albemarle County,Albemarle High,3.0,M,N,N,Y,7,71.42857142857143,14.285714285714286
2836,2014-2015,Albemarle County,Albemarle High,3.0,M,Y,N,N,4,75.0,25.0
2837,2014-2015,Albemarle County,Albemarle High,3.0,M,Y,N,Y,6,83.33333333333333,0.0
2856,2014-2015,Albemarle County,Albemarle High,5.0,F,N,N,N,136,97.05882352941177,1.4705882352941178
2857,2014-2015,Albemarle County,Albemarle High,5.0,F,N,N,Y,13,76.92307692307692,15.384615384615385
2860,2014-2015,Albemarle County,Albemarle High,5.0,F,Y,N,N,4,100.0,0.0
2861,2014-2015,Albemarle County,Albemarle High,5.0,F,Y,N,Y,3,66.66666666666667,0.0
2864,2014-2015,Albemarle County,Albemarle High,5.0,M,N,N,N,115,99.1304347826087,0.0
2865,2014-2015,Albemarle County,Albemarle High,5.0,M,N,N,Y,12,91.66666666666667,0.0
2866,2014-2015,Albemarle County,Albemarle High,5.0,M,N,Y,N,1,100.0,0.0
2867,2014-2015,Albemarle County,Albemarle High,5.0,M,N,Y,Y,2,100.0,0.0
2868,2014-2015,Albemarle County,Albemarle High,5.0,M,Y,N,N,18,100.0,0.0
2869,2014-2015,Albemarle County,Albemarle High,5.0,M,Y,N,Y,4,50.0,25.0
2871,2014-2015,Albemarle County,Albemarle High,5.0,M,Y,Y,Y,1,100.0,0.0
2888,2014-2015,Albemarle County,Albemarle High,99.0,F,N,N,N,8,100.0,0.0
2889,2014-2015,Albemarle County,Albemarle High,99.0,F,N,N,Y,2,100.0,0.0
2896,2014-2015,Albemarle County,Albemarle High,99.0,M,N,N,N,10,100.0,0.0
2897,2014-2015,Albemarle County,Albemarle High,99.0,M,N,N,Y,2,100.0,0.0
2900,2014-2015,Albemarle County,Albemarle High,99.0,M,Y,N,N,1,100.0,0.0
2901,2014-2015,Albemarle County,Albemarle High,99.0,M,Y,N,Y,2,50.0,50.0
2968,2014-2015,Albemarle County,Monticello High,5.0,F,N,N,N,44,97.72727272727273,2.272727272727273
2969,2014-2015,Albemarle County,Monticello High,5.0,F,N,N,Y,17,94.11764705882354,0.0
2972,2014-2015,Albemarle County,Monticello High,5.0,F,Y,N,N,6,83.33333333333333,0.0
2973,2014-2015,Albemarle County,Monticello High,5.0,F,Y,N,Y,1,100.0,0.0
2976,2014-2015,Albemarle County,Monticello High,5.0,M,N,N,N,82,95.1219512195122,2.4390243902439024
2977,2014-2015,Albemarle County,Monticello High,5.0,M,N,N,Y,10,100.0,0.0
2978,2014-2015,Albemarle County,Monticello High,5.0,M,N,Y,N,1,100.0,0.0
2980,2014-2015,Albemarle County,Monticello High,5.0,M,Y,N,N,13,92.3076923076923,7.6923076923076925
2981,2014-2015,Albemarle County,Monticello High,5.0,M,Y,N,Y,5,60.0,40.0
3080,2014-2015,Albemarle County,Murray High,5.0,F,N,N,N,9,66.66666666666667,11.11111111111111
3081,2014-2015,Albemarle County,Murray High,5.0,F,N,N,Y,3,100.0,0.0
3088,2014-2015,Albemarle County,Murray High,5.0,M,N,N,N,6,66.66666666666667,0.0
3089,2014-2015,Albemarle County,Murray High,5.0,M,N,N,Y,2,100.0,0.0
3092,2014-2015,Albemarle County,Murray High,5.0,M,Y,N,N,6,83.33333333333333,0.0
3093,2014-2015,Albemarle County,Murray High,5.0,M,Y,N,Y,1,100.0,0.0
3192,2014-2015,Albemarle County,Western Albemarle High,5.0,F,N,N,N,86,98.83720930232558,1.1627906976744187
3193,2014-2015,Albemarle County,Western Albemarle High,5.0,F,N,N,Y,4,100.0,0.0
3196,2014-2015,Albemarle County,Western Albemarle High,5.0,F,Y,N,N,4,100.0,0.0
3200,2014-2015,Albemarle County,Western Albemarle High,5.0,M,N,N,N,89,96.62921348314607,1.1235955056179776
3201,2014-2015,Albemarle County,Western Albemarle High,5.0,M,N,N,Y,2,50.0,50.0
3202,2014-2015,Albemarle County,Western Albemarle High,5.0,M,N,Y,N,1,100.0,0.0
3204,2014-2015,Albemarle County,Western Albemarle High,5.0,M,Y,N,N,15,100.0,0.0
3205,2014-2015,Albemarle County,Western Albemarle High,5.0,M,Y,N,Y,2,100.0,0.0
1200,2014-2015,Alexandria City,T.C. Williams High,2.0,F,N,N,N,9,88.88888888888889,0.0
1201,2014-2015,Alexandria City,T.C. Williams High,2.0,F,N,N,Y,11,90.9090909090909,0.0
1203,2014-2015,Alexandria City,T.C. Williams High,2.0,F,N,Y,Y,5,100.0,0.0
1204,2014-2015,Alexandria City,T.C. Williams High,2.0,F,Y,N,N,1,100.0,0.0
1205,2014-2015,Alexandria City,T.C. Williams High,2.0,F,Y,N,Y,1,100.0,0.0
1207,2014-2015,Alexandria City,T.C. Williams High,2.0,F,Y,Y,Y,1,100.0,0.0
1208,2014-2015,Alexandria City,T.C. Williams High,2.0,M,N,N,N,7,85.71428571428571,14.285714285714286
1209,2014-2015,Alexandria City,T.C. Williams High,2.0,M,N,N,Y,8,100.0,0.0
1210,2014-2015,Alexandria City,T.C. Williams High,2.0,M,N,Y,N,1,100.0,0.0
1211,2014-2015,Alexandria City,T.C. Williams High,2.0,M,N,Y,Y,5,80.0,20.0
1216,2014-2015,Alexandria City,T.C. Williams High,3.0,F,N,N,N,49,91.83673469387755,2.0408163265306123
1217,2014-2015,Alexandria City,T.C. Williams High,3.0,F,N,N,Y,72,83.33333333333333,5.555555555555555
1218,2014-2015,Alexandria City,T.C. Williams High,3.0,F,N,Y,N,3,100.0,0.0
1219,2014-2015,Alexandria City,T.C. Williams High,3.0,F,N,Y,Y,12,83.33333333333333,8.333333333333334
1220,2014-2015,Alexandria City,T.C. Williams High,3.0,F,Y,N,N,2,100.0,0.0
1221,2014-2015,Alexandria City,T.C. Williams High,3.0,F,Y,N,Y,9,77.77777777777777,22.22222222222222
1223,2014-2015,Alexandria City,T.C. Williams High,3.0,F,Y,Y,Y,1,0.0,0.0
1224,2014-2015,Alexandria City,T.C. Williams High,3.0,M,N,N,N,29,79.3103448275862,10.344827586206897
1225,2014-2015,Alexandria City,T.C. Williams High,3.0,M,N,N,Y,71,73.2394366197183,9.859154929577464
1226,2014-2015,Alexandria City,T.C. Williams High,3.0,M,N,Y,N,3,66.66666666666667,0.0
1227,2014-2015,Alexandria City,T.C. Williams High,3.0,M,N,Y,Y,21,80.95238095238095,19.047619047619047
1228,2014-2015,Alexandria City,T.C. Williams High,3.0,M,Y,N,N,9,55.55555555555556,33.333333333333336
1229,2014-2015,Alexandria City,T.C. Williams High,3.0,M,Y,N,Y,22,95.45454545454545,4.545454545454546
1232,2014-2015,Alexandria City,T.C. Williams High,4.0,F,N,N,N,26,61.53846153846154,15.384615384615385
1233,2014-2015,Alexandria City,T.C. Williams High,4.0,F,N,N,Y,77,83.11688311688312,6.4935064935064934
1234,2014-2015,Alexandria City,T.C. Williams High,4.0,F,N,Y,N,4,50.0,25.0
1235,2014-2015,Alexandria City,T.C. Williams High,4.0,F,N,Y,Y,28,39.285714285714285,39.285714285714285
1236,2014-2015,Alexandria City,T.C. Williams High,4.0,F,Y,N,N,3,66.66666666666667,33.333333333333336
1237,2014-2015,Alexandria City,T.C. Williams High,4.0,F,Y,N,Y,5,80.0,20.0
1239,2014-2015,Alexandria City,T.C. Williams High,4.0,F,Y,Y,Y,5,60.0,0.0
1240,2014-2015,Alexandria City,T.C. Williams High,4.0,M,N,N,N,15,73.33333333333333,20.0
1241,2014-2015,Alexandria City,T.C. Williams High,4.0,M,N,N,Y,60,80.0,16.666666666666668
1242,2014-2015,Alexandria City,T.C. Williams High,4.0,M,N,Y,N,6,66.66666666666667,0.0
1243,2014-2015,Alexandria City,T.C. Williams High,4.0,M,N,Y,Y,45,37.77777777777778,46.666666666666664
1244,2014-2015,Alexandria City,T.C. Williams High,4.0,M,Y,N,N,9,77.77777777777777,22.22222222222222
1245,2014-2015,Alexandria City,T.C. Williams High,4.0,M,Y,N,Y,4,75.0,25.0
1247,2014-2015,Alexandria City,T.C. Williams High,4.0,M,Y,Y,Y,5,100.0,0.0
1248,2014-2015,Alexandria City,T.C. Williams High,5.0,F,N,N,N,75,96.0,0.0
1249,2014-2015,Alexandria City,T.C. Williams High,5.0,F,N,N,Y,9,77.77777777777777,11.11111111111111
1250,2014-2015,Alexandria City,T.C. Williams High,5.0,F,N,Y,N,2,100.0,0.0
1251,2014-2015,Alexandria City,T.C. Williams High,5.0,F,N,Y,Y,5,80.0,0.0
1252,2014-2015,Alexandria City,T.C. Williams High,5.0,F,Y,N,N,4,100.0,0.0
1256,2014-2015,Alexandria City,T.C. Williams High,5.0,M,N,N,N,60,95.0,1.6666666666666667
1257,2014-2015,Alexandria City,T.C. Williams High,5.0,M,N,N,Y,12,91.66666666666667,8.333333333333334
1258,2014-2015,Alexandria City,T.C. Williams High,5.0,M,N,Y,N,2,50.0,50.0
1259,2014-2015,Alexandria City,T.C. Williams High,5.0,M,N,Y,Y,8,62.5,25.0
1260,2014-2015,Alexandria City,T.C. Williams High,5.0,M,Y,N,N,7,85.71428571428571,14.285714285714286
1261,2014-2015,Alexandria City,T.C. Williams High,5.0,M,Y,N,Y,3,100.0,0.0
1263,2014-2015,Alexandria City,T.C. Williams High,5.0,M,Y,Y,Y,1,100.0,0.0
1248,2014-2015,Alleghany County,Alleghany High,5.0,F,N,N,N,59,93.22033898305085,1.694915254237288
1249,2014-2015,Alleghany County,Alleghany High,5.0,F,N,N,Y,34,76.47058823529412,11.764705882352942
1253,2014-2015,Alleghany County,Alleghany High,5.0,F,Y,N,Y,4,75.0,25.0
1256,2014-2015,Alleghany County,Alleghany High,5.0,M,N,N,N,71,94.36619718309859,1.408450704225352
1257,2014-2015,Alleghany County,Alleghany High,5.0,M,N,N,Y,26,76.92307692307692,15.384615384615385
1260,2014-2015,Alleghany County,Alleghany High,5.0,M,Y,N,N,7,85.71428571428571,14.285714285714286
1261,2014-2015,Alleghany County,Alleghany High,5.0,M,Y,N,Y,6,100.0,0.0
1216,2014-2015,Amelia County,Amelia County High,3.0,F,N,N,N,8,100.0,0.0
1217,2014-2015,Amelia County,Amelia County High,3.0,F,N,N,Y,6,100.0,0.0
1220,2014-2015,Amelia County,Amelia County High,3.0,F,Y,N,N,1,100.0,0.0
1221,2014-2015,Amelia County,Amelia County High,3.0,F,Y,N,Y,4,100.0,0.0
1224,2014-2015,Amelia County,Amelia County High,3.0,M,N,N,N,10,80.0,20.0
1225,2014-2015,Amelia County,Amelia County High,3.0,M,N,N,Y,13,84.61538461538461,15.384615384615385
1228,2014-2015,Amelia County,Amelia County High,3.0,M,Y,N,N,2,100.0,0.0
1229,2014-2015,Amelia County,Amelia County High,3.0,M,Y,N,Y,2,100.0,0.0
1248,2014-2015,Amelia County,Amelia County High,5.0,F,N,N,N,31,100.0,0.0
1249,2014-2015,Amelia County,Amelia County High,5.0,F,N,N,Y,12,91.66666666666667,8.333333333333334
1252,2014-2015,Amelia County,Amelia County High,5.0,F,Y,N,N,2,100.0,0.0
1253,2014-2015,Amelia County,Amelia County High,5.0,F,Y,N,Y,1,100.0,0.0
1256,2014-2015,Amelia County,Amelia County High,5.0,M,N,N,N,23,95.65217391304348,4.3478260869565215
1257,2014-2015,Amelia County,Amelia County High,5.0,M,N,N,Y,13,76.92307692307692,23.076923076923077
1260,2014-2015,Amelia County,Amelia County High,5.0,M,Y,N,N,3,100.0,0.0
1261,2014-2015,Amelia County,Amelia County High,5.0,M,Y,N,Y,3,100.0,0.0
1216,2014-2015,Amherst County,Amherst County High,3.0,F,N,N,N,13,92.3076923076923,0.0
1217,2014-2015,Amherst County,Amherst County High,3.0,F,N,N,Y,13,100.0,0.0
1221,2014-2015,Amherst County,Amherst County High,3.0,F,Y,N,Y,2,100.0,0.0
1224,2014-2015,Amherst County,Amherst County High,3.0,M,N,N,N,13,100.0,0.0
1225,2014-2015,Amherst County,Amherst County High,3.0,M,N,N,Y,16,75.0,18.75
1228,2014-2015,Amherst County,Amherst County High,3.0,M,Y,N,N,8,100.0,0.0
1229,2014-2015,Amherst County,Amherst County High,3.0,M,Y,N,Y,4,100.0,0.0
1248,2014-2015,Amherst County,Amherst County High,5.0,F,N,N,N,62,91.93548387096774,4.838709677419355
1249,2014-2015,Amherst County,Amherst County High,5.0,F,N,N,Y,27,96.29629629629629,3.7037037037037037
1252,2014-2015,Amherst County,Amherst County High,5.0,F,Y,N,N,4,75.0,25.0
1253,2014-2015,Amherst County,Amherst County High,5.0,F,Y,N,Y,3,66.66666666666667,0.0
1256,2014-2015,Amherst County,Amherst County High,5.0,M,N,N,N,77,92.20779220779221,1.2987012987012987
1257,2014-2015,Amherst County,Amherst County High,5.0,M,N,N,Y,32,71.875,6.25
1260,2014-2015,Amherst County,Amherst County High,5.0,M,Y,N,N,7,57.142857142857146,42.857142857142854
1261,2014-2015,Amherst County,Amherst County High,5.0,M,Y,N,Y,7,100.0,0.0
1216,2014-2015,Appomattox County,Appomattox County High,3.0,F,N,N,N,7,85.71428571428571,14.285714285714286
1217,2014-2015,Appomattox County,Appomattox County High,3.0,F,N,N,Y,17,88.23529411764706,5.882352941176471
1220,2014-2015,Appomattox County,Appomattox County High,3.0,F,Y,N,N,1,100.0,0.0
1221,2014-2015,Appomattox County,Appomattox County High,3.0,F,Y,N,Y,1,100.0,0.0
1224,2014-2015,Appomattox County,Appomattox County High,3.0,M,N,N,N,10,90.0,10.0
1225,2014-2015,Appomattox County,Appomattox County High,3.0,M,N,N,Y,6,100.0,0.0
1229,2014-2015,Appomattox County,Appomattox County High,3.0,M,Y,N,Y,3,100.0,0.0
1248,2014-2015,Appomattox County,Appomattox County High,5.0,F,N,N,N,43,100.0,0.0
1249,2014-2015,Appomattox County,Appomattox County High,5.0,F,N,N,Y,15,93.33333333333333,0.0
1252,2014-2015,Appomattox County,Appomattox County High,5.0,F,Y,N,N,2,100.0,0.0
1256,2014-2015,Appomattox County,Appomattox County High,5.0,M,N,N,N,38,97.36842105263158,2.6315789473684212
1257,2014-2015,Appomattox County,Appomattox County High,5.0,M,N,N,Y,19,89.47368421052632,5.2631578947368425
1260,2014-2015,Appomattox County,Appomattox County High,5.0,M,Y,N,N,5,100.0,0.0
1261,2014-2015,Appomattox County,Appomattox County High,5.0,M,Y,N,Y,2,100.0,0.0
2840,2014-2015,Arlington County,Arlington Mill High ,4.0,F,N,N,N,2,100.0,0.0
2842,2014-2015,Arlington County,Arlington Mill High ,4.0,F,N,Y,N,8,12.5,62.5
2843,2014-2015,Arlington County,Arlington Mill High ,4.0,F,N,Y,Y,4,25.0,0.0
2848,2014-2015,Arlington County,Arlington Mill High ,4.0,M,N,N,N,3,66.66666666666667,33.333333333333336
2850,2014-2015,Arlington County,Arlington Mill High ,4.0,M,N,Y,N,6,33.333333333333336,33.333333333333336
2851,2014-2015,Arlington County,Arlington Mill High ,4.0,M,N,Y,Y,3,0.0,66.66666666666667
2855,2014-2015,Arlington County,Arlington Mill High ,4.0,M,Y,Y,Y,1,100.0,0.0
2858,2014-2015,Arlington County,Arlington Mill High ,5.0,F,N,Y,N,4,75.0,25.0
2864,2014-2015,Arlington County,Arlington Mill High ,5.0,M,N,N,N,1,100.0,0.0
2936,2014-2015,Arlington County,Wakefield High,3.0,F,N,N,N,21,95.23809523809524,0.0
2937,2014-2015,Arlington County,Wakefield High,3.0,F,N,N,Y,18,94.44444444444444,0.0
2938,2014-2015,Arlington County,Wakefield High,3.0,F,N,Y,N,1,0.0,100.0
2939,2014-2015,Arlington County,Wakefield High,3.0,F,N,Y,Y,1,100.0,0.0
2940,2014-2015,Arlington County,Wakefield High,3.0,F,Y,N,N,1,100.0,0.0
2941,2014-2015,Arlington County,Wakefield High,3.0,F,Y,N,Y,4,75.0,0.0
2943,2014-2015,Arlington County,Wakefield High,3.0,F,Y,Y,Y,1,100.0,0.0
2944,2014-2015,Arlington County,Wakefield High,3.0,M,N,N,N,15,100.0,0.0
2945,2014-2015,Arlington County,Wakefield High,3.0,M,N,N,Y,16,93.75,0.0
2947,2014-2015,Arlington County,Wakefield High,3.0,M,N,Y,Y,1,100.0,0.0
2948,2014-2015,Arlington County,Wakefield High,3.0,M,Y,N,N,7,71.42857142857143,28.571428571428573
2949,2014-2015,Arlington County,Wakefield High,3.0,M,Y,N,Y,8,100.0,0.0
2952,2014-2015,Arlington County,Wakefield High,4.0,F,N,N,N,28,92.85714285714286,3.5714285714285716
2953,2014-2015,Arlington County,Wakefield High,4.0,F,N,N,Y,29,89.65517241379311,0.0
2954,2014-2015,Arlington County,Wakefield High,4.0,F,N,Y,N,7,42.857142857142854,57.142857142857146
2955,2014-2015,Arlington County,Wakefield High,4.0,F,N,Y,Y,10,70.0,30.0
2957,2014-2015,Arlington County,Wakefield High,4.0,F,Y,N,Y,7,100.0,0.0
2960,2014-2015,Arlington County,Wakefield High,4.0,M,N,N,N,36,91.66666666666667,8.333333333333334
2961,2014-2015,Arlington County,Wakefield High,4.0,M,N,N,Y,34,97.05882352941177,0.0
2962,2014-2015,Arlington County,Wakefield High,4.0,M,N,Y,N,3,0.0,66.66666666666667
2963,2014-2015,Arlington County,Wakefield High,4.0,M,N,Y,Y,7,57.142857142857146,42.857142857142854
2964,2014-2015,Arlington County,Wakefield High,4.0,M,Y,N,N,9,88.88888888888889,11.11111111111111
2965,2014-2015,Arlington County,Wakefield High,4.0,M,Y,N,Y,10,100.0,0.0
2966,2014-2015,Arlington County,Wakefield High,4.0,M,Y,Y,N,2,50.0,50.0
2967,2014-2015,Arlington County,Wakefield High,4.0,M,Y,Y,Y,4,100.0,0.0
2968,2014-2015,Arlington County,Wakefield High,5.0,F,N,N,N,28,92.85714285714286,0.0
2969,2014-2015,Arlington County,Wakefield High,5.0,F,N,N,Y,3,100.0,0.0
2970,2014-2015,Arlington County,Wakefield High,5.0,F,N,Y,N,3,66.66666666666667,33.333333333333336
2971,2014-2015,Arlington County,Wakefield High,5.0,F,N,Y,Y,1,100.0,0.0
2972,2014-2015,Arlington County,Wakefield High,5.0,F,Y,N,N,8,100.0,0.0
2973,2014-2015,Arlington County,Wakefield High,5.0,F,Y,N,Y,2,100.0,0.0
2975,2014-2015,Arlington County,Wakefield High,5.0,F,Y,Y,Y,1,100.0,0.0
2976,2014-2015,Arlington County,Wakefield High,5.0,M,N,N,N,22,95.45454545454545,0.0
2977,2014-2015,Arlington County,Wakefield High,5.0,M,N,N,Y,1,100.0,0.0
2978,2014-2015,Arlington County,Wakefield High,5.0,M,N,Y,N,2,50.0,50.0
2979,2014-2015,Arlington County,Wakefield High,5.0,M,N,Y,Y,1,100.0,0.0
2980,2014-2015,Arlington County,Wakefield High,5.0,M,Y,N,N,3,100.0,0.0
3032,2014-2015,Arlington County,Washington-Lee High,2.0,F,N,N,N,14,85.71428571428571,14.285714285714286
3033,2014-2015,Arlington County,Washington-Lee High,2.0,F,N,N,Y,11,90.9090909090909,0.0
3034,2014-2015,Arlington County,Washington-Lee High,2.0,F,N,Y,N,3,66.66666666666667,0.0
3036,2014-2015,Arlington County,Washington-Lee High,2.0,F,Y,N,N,1,100.0,0.0
3040,2014-2015,Arlington County,Washington-Lee High,2.0,M,N,N,N,10,100.0,0.0
3041,2014-2015,Arlington County,Washington-Lee High,2.0,M,N,N,Y,9,88.88888888888889,0.0
3042,2014-2015,Arlington County,Washington-Lee High,2.0,M,N,Y,N,2,100.0,0.0
3043,2014-2015,Arlington County,Washington-Lee High,2.0,M,N,Y,Y,4,100.0,0.0
3044,2014-2015,Arlington County,Washington-Lee High,2.0,M,Y,N,N,1,100.0,0.0
3048,2014-2015,Arlington County,Washington-Lee High,3.0,F,N,N,N,8,100.0,0.0
3049,2014-2015,Arlington County,Washington-Lee High,3.0,F,N,N,Y,14,85.71428571428571,0.0
3050,2014-2015,Arlington County,Washington-Lee High,3.0,F,N,Y,N,1,0.0,100.0
3051,2014-2015,Arlington County,Washington-Lee High,3.0,F,N,Y,Y,2,100.0,0.0
3053,2014-2015,Arlington County,Washington-Lee High,3.0,F,Y,N,Y,1,100.0,0.0
3056,2014-2015,Arlington County,Washington-Lee High,3.0,M,N,N,N,14,85.71428571428571,7.142857142857143
3057,2014-2015,Arlington County,Washington-Lee High,3.0,M,N,N,Y,9,100.0,0.0
3059,2014-2015,Arlington County,Washington-Lee High,3.0,M,N,Y,Y,1,100.0,0.0
3060,2014-2015,Arlington County,Washington-Lee High,3.0,M,Y,N,N,4,100.0,0.0
3061,2014-2015,Arlington County,Washington-Lee High,3.0,M,Y,N,Y,3,100.0,0.0
3064,2014-2015,Arlington County,Washington-Lee High,4.0,F,N,N,N,26,84.61538461538461,11.538461538461538
3065,2014-2015,Arlington County,Washington-Lee High,4.0,F,N,N,Y,22,100.0,0.0
3066,2014-2015,Arlington County,Washington-Lee High,4.0,F,N,Y,N,4,100.0,0.0
3067,2014-2015,Arlington County,Washington-Lee High,4.0,F,N,Y,Y,5,40.0,20.0
3068,2014-2015,Arlington County,Washington-Lee High,4.0,F,Y,N,N,5,80.0,0.0
3069,2014-2015,Arlington County,Washington-Lee High,4.0,F,Y,N,Y,2,100.0,0.0
3070,2014-2015,Arlington County,Washington-Lee High,4.0,F,Y,Y,N,2,100.0,0.0
3071,2014-2015,Arlington County,Washington-Lee High,4.0,F,Y,Y,Y,3,100.0,0.0
3072,2014-2015,Arlington County,Washington-Lee High,4.0,M,N,N,N,20,90.0,10.0
3073,2014-2015,Arlington County,Washington-Lee High,4.0,M,N,N,Y,23,100.0,0.0
3074,2014-2015,Arlington County,Washington-Lee High,4.0,M,N,Y,N,6,0.0,83.33333333333333
3075,2014-2015,Arlington County,Washington-Lee High,4.0,M,N,Y,Y,8,100.0,0.0
3076,2014-2015,Arlington County,Washington-Lee High,4.0,M,Y,N,N,7,57.142857142857146,14.285714285714286
3077,2014-2015,Arlington County,Washington-Lee High,4.0,M,Y,N,Y,2,100.0,0.0
3078,2014-2015,Arlington County,Washington-Lee High,4.0,M,Y,Y,N,3,100.0,0.0
3079,2014-2015,Arlington County,Washington-Lee High,4.0,M,Y,Y,Y,11,100.0,0.0
3080,2014-2015,Arlington County,Washington-Lee High,5.0,F,N,N,N,73,100.0,0.0
3081,2014-2015,Arlington County,Washington-Lee High,5.0,F,N,N,Y,3,100.0,0.0
3082,2014-2015,Arlington County,Washington-Lee High,5.0,F,N,Y,N,1,100.0,0.0
3084,2014-2015,Arlington County,Washington-Lee High,5.0,F,Y,N,N,6,100.0,0.0
3086,2014-2015,Arlington County,Washington-Lee High,5.0,F,Y,Y,N,1,100.0,0.0
