,SCHOOL_YEAR,DIV_NAME,SCH_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
6586,2009-2010,Chesterfield County,Chesterfield Community High,F,5.0,N,Y,N,8,12.5,37.5
6588,2009-2010,Chesterfield County,Chesterfield Community High,F,5.0,Y,N,N,1,100.0,0.0
6624,2009-2010,Chesterfield County,Chesterfield Community High,M,3.0,N,N,N,26,38.46153846153846,42.30769230769231
6626,2009-2010,Chesterfield County,Chesterfield Community High,M,3.0,N,Y,N,13,38.46153846153846,53.84615384615385
6628,2009-2010,Chesterfield County,Chesterfield Community High,M,3.0,Y,N,N,3,33.333333333333336,66.66666666666667
6630,2009-2010,Chesterfield County,Chesterfield Community High,M,3.0,Y,Y,N,1,0.0,100.0
6640,2009-2010,Chesterfield County,Chesterfield Community High,M,5.0,N,N,N,33,18.181818181818183,54.54545454545455
6642,2009-2010,Chesterfield County,Chesterfield Community High,M,5.0,N,Y,N,6,33.333333333333336,33.333333333333336
6644,2009-2010,Chesterfield County,Chesterfield Community High,M,5.0,Y,N,N,6,16.666666666666668,50.0
6680,2009-2010,Chesterfield County,Clover Hill High,F,3.0,N,N,N,37,97.29729729729729,2.7027027027027026
6682,2009-2010,Chesterfield County,Clover Hill High,F,3.0,N,Y,N,15,93.33333333333333,0.0
6684,2009-2010,Chesterfield County,Clover Hill High,F,3.0,Y,N,N,7,100.0,0.0
6696,2009-2010,Chesterfield County,Clover Hill High,F,5.0,N,N,N,110,93.63636363636364,2.727272727272727
6698,2009-2010,Chesterfield County,Clover Hill High,F,5.0,N,Y,N,6,66.66666666666667,16.666666666666668
6700,2009-2010,Chesterfield County,Clover Hill High,F,5.0,Y,N,N,7,85.71428571428571,14.285714285714286
6702,2009-2010,Chesterfield County,Clover Hill High,F,5.0,Y,Y,N,1,100.0,0.0
6736,2009-2010,Chesterfield County,Clover Hill High,M,3.0,N,N,N,40,92.5,5.0
6738,2009-2010,Chesterfield County,Clover Hill High,M,3.0,N,Y,N,5,80.0,0.0
6740,2009-2010,Chesterfield County,Clover Hill High,M,3.0,Y,N,N,3,100.0,0.0
6742,2009-2010,Chesterfield County,Clover Hill High,M,3.0,Y,Y,N,1,0.0,100.0
6752,2009-2010,Chesterfield County,Clover Hill High,M,5.0,N,N,N,137,90.51094890510949,3.6496350364963503
6753,2009-2010,Chesterfield County,Clover Hill High,M,5.0,N,N,Y,1,100.0,0.0
6754,2009-2010,Chesterfield County,Clover Hill High,M,5.0,N,Y,N,5,80.0,20.0
6756,2009-2010,Chesterfield County,Clover Hill High,M,5.0,Y,N,N,11,72.72727272727273,27.272727272727273
6792,2009-2010,Chesterfield County,Cosby High,F,3.0,N,N,N,19,100.0,0.0
6794,2009-2010,Chesterfield County,Cosby High,F,3.0,N,Y,N,3,100.0,0.0
6796,2009-2010,Chesterfield County,Cosby High,F,3.0,Y,N,N,1,100.0,0.0
6808,2009-2010,Chesterfield County,Cosby High,F,5.0,N,N,N,186,99.46236559139786,0.0
6810,2009-2010,Chesterfield County,Cosby High,F,5.0,N,Y,N,5,100.0,0.0
6812,2009-2010,Chesterfield County,Cosby High,F,5.0,Y,N,N,1,100.0,0.0
6848,2009-2010,Chesterfield County,Cosby High,M,3.0,N,N,N,20,100.0,0.0
6850,2009-2010,Chesterfield County,Cosby High,M,3.0,N,Y,N,4,75.0,25.0
6852,2009-2010,Chesterfield County,Cosby High,M,3.0,Y,N,N,2,100.0,0.0
6864,2009-2010,Chesterfield County,Cosby High,M,5.0,N,N,N,197,94.9238578680203,3.045685279187817
6866,2009-2010,Chesterfield County,Cosby High,M,5.0,N,Y,N,5,80.0,20.0
6868,2009-2010,Chesterfield County,Cosby High,M,5.0,Y,N,N,20,90.0,5.0
6870,2009-2010,Chesterfield County,Cosby High,M,5.0,Y,Y,N,1,100.0,0.0
6904,2009-2010,Chesterfield County,James River High,F,3.0,N,N,N,20,90.0,10.0
6905,2009-2010,Chesterfield County,James River High,F,3.0,N,N,Y,1,100.0,0.0
6906,2009-2010,Chesterfield County,James River High,F,3.0,N,Y,N,4,75.0,25.0
6912,2009-2010,Chesterfield County,James River High,F,4.0,N,N,N,6,100.0,0.0
6913,2009-2010,Chesterfield County,James River High,F,4.0,N,N,Y,10,90.0,10.0
6914,2009-2010,Chesterfield County,James River High,F,4.0,N,Y,N,1,100.0,0.0
6915,2009-2010,Chesterfield County,James River High,F,4.0,N,Y,Y,4,25.0,75.0
6920,2009-2010,Chesterfield County,James River High,F,5.0,N,N,N,178,97.75280898876404,1.1235955056179776
6921,2009-2010,Chesterfield County,James River High,F,5.0,N,N,Y,4,75.0,25.0
6922,2009-2010,Chesterfield County,James River High,F,5.0,N,Y,N,6,50.0,50.0
6923,2009-2010,Chesterfield County,James River High,F,5.0,N,Y,Y,2,100.0,0.0
6960,2009-2010,Chesterfield County,James River High,M,3.0,N,N,N,23,82.6086956521739,17.391304347826086
6962,2009-2010,Chesterfield County,James River High,M,3.0,N,Y,N,10,60.0,20.0
6964,2009-2010,Chesterfield County,James River High,M,3.0,Y,N,N,4,100.0,0.0
6966,2009-2010,Chesterfield County,James River High,M,3.0,Y,Y,N,1,100.0,0.0
6968,2009-2010,Chesterfield County,James River High,M,4.0,N,N,N,8,62.5,37.5
6969,2009-2010,Chesterfield County,James River High,M,4.0,N,N,Y,2,100.0,0.0
6970,2009-2010,Chesterfield County,James River High,M,4.0,N,Y,N,2,100.0,0.0
6974,2009-2010,Chesterfield County,James River High,M,4.0,Y,Y,N,1,100.0,0.0
6976,2009-2010,Chesterfield County,James River High,M,5.0,N,N,N,171,93.5672514619883,3.508771929824561
6977,2009-2010,Chesterfield County,James River High,M,5.0,N,N,Y,5,80.0,20.0
6978,2009-2010,Chesterfield County,James River High,M,5.0,N,Y,N,5,80.0,0.0
6979,2009-2010,Chesterfield County,James River High,M,5.0,N,Y,Y,1,100.0,0.0
6980,2009-2010,Chesterfield County,James River High,M,5.0,Y,N,N,3,0.0,66.66666666666667
6982,2009-2010,Chesterfield County,James River High,M,5.0,Y,Y,N,3,66.66666666666667,33.333333333333336
7016,2009-2010,Chesterfield County,Lloyd C. Bird High,F,3.0,N,N,N,56,96.42857142857143,1.7857142857142858
7018,2009-2010,Chesterfield County,Lloyd C. Bird High,F,3.0,N,Y,N,17,88.23529411764706,11.764705882352942
7020,2009-2010,Chesterfield County,Lloyd C. Bird High,F,3.0,Y,N,N,2,50.0,50.0
7022,2009-2010,Chesterfield County,Lloyd C. Bird High,F,3.0,Y,Y,N,4,100.0,0.0
7032,2009-2010,Chesterfield County,Lloyd C. Bird High,F,5.0,N,N,N,99,89.8989898989899,7.070707070707071
7034,2009-2010,Chesterfield County,Lloyd C. Bird High,F,5.0,N,Y,N,14,71.42857142857143,14.285714285714286
7036,2009-2010,Chesterfield County,Lloyd C. Bird High,F,5.0,Y,N,N,3,66.66666666666667,0.0
7038,2009-2010,Chesterfield County,Lloyd C. Bird High,F,5.0,Y,Y,N,1,100.0,0.0
7072,2009-2010,Chesterfield County,Lloyd C. Bird High,M,3.0,N,N,N,59,81.35593220338983,16.949152542372882
7074,2009-2010,Chesterfield County,Lloyd C. Bird High,M,3.0,N,Y,N,17,82.3529411764706,5.882352941176471
7076,2009-2010,Chesterfield County,Lloyd C. Bird High,M,3.0,Y,N,N,6,66.66666666666667,33.333333333333336
7078,2009-2010,Chesterfield County,Lloyd C. Bird High,M,3.0,Y,Y,N,4,100.0,0.0
7088,2009-2010,Chesterfield County,Lloyd C. Bird High,M,5.0,N,N,N,112,85.71428571428571,8.928571428571429
7090,2009-2010,Chesterfield County,Lloyd C. Bird High,M,5.0,N,Y,N,11,63.63636363636363,36.36363636363637
7092,2009-2010,Chesterfield County,Lloyd C. Bird High,M,5.0,Y,N,N,12,66.66666666666667,25.0
7128,2009-2010,Chesterfield County,Manchester High,F,3.0,N,N,N,58,94.82758620689656,1.7241379310344827
7130,2009-2010,Chesterfield County,Manchester High,F,3.0,N,Y,N,10,80.0,20.0
7132,2009-2010,Chesterfield County,Manchester High,F,3.0,Y,N,N,3,100.0,0.0
7134,2009-2010,Chesterfield County,Manchester High,F,3.0,Y,Y,N,3,66.66666666666667,33.333333333333336
7136,2009-2010,Chesterfield County,Manchester High,F,4.0,N,N,N,14,100.0,0.0
7138,2009-2010,Chesterfield County,Manchester High,F,4.0,N,Y,N,11,72.72727272727273,9.090909090909092
7139,2009-2010,Chesterfield County,Manchester High,F,4.0,N,Y,Y,1,100.0,0.0
7144,2009-2010,Chesterfield County,Manchester High,F,5.0,N,N,N,122,89.34426229508196,7.377049180327869
7146,2009-2010,Chesterfield County,Manchester High,F,5.0,N,Y,N,10,60.0,40.0
7148,2009-2010,Chesterfield County,Manchester High,F,5.0,Y,N,N,5,100.0,0.0
7184,2009-2010,Chesterfield County,Manchester High,M,3.0,N,N,N,56,82.14285714285714,12.5
7186,2009-2010,Chesterfield County,Manchester High,M,3.0,N,Y,N,19,63.1578947368421,36.8421052631579
7188,2009-2010,Chesterfield County,Manchester High,M,3.0,Y,N,N,6,66.66666666666667,33.333333333333336
7190,2009-2010,Chesterfield County,Manchester High,M,3.0,Y,Y,N,2,50.0,50.0
7192,2009-2010,Chesterfield County,Manchester High,M,4.0,N,N,N,3,66.66666666666667,0.0
7194,2009-2010,Chesterfield County,Manchester High,M,4.0,N,Y,N,4,75.0,0.0
7200,2009-2010,Chesterfield County,Manchester High,M,5.0,N,N,N,134,88.80597014925372,5.970149253731344
7202,2009-2010,Chesterfield County,Manchester High,M,5.0,N,Y,N,4,50.0,50.0
7204,2009-2010,Chesterfield County,Manchester High,M,5.0,Y,N,N,13,61.53846153846154,38.46153846153846
7206,2009-2010,Chesterfield County,Manchester High,M,5.0,Y,Y,N,4,75.0,25.0
7240,2009-2010,Chesterfield County,Matoaca High,F,3.0,N,N,N,64,95.3125,3.125
7242,2009-2010,Chesterfield County,Matoaca High,F,3.0,N,Y,N,12,91.66666666666667,8.333333333333334
7244,2009-2010,Chesterfield County,Matoaca High,F,3.0,Y,N,N,3,66.66666666666667,33.333333333333336
7256,2009-2010,Chesterfield County,Matoaca High,F,5.0,N,N,N,117,94.87179487179488,4.273504273504273
7258,2009-2010,Chesterfield County,Matoaca High,F,5.0,N,Y,N,13,92.3076923076923,7.6923076923076925
7260,2009-2010,Chesterfield County,Matoaca High,F,5.0,Y,N,N,2,100.0,0.0
7296,2009-2010,Chesterfield County,Matoaca High,M,3.0,N,N,N,79,89.87341772151899,5.063291139240507
7298,2009-2010,Chesterfield County,Matoaca High,M,3.0,N,Y,N,12,91.66666666666667,8.333333333333334
7300,2009-2010,Chesterfield County,Matoaca High,M,3.0,Y,N,N,3,66.66666666666667,33.333333333333336
7302,2009-2010,Chesterfield County,Matoaca High,M,3.0,Y,Y,N,4,75.0,25.0
7312,2009-2010,Chesterfield County,Matoaca High,M,5.0,N,N,N,123,94.3089430894309,2.4390243902439024
7313,2009-2010,Chesterfield County,Matoaca High,M,5.0,N,N,Y,1,100.0,0.0
7314,2009-2010,Chesterfield County,Matoaca High,M,5.0,N,Y,N,7,85.71428571428571,0.0
7316,2009-2010,Chesterfield County,Matoaca High,M,5.0,Y,N,N,2,50.0,50.0
7344,2009-2010,Chesterfield County,Meadowbrook High,F,2.0,N,N,N,11,72.72727272727273,18.181818181818183
7345,2009-2010,Chesterfield County,Meadowbrook High,F,2.0,N,N,Y,3,100.0,0.0
7346,2009-2010,Chesterfield County,Meadowbrook High,F,2.0,N,Y,N,1,100.0,0.0
7352,2009-2010,Chesterfield County,Meadowbrook High,F,3.0,N,N,N,106,94.33962264150944,1.8867924528301887
7354,2009-2010,Chesterfield County,Meadowbrook High,F,3.0,N,Y,N,36,77.77777777777777,19.444444444444443
7356,2009-2010,Chesterfield County,Meadowbrook High,F,3.0,Y,N,N,2,50.0,50.0
7358,2009-2010,Chesterfield County,Meadowbrook High,F,3.0,Y,Y,N,3,100.0,0.0
7360,2009-2010,Chesterfield County,Meadowbrook High,F,4.0,N,N,N,20,85.0,10.0
7361,2009-2010,Chesterfield County,Meadowbrook High,F,4.0,N,N,Y,12,83.33333333333333,16.666666666666668
7362,2009-2010,Chesterfield County,Meadowbrook High,F,4.0,N,Y,N,4,75.0,25.0
7363,2009-2010,Chesterfield County,Meadowbrook High,F,4.0,N,Y,Y,10,70.0,30.0
7368,2009-2010,Chesterfield County,Meadowbrook High,F,5.0,N,N,N,19,84.21052631578948,15.789473684210526
7370,2009-2010,Chesterfield County,Meadowbrook High,F,5.0,N,Y,N,1,100.0,0.0
7374,2009-2010,Chesterfield County,Meadowbrook High,F,5.0,Y,Y,N,1,100.0,0.0
7400,2009-2010,Chesterfield County,Meadowbrook High,M,2.0,N,N,N,3,66.66666666666667,33.333333333333336
7401,2009-2010,Chesterfield County,Meadowbrook High,M,2.0,N,N,Y,1,100.0,0.0
7402,2009-2010,Chesterfield County,Meadowbrook High,M,2.0,N,Y,N,1,100.0,0.0
7408,2009-2010,Chesterfield County,Meadowbrook High,M,3.0,N,N,N,112,84.82142857142857,10.714285714285714
7410,2009-2010,Chesterfield County,Meadowbrook High,M,3.0,N,Y,N,41,73.17073170731707,9.75609756097561
7412,2009-2010,Chesterfield County,Meadowbrook High,M,3.0,Y,N,N,9,66.66666666666667,33.333333333333336
7414,2009-2010,Chesterfield County,Meadowbrook High,M,3.0,Y,Y,N,4,50.0,50.0
7416,2009-2010,Chesterfield County,Meadowbrook High,M,4.0,N,N,N,15,80.0,20.0
7417,2009-2010,Chesterfield County,Meadowbrook High,M,4.0,N,N,Y,11,36.36363636363637,54.54545454545455
7418,2009-2010,Chesterfield County,Meadowbrook High,M,4.0,N,Y,N,7,71.42857142857143,14.285714285714286
7419,2009-2010,Chesterfield County,Meadowbrook High,M,4.0,N,Y,Y,5,80.0,20.0
7424,2009-2010,Chesterfield County,Meadowbrook High,M,5.0,N,N,N,17,64.70588235294117,23.529411764705884
7425,2009-2010,Chesterfield County,Meadowbrook High,M,5.0,N,N,Y,1,100.0,0.0
7426,2009-2010,Chesterfield County,Meadowbrook High,M,5.0,N,Y,N,7,57.142857142857146,14.285714285714286
7428,2009-2010,Chesterfield County,Meadowbrook High,M,5.0,Y,N,N,2,100.0,0.0
7430,2009-2010,Chesterfield County,Meadowbrook High,M,5.0,Y,Y,N,2,0.0,50.0
7456,2009-2010,Chesterfield County,Midlothian High,F,2.0,N,N,N,14,100.0,0.0
7464,2009-2010,Chesterfield County,Midlothian High,F,3.0,N,N,N,13,100.0,0.0
7466,2009-2010,Chesterfield County,Midlothian High,F,3.0,N,Y,N,4,75.0,0.0
7480,2009-2010,Chesterfield County,Midlothian High,F,5.0,N,N,N,167,98.20359281437126,1.1976047904191616
7482,2009-2010,Chesterfield County,Midlothian High,F,5.0,N,Y,N,1,100.0,0.0
7512,2009-2010,Chesterfield County,Midlothian High,M,2.0,N,N,N,12,100.0,0.0
7513,2009-2010,Chesterfield County,Midlothian High,M,2.0,N,N,Y,1,100.0,0.0
7520,2009-2010,Chesterfield County,Midlothian High,M,3.0,N,N,N,14,85.71428571428571,7.142857142857143
7522,2009-2010,Chesterfield County,Midlothian High,M,3.0,N,Y,N,4,50.0,50.0
7524,2009-2010,Chesterfield County,Midlothian High,M,3.0,Y,N,N,1,100.0,0.0
7536,2009-2010,Chesterfield County,Midlothian High,M,5.0,N,N,N,143,95.1048951048951,1.3986013986013985
7538,2009-2010,Chesterfield County,Midlothian High,M,5.0,N,Y,N,2,100.0,0.0
7540,2009-2010,Chesterfield County,Midlothian High,M,5.0,Y,N,N,3,100.0,0.0
7576,2009-2010,Chesterfield County,Monacan High,F,3.0,N,N,N,39,89.74358974358974,7.6923076923076925
7578,2009-2010,Chesterfield County,Monacan High,F,3.0,N,Y,N,15,73.33333333333333,13.333333333333334
7580,2009-2010,Chesterfield County,Monacan High,F,3.0,Y,N,N,2,100.0,0.0
7592,2009-2010,Chesterfield County,Monacan High,F,5.0,N,N,N,108,93.51851851851852,2.7777777777777777
7593,2009-2010,Chesterfield County,Monacan High,F,5.0,N,N,Y,1,100.0,0.0
7594,2009-2010,Chesterfield County,Monacan High,F,5.0,N,Y,N,4,50.0,50.0
7596,2009-2010,Chesterfield County,Monacan High,F,5.0,Y,N,N,1,100.0,0.0
7632,2009-2010,Chesterfield County,Monacan High,M,3.0,N,N,N,45,91.11111111111111,8.88888888888889
7634,2009-2010,Chesterfield County,Monacan High,M,3.0,N,Y,N,7,85.71428571428571,14.285714285714286
7636,2009-2010,Chesterfield County,Monacan High,M,3.0,Y,N,N,1,100.0,0.0
7638,2009-2010,Chesterfield County,Monacan High,M,3.0,Y,Y,N,4,100.0,0.0
7648,2009-2010,Chesterfield County,Monacan High,M,5.0,N,N,N,99,91.91919191919192,6.0606060606060606
7650,2009-2010,Chesterfield County,Monacan High,M,5.0,N,Y,N,7,71.42857142857143,28.571428571428573
7652,2009-2010,Chesterfield County,Monacan High,M,5.0,Y,N,N,5,60.0,0.0
7654,2009-2010,Chesterfield County,Monacan High,M,5.0,Y,Y,N,1,0.0,100.0
7688,2009-2010,Chesterfield County,Thomas Dale High,F,3.0,N,N,N,73,94.52054794520548,4.109589041095891
7690,2009-2010,Chesterfield County,Thomas Dale High,F,3.0,N,Y,N,18,83.33333333333333,5.555555555555555
7692,2009-2010,Chesterfield County,Thomas Dale High,F,3.0,Y,N,N,1,100.0,0.0
7694,2009-2010,Chesterfield County,Thomas Dale High,F,3.0,Y,Y,N,3,100.0,0.0
7696,2009-2010,Chesterfield County,Thomas Dale High,F,4.0,N,N,N,7,100.0,0.0
7698,2009-2010,Chesterfield County,Thomas Dale High,F,4.0,N,Y,N,2,100.0,0.0
7699,2009-2010,Chesterfield County,Thomas Dale High,F,4.0,N,Y,Y,3,100.0,0.0
7700,2009-2010,Chesterfield County,Thomas Dale High,F,4.0,Y,N,N,1,100.0,0.0
7704,2009-2010,Chesterfield County,Thomas Dale High,F,5.0,N,N,N,187,94.6524064171123,2.6737967914438503
7706,2009-2010,Chesterfield County,Thomas Dale High,F,5.0,N,Y,N,19,84.21052631578948,15.789473684210526
7708,2009-2010,Chesterfield County,Thomas Dale High,F,5.0,Y,N,N,4,75.0,0.0
7710,2009-2010,Chesterfield County,Thomas Dale High,F,5.0,Y,Y,N,3,66.66666666666667,0.0
7744,2009-2010,Chesterfield County,Thomas Dale High,M,3.0,N,N,N,64,92.1875,4.6875
7746,2009-2010,Chesterfield County,Thomas Dale High,M,3.0,N,Y,N,22,95.45454545454545,4.545454545454546
7748,2009-2010,Chesterfield County,Thomas Dale High,M,3.0,Y,N,N,4,75.0,25.0
7752,2009-2010,Chesterfield County,Thomas Dale High,M,4.0,N,N,N,11,81.81818181818181,18.181818181818183
7755,2009-2010,Chesterfield County,Thomas Dale High,M,4.0,N,Y,Y,1,100.0,0.0
7760,2009-2010,Chesterfield County,Thomas Dale High,M,5.0,N,N,N,172,93.02325581395348,5.813953488372093
7761,2009-2010,Chesterfield County,Thomas Dale High,M,5.0,N,N,Y,1,100.0,0.0
7762,2009-2010,Chesterfield County,Thomas Dale High,M,5.0,N,Y,N,10,70.0,20.0
7764,2009-2010,Chesterfield County,Thomas Dale High,M,5.0,Y,N,N,8,75.0,25.0
7766,2009-2010,Chesterfield County,Thomas Dale High,M,5.0,Y,Y,N,1,0.0,100.0
1224,2009-2010,Clarke County,Clarke County High,F,5.0,N,N,N,63,98.41269841269842,0.0
1226,2009-2010,Clarke County,Clarke County High,F,5.0,N,Y,N,10,90.0,0.0
1280,2009-2010,Clarke County,Clarke County High,M,5.0,N,N,N,86,97.67441860465117,0.0
1282,2009-2010,Clarke County,Clarke County High,M,5.0,N,Y,N,12,91.66666666666667,0.0
1284,2009-2010,Clarke County,Clarke County High,M,5.0,Y,N,N,8,87.5,0.0
1286,2009-2010,Clarke County,Clarke County High,M,5.0,Y,Y,N,3,100.0,0.0
1224,2009-2010,Colonial Beach,Colonial Beach High,F,5.0,N,N,N,10,70.0,10.0
1226,2009-2010,Colonial Beach,Colonial Beach High,F,5.0,N,Y,N,2,100.0,0.0
1228,2009-2010,Colonial Beach,Colonial Beach High,F,5.0,Y,N,N,1,100.0,0.0
1230,2009-2010,Colonial Beach,Colonial Beach High,F,5.0,Y,Y,N,1,0.0,100.0
1280,2009-2010,Colonial Beach,Colonial Beach High,M,5.0,N,N,N,15,66.66666666666667,6.666666666666667
1282,2009-2010,Colonial Beach,Colonial Beach High,M,5.0,N,Y,N,3,0.0,0.0
1284,2009-2010,Colonial Beach,Colonial Beach High,M,5.0,Y,N,N,2,100.0,0.0
1286,2009-2010,Colonial Beach,Colonial Beach High,M,5.0,Y,Y,N,2,100.0,0.0
1224,2009-2010,Colonial Heights City,Colonial Heights High,F,5.0,N,N,N,61,91.80327868852459,4.918032786885246
1225,2009-2010,Colonial Heights City,Colonial Heights High,F,5.0,N,N,Y,1,100.0,0.0
1226,2009-2010,Colonial Heights City,Colonial Heights High,F,5.0,N,Y,N,6,83.33333333333333,16.666666666666668
1228,2009-2010,Colonial Heights City,Colonial Heights High,F,5.0,Y,N,N,5,80.0,20.0
1280,2009-2010,Colonial Heights City,Colonial Heights High,M,5.0,N,N,N,62,85.48387096774194,4.838709677419355
1281,2009-2010,Colonial Heights City,Colonial Heights High,M,5.0,N,N,Y,1,100.0,0.0
1282,2009-2010,Colonial Heights City,Colonial Heights High,M,5.0,N,Y,N,16,100.0,0.0
1284,2009-2010,Colonial Heights City,Colonial Heights High,M,5.0,Y,N,N,13,53.84615384615385,23.076923076923077
1286,2009-2010,Colonial Heights City,Colonial Heights High,M,5.0,Y,Y,N,2,100.0,0.0
1224,2009-2010,Covington City,Covington High,F,5.0,N,N,N,16,87.5,6.25
1226,2009-2010,Covington City,Covington High,F,5.0,N,Y,N,7,71.42857142857143,14.285714285714286
1230,2009-2010,Covington City,Covington High,F,5.0,Y,Y,N,3,66.66666666666667,0.0
1280,2009-2010,Covington City,Covington High,M,5.0,N,N,N,16,87.5,6.25
1282,2009-2010,Covington City,Covington High,M,5.0,N,Y,N,6,83.33333333333333,0.0
1284,2009-2010,Covington City,Covington High,M,5.0,Y,N,N,6,66.66666666666667,33.333333333333336
1286,2009-2010,Covington City,Covington High,M,5.0,Y,Y,N,4,100.0,0.0
1224,2009-2010,Craig County,Craig County High,F,5.0,N,N,N,11,90.9090909090909,0.0
1226,2009-2010,Craig County,Craig County High,F,5.0,N,Y,N,11,90.9090909090909,9.090909090909092
1228,2009-2010,Craig County,Craig County High,F,5.0,Y,N,N,1,0.0,100.0
1230,2009-2010,Craig County,Craig County High,F,5.0,Y,Y,N,1,100.0,0.0
1280,2009-2010,Craig County,Craig County High,M,5.0,N,N,N,17,82.3529411764706,11.764705882352942
1282,2009-2010,Craig County,Craig County High,M,5.0,N,Y,N,5,80.0,20.0
1284,2009-2010,Craig County,Craig County High,M,5.0,Y,N,N,2,100.0,0.0
1286,2009-2010,Craig County,Craig County High,M,5.0,Y,Y,N,3,100.0,0.0
1744,2009-2010,Culpeper County,Culpeper County High,F,3.0,N,N,N,19,84.21052631578948,5.2631578947368425
1746,2009-2010,Culpeper County,Culpeper County High,F,3.0,N,Y,N,5,80.0,0.0
1750,2009-2010,Culpeper County,Culpeper County High,F,3.0,Y,Y,N,1,100.0,0.0
1752,2009-2010,Culpeper County,Culpeper County High,F,4.0,N,N,N,4,75.0,25.0
1754,2009-2010,Culpeper County,Culpeper County High,F,4.0,N,Y,N,2,100.0,0.0
1756,2009-2010,Culpeper County,Culpeper County High,F,4.0,Y,N,N,1,100.0,0.0
1760,2009-2010,Culpeper County,Culpeper County High,F,5.0,N,N,N,79,92.40506329113924,3.7974683544303796
1762,2009-2010,Culpeper County,Culpeper County High,F,5.0,N,Y,N,13,53.84615384615385,23.076923076923077
1764,2009-2010,Culpeper County,Culpeper County High,F,5.0,Y,N,N,4,75.0,25.0
1766,2009-2010,Culpeper County,Culpeper County High,F,5.0,Y,Y,N,3,100.0,0.0
1800,2009-2010,Culpeper County,Culpeper County High,M,3.0,N,N,N,13,53.84615384615385,23.076923076923077
1802,2009-2010,Culpeper County,Culpeper County High,M,3.0,N,Y,N,8,87.5,0.0
1804,2009-2010,Culpeper County,Culpeper County High,M,3.0,Y,N,N,2,100.0,0.0
1806,2009-2010,Culpeper County,Culpeper County High,M,3.0,Y,Y,N,2,100.0,0.0
1808,2009-2010,Culpeper County,Culpeper County High,M,4.0,N,N,N,4,100.0,0.0
1810,2009-2010,Culpeper County,Culpeper County High,M,4.0,N,Y,N,5,80.0,0.0
1811,2009-2010,Culpeper County,Culpeper County High,M,4.0,N,Y,Y,2,100.0,0.0
1816,2009-2010,Culpeper County,Culpeper County High,M,5.0,N,N,N,83,86.74698795180723,4.819277108433735
1818,2009-2010,Culpeper County,Culpeper County High,M,5.0,N,Y,N,16,68.75,18.75
1820,2009-2010,Culpeper County,Culpeper County High,M,5.0,Y,N,N,7,85.71428571428571,14.285714285714286
1822,2009-2010,Culpeper County,Culpeper County High,M,5.0,Y,Y,N,4,100.0,0.0
1856,2009-2010,Culpeper County,Eastern View High,F,3.0,N,N,N,19,94.73684210526316,0.0
1858,2009-2010,Culpeper County,Eastern View High,F,3.0,N,Y,N,13,100.0,0.0
1860,2009-2010,Culpeper County,Eastern View High,F,3.0,Y,N,N,3,100.0,0.0
1862,2009-2010,Culpeper County,Eastern View High,F,3.0,Y,Y,N,4,75.0,0.0
1864,2009-2010,Culpeper County,Eastern View High,F,4.0,N,N,N,5,60.0,20.0
1866,2009-2010,Culpeper County,Eastern View High,F,4.0,N,Y,N,10,80.0,10.0
1872,2009-2010,Culpeper County,Eastern View High,F,5.0,N,N,N,79,92.40506329113924,5.063291139240507
1874,2009-2010,Culpeper County,Eastern View High,F,5.0,N,Y,N,14,85.71428571428571,7.142857142857143
1876,2009-2010,Culpeper County,Eastern View High,F,5.0,Y,N,N,2,100.0,0.0
1878,2009-2010,Culpeper County,Eastern View High,F,5.0,Y,Y,N,1,100.0,0.0
1912,2009-2010,Culpeper County,Eastern View High,M,3.0,N,N,N,21,80.95238095238095,0.0
1914,2009-2010,Culpeper County,Eastern View High,M,3.0,N,Y,N,10,90.0,0.0
1916,2009-2010,Culpeper County,Eastern View High,M,3.0,Y,N,N,1,100.0,0.0
1918,2009-2010,Culpeper County,Eastern View High,M,3.0,Y,Y,N,4,100.0,0.0
1920,2009-2010,Culpeper County,Eastern View High,M,4.0,N,N,N,4,100.0,0.0
1922,2009-2010,Culpeper County,Eastern View High,M,4.0,N,Y,N,6,83.33333333333333,16.666666666666668
1923,2009-2010,Culpeper County,Eastern View High,M,4.0,N,Y,Y,1,100.0,0.0
1926,2009-2010,Culpeper County,Eastern View High,M,4.0,Y,Y,N,1,100.0,0.0
1928,2009-2010,Culpeper County,Eastern View High,M,5.0,N,N,N,68,92.6470588235294,4.411764705882353
1930,2009-2010,Culpeper County,Eastern View High,M,5.0,N,Y,N,19,63.1578947368421,31.57894736842105
1932,2009-2010,Culpeper County,Eastern View High,M,5.0,Y,N,N,10,80.0,10.0
1934,2009-2010,Culpeper County,Eastern View High,M,5.0,Y,Y,N,3,100.0,0.0
1208,2009-2010,Cumberland County,Cumberland High,F,3.0,N,N,N,12,100.0,0.0
1210,2009-2010,Cumberland County,Cumberland High,F,3.0,N,Y,N,14,92.85714285714286,7.142857142857143
1212,2009-2010,Cumberland County,Cumberland High,F,3.0,Y,N,N,1,100.0,0.0
1214,2009-2010,Cumberland County,Cumberland High,F,3.0,Y,Y,N,1,0.0,100.0
1224,2009-2010,Cumberland County,Cumberland High,F,5.0,N,N,N,19,84.21052631578948,0.0
