,SCHOOL_YEAR,DIV_NAME,SCH_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
5156,2010-2011,Chesapeake City,Grassfield High,M,3.0,Y,N,N,6,83.33333333333333,0.0
5158,2010-2011,Chesapeake City,Grassfield High,M,3.0,Y,Y,N,4,75.0,25.0
5160,2010-2011,Chesapeake City,Grassfield High,M,4.0,N,N,N,18,100.0,0.0
5162,2010-2011,Chesapeake City,Grassfield High,M,4.0,N,Y,N,2,50.0,0.0
5168,2010-2011,Chesapeake City,Grassfield High,M,5.0,N,N,N,128,96.875,1.5625
5169,2010-2011,Chesapeake City,Grassfield High,M,5.0,N,N,Y,1,100.0,0.0
5170,2010-2011,Chesapeake City,Grassfield High,M,5.0,N,Y,N,8,100.0,0.0
5172,2010-2011,Chesapeake City,Grassfield High,M,5.0,Y,N,N,13,84.61538461538461,15.384615384615385
5174,2010-2011,Chesapeake City,Grassfield High,M,5.0,Y,Y,N,6,100.0,0.0
5184,2010-2011,Chesapeake City,Grassfield High,M,99.0,N,N,N,15,93.33333333333333,0.0
5186,2010-2011,Chesapeake City,Grassfield High,M,99.0,N,Y,N,2,100.0,0.0
5216,2010-2011,Chesapeake City,Great Bridge High,F,3.0,N,N,N,16,100.0,0.0
5218,2010-2011,Chesapeake City,Great Bridge High,F,3.0,N,Y,N,17,100.0,0.0
5220,2010-2011,Chesapeake City,Great Bridge High,F,3.0,Y,N,N,2,100.0,0.0
5222,2010-2011,Chesapeake City,Great Bridge High,F,3.0,Y,Y,N,6,83.33333333333333,16.666666666666668
5232,2010-2011,Chesapeake City,Great Bridge High,F,5.0,N,N,N,115,96.52173913043478,2.608695652173913
5234,2010-2011,Chesapeake City,Great Bridge High,F,5.0,N,Y,N,12,75.0,16.666666666666668
5236,2010-2011,Chesapeake City,Great Bridge High,F,5.0,Y,N,N,3,100.0,0.0
5238,2010-2011,Chesapeake City,Great Bridge High,F,5.0,Y,Y,N,1,0.0,100.0
5248,2010-2011,Chesapeake City,Great Bridge High,F,99.0,N,N,N,10,100.0,0.0
5250,2010-2011,Chesapeake City,Great Bridge High,F,99.0,N,Y,N,1,100.0,0.0
5280,2010-2011,Chesapeake City,Great Bridge High,M,3.0,N,N,N,26,73.07692307692308,23.076923076923077
5282,2010-2011,Chesapeake City,Great Bridge High,M,3.0,N,Y,N,17,88.23529411764706,5.882352941176471
5283,2010-2011,Chesapeake City,Great Bridge High,M,3.0,N,Y,Y,1,100.0,0.0
5284,2010-2011,Chesapeake City,Great Bridge High,M,3.0,Y,N,N,6,83.33333333333333,0.0
5286,2010-2011,Chesapeake City,Great Bridge High,M,3.0,Y,Y,N,3,100.0,0.0
5296,2010-2011,Chesapeake City,Great Bridge High,M,5.0,N,N,N,126,97.61904761904762,1.5873015873015872
5298,2010-2011,Chesapeake City,Great Bridge High,M,5.0,N,Y,N,9,66.66666666666667,22.22222222222222
5300,2010-2011,Chesapeake City,Great Bridge High,M,5.0,Y,N,N,11,90.9090909090909,9.090909090909092
5312,2010-2011,Chesapeake City,Great Bridge High,M,99.0,N,N,N,11,100.0,0.0
5314,2010-2011,Chesapeake City,Great Bridge High,M,99.0,N,Y,N,4,100.0,0.0
5316,2010-2011,Chesapeake City,Great Bridge High,M,99.0,Y,N,N,1,100.0,0.0
5344,2010-2011,Chesapeake City,Hickory High,F,3.0,N,N,N,10,100.0,0.0
5346,2010-2011,Chesapeake City,Hickory High,F,3.0,N,Y,N,5,80.0,0.0
5348,2010-2011,Chesapeake City,Hickory High,F,3.0,Y,N,N,2,100.0,0.0
5360,2010-2011,Chesapeake City,Hickory High,F,5.0,N,N,N,194,97.9381443298969,1.0309278350515463
5362,2010-2011,Chesapeake City,Hickory High,F,5.0,N,Y,N,7,100.0,0.0
5364,2010-2011,Chesapeake City,Hickory High,F,5.0,Y,N,N,12,91.66666666666667,8.333333333333334
5366,2010-2011,Chesapeake City,Hickory High,F,5.0,Y,Y,N,1,100.0,0.0
5408,2010-2011,Chesapeake City,Hickory High,M,3.0,N,N,N,11,90.9090909090909,0.0
5410,2010-2011,Chesapeake City,Hickory High,M,3.0,N,Y,N,5,100.0,0.0
5412,2010-2011,Chesapeake City,Hickory High,M,3.0,Y,N,N,2,100.0,0.0
5414,2010-2011,Chesapeake City,Hickory High,M,3.0,Y,Y,N,3,100.0,0.0
5424,2010-2011,Chesapeake City,Hickory High,M,5.0,N,N,N,174,98.85057471264368,0.0
5426,2010-2011,Chesapeake City,Hickory High,M,5.0,N,Y,N,2,100.0,0.0
5428,2010-2011,Chesapeake City,Hickory High,M,5.0,Y,N,N,35,94.28571428571429,2.857142857142857
5430,2010-2011,Chesapeake City,Hickory High,M,5.0,Y,Y,N,3,100.0,0.0
5472,2010-2011,Chesapeake City,Indian River High,F,3.0,N,N,N,54,83.33333333333333,12.962962962962964
5474,2010-2011,Chesapeake City,Indian River High,F,3.0,N,Y,N,42,95.23809523809524,2.380952380952381
5476,2010-2011,Chesapeake City,Indian River High,F,3.0,Y,N,N,4,50.0,50.0
5478,2010-2011,Chesapeake City,Indian River High,F,3.0,Y,Y,N,7,85.71428571428571,0.0
5488,2010-2011,Chesapeake City,Indian River High,F,5.0,N,N,N,63,90.47619047619048,4.761904761904762
5490,2010-2011,Chesapeake City,Indian River High,F,5.0,N,Y,N,17,70.58823529411765,11.764705882352942
5492,2010-2011,Chesapeake City,Indian River High,F,5.0,Y,N,N,4,100.0,0.0
5494,2010-2011,Chesapeake City,Indian River High,F,5.0,Y,Y,N,1,0.0,0.0
5504,2010-2011,Chesapeake City,Indian River High,F,99.0,N,N,N,12,100.0,0.0
5506,2010-2011,Chesapeake City,Indian River High,F,99.0,N,Y,N,10,100.0,0.0
5536,2010-2011,Chesapeake City,Indian River High,M,3.0,N,N,N,48,83.33333333333333,14.583333333333334
5538,2010-2011,Chesapeake City,Indian River High,M,3.0,N,Y,N,39,79.48717948717949,12.820512820512821
5540,2010-2011,Chesapeake City,Indian River High,M,3.0,Y,N,N,15,86.66666666666667,13.333333333333334
5542,2010-2011,Chesapeake City,Indian River High,M,3.0,Y,Y,N,8,75.0,12.5
5552,2010-2011,Chesapeake City,Indian River High,M,5.0,N,N,N,62,88.70967741935483,4.838709677419355
5554,2010-2011,Chesapeake City,Indian River High,M,5.0,N,Y,N,12,83.33333333333333,8.333333333333334
5555,2010-2011,Chesapeake City,Indian River High,M,5.0,N,Y,Y,1,100.0,0.0
5556,2010-2011,Chesapeake City,Indian River High,M,5.0,Y,N,N,11,100.0,0.0
5558,2010-2011,Chesapeake City,Indian River High,M,5.0,Y,Y,N,2,0.0,100.0
5568,2010-2011,Chesapeake City,Indian River High,M,99.0,N,N,N,9,100.0,0.0
5570,2010-2011,Chesapeake City,Indian River High,M,99.0,N,Y,N,3,100.0,0.0
5572,2010-2011,Chesapeake City,Indian River High,M,99.0,Y,N,N,2,100.0,0.0
5574,2010-2011,Chesapeake City,Indian River High,M,99.0,Y,Y,N,1,100.0,0.0
5600,2010-2011,Chesapeake City,Oscar F. Smith High,F,3.0,N,N,N,52,82.6923076923077,7.6923076923076925
5602,2010-2011,Chesapeake City,Oscar F. Smith High,F,3.0,N,Y,N,70,82.85714285714286,7.142857142857143
5603,2010-2011,Chesapeake City,Oscar F. Smith High,F,3.0,N,Y,Y,1,0.0,0.0
5604,2010-2011,Chesapeake City,Oscar F. Smith High,F,3.0,Y,N,N,8,100.0,0.0
5606,2010-2011,Chesapeake City,Oscar F. Smith High,F,3.0,Y,Y,N,26,92.3076923076923,7.6923076923076925
5616,2010-2011,Chesapeake City,Oscar F. Smith High,F,5.0,N,N,N,69,86.95652173913044,10.144927536231885
5618,2010-2011,Chesapeake City,Oscar F. Smith High,F,5.0,N,Y,N,13,76.92307692307692,23.076923076923077
5620,2010-2011,Chesapeake City,Oscar F. Smith High,F,5.0,Y,N,N,4,50.0,50.0
5622,2010-2011,Chesapeake City,Oscar F. Smith High,F,5.0,Y,Y,N,1,100.0,0.0
5632,2010-2011,Chesapeake City,Oscar F. Smith High,F,99.0,N,N,N,20,85.0,10.0
5634,2010-2011,Chesapeake City,Oscar F. Smith High,F,99.0,N,Y,N,6,83.33333333333333,0.0
5638,2010-2011,Chesapeake City,Oscar F. Smith High,F,99.0,Y,Y,N,2,100.0,0.0
5664,2010-2011,Chesapeake City,Oscar F. Smith High,M,3.0,N,N,N,47,78.72340425531915,19.148936170212767
5666,2010-2011,Chesapeake City,Oscar F. Smith High,M,3.0,N,Y,N,56,67.85714285714286,14.285714285714286
5668,2010-2011,Chesapeake City,Oscar F. Smith High,M,3.0,Y,N,N,12,50.0,50.0
5670,2010-2011,Chesapeake City,Oscar F. Smith High,M,3.0,Y,Y,N,33,90.9090909090909,9.090909090909092
5680,2010-2011,Chesapeake City,Oscar F. Smith High,M,5.0,N,N,N,50,78.0,16.0
5682,2010-2011,Chesapeake City,Oscar F. Smith High,M,5.0,N,Y,N,20,50.0,15.0
5684,2010-2011,Chesapeake City,Oscar F. Smith High,M,5.0,Y,N,N,12,91.66666666666667,8.333333333333334
5686,2010-2011,Chesapeake City,Oscar F. Smith High,M,5.0,Y,Y,N,16,81.25,18.75
5696,2010-2011,Chesapeake City,Oscar F. Smith High,M,99.0,N,N,N,13,92.3076923076923,7.6923076923076925
5698,2010-2011,Chesapeake City,Oscar F. Smith High,M,99.0,N,Y,N,8,75.0,25.0
5702,2010-2011,Chesapeake City,Oscar F. Smith High,M,99.0,Y,Y,N,5,100.0,0.0
5728,2010-2011,Chesapeake City,Western Branch High,F,3.0,N,N,N,65,95.38461538461539,3.076923076923077
5730,2010-2011,Chesapeake City,Western Branch High,F,3.0,N,Y,N,30,96.66666666666667,0.0
5732,2010-2011,Chesapeake City,Western Branch High,F,3.0,Y,N,N,2,50.0,50.0
5734,2010-2011,Chesapeake City,Western Branch High,F,3.0,Y,Y,N,5,100.0,0.0
5744,2010-2011,Chesapeake City,Western Branch High,F,5.0,N,N,N,90,95.55555555555556,0.0
5746,2010-2011,Chesapeake City,Western Branch High,F,5.0,N,Y,N,11,81.81818181818181,9.090909090909092
5748,2010-2011,Chesapeake City,Western Branch High,F,5.0,Y,N,N,8,62.5,12.5
5750,2010-2011,Chesapeake City,Western Branch High,F,5.0,Y,Y,N,1,100.0,0.0
5760,2010-2011,Chesapeake City,Western Branch High,F,99.0,N,N,N,16,100.0,0.0
5762,2010-2011,Chesapeake City,Western Branch High,F,99.0,N,Y,N,8,87.5,0.0
5766,2010-2011,Chesapeake City,Western Branch High,F,99.0,Y,Y,N,3,100.0,0.0
5792,2010-2011,Chesapeake City,Western Branch High,M,3.0,N,N,N,51,86.27450980392157,9.803921568627452
5794,2010-2011,Chesapeake City,Western Branch High,M,3.0,N,Y,N,20,70.0,15.0
5796,2010-2011,Chesapeake City,Western Branch High,M,3.0,Y,N,N,11,100.0,0.0
5798,2010-2011,Chesapeake City,Western Branch High,M,3.0,Y,Y,N,5,100.0,0.0
5808,2010-2011,Chesapeake City,Western Branch High,M,5.0,N,N,N,141,95.0354609929078,1.4184397163120568
5809,2010-2011,Chesapeake City,Western Branch High,M,5.0,N,N,Y,1,100.0,0.0
5810,2010-2011,Chesapeake City,Western Branch High,M,5.0,N,Y,N,10,60.0,20.0
5812,2010-2011,Chesapeake City,Western Branch High,M,5.0,Y,N,N,15,93.33333333333333,0.0
5814,2010-2011,Chesapeake City,Western Branch High,M,5.0,Y,Y,N,2,50.0,0.0
5824,2010-2011,Chesapeake City,Western Branch High,M,99.0,N,N,N,17,100.0,0.0
5826,2010-2011,Chesapeake City,Western Branch High,M,99.0,N,Y,N,3,100.0,0.0
5828,2010-2011,Chesapeake City,Western Branch High,M,99.0,Y,N,N,1,100.0,0.0
7364,2010-2011,Chesterfield County,Chesterfield Community High,F,3.0,N,N,N,18,44.44444444444444,27.77777777777778
7365,2010-2011,Chesterfield County,Chesterfield Community High,F,3.0,N,N,Y,1,0.0,0.0
7366,2010-2011,Chesterfield County,Chesterfield Community High,F,3.0,N,Y,N,15,53.333333333333336,26.666666666666668
7380,2010-2011,Chesterfield County,Chesterfield Community High,F,5.0,N,N,N,24,25.0,54.166666666666664
7381,2010-2011,Chesterfield County,Chesterfield Community High,F,5.0,N,N,Y,1,0.0,100.0
7382,2010-2011,Chesterfield County,Chesterfield Community High,F,5.0,N,Y,N,8,37.5,50.0
7384,2010-2011,Chesterfield County,Chesterfield Community High,F,5.0,Y,N,N,3,0.0,100.0
7386,2010-2011,Chesterfield County,Chesterfield Community High,F,5.0,Y,Y,N,1,100.0,0.0
7428,2010-2011,Chesterfield County,Chesterfield Community High,M,3.0,N,N,N,37,27.027027027027028,62.16216216216216
7430,2010-2011,Chesterfield County,Chesterfield Community High,M,3.0,N,Y,N,15,13.333333333333334,60.0
7434,2010-2011,Chesterfield County,Chesterfield Community High,M,3.0,Y,Y,N,2,0.0,50.0
7444,2010-2011,Chesterfield County,Chesterfield Community High,M,5.0,N,N,N,30,20.0,36.666666666666664
7446,2010-2011,Chesterfield County,Chesterfield Community High,M,5.0,N,Y,N,6,33.333333333333336,50.0
7448,2010-2011,Chesterfield County,Chesterfield Community High,M,5.0,Y,N,N,2,50.0,0.0
7484,2010-2011,Chesterfield County,Clover Hill High,F,2.0,N,N,N,10,100.0,0.0
7492,2010-2011,Chesterfield County,Clover Hill High,F,3.0,N,N,N,54,92.5925925925926,5.555555555555555
7494,2010-2011,Chesterfield County,Clover Hill High,F,3.0,N,Y,N,16,87.5,12.5
7496,2010-2011,Chesterfield County,Clover Hill High,F,3.0,Y,N,N,1,100.0,0.0
7508,2010-2011,Chesterfield County,Clover Hill High,F,5.0,N,N,N,104,94.23076923076923,4.8076923076923075
7510,2010-2011,Chesterfield County,Clover Hill High,F,5.0,N,Y,N,8,75.0,12.5
7512,2010-2011,Chesterfield County,Clover Hill High,F,5.0,Y,N,N,1,100.0,0.0
7514,2010-2011,Chesterfield County,Clover Hill High,F,5.0,Y,Y,N,1,100.0,0.0
7548,2010-2011,Chesterfield County,Clover Hill High,M,2.0,N,N,N,10,90.0,10.0
7550,2010-2011,Chesterfield County,Clover Hill High,M,2.0,N,Y,N,1,100.0,0.0
7556,2010-2011,Chesterfield County,Clover Hill High,M,3.0,N,N,N,47,91.48936170212765,6.382978723404255
7558,2010-2011,Chesterfield County,Clover Hill High,M,3.0,N,Y,N,13,92.3076923076923,7.6923076923076925
7560,2010-2011,Chesterfield County,Clover Hill High,M,3.0,Y,N,N,2,100.0,0.0
7562,2010-2011,Chesterfield County,Clover Hill High,M,3.0,Y,Y,N,2,100.0,0.0
7572,2010-2011,Chesterfield County,Clover Hill High,M,5.0,N,N,N,150,89.33333333333333,4.666666666666667
7574,2010-2011,Chesterfield County,Clover Hill High,M,5.0,N,Y,N,13,84.61538461538461,7.6923076923076925
7576,2010-2011,Chesterfield County,Clover Hill High,M,5.0,Y,N,N,3,100.0,0.0
7578,2010-2011,Chesterfield County,Clover Hill High,M,5.0,Y,Y,N,1,0.0,100.0
7612,2010-2011,Chesterfield County,Cosby High,F,2.0,N,N,N,11,100.0,0.0
7614,2010-2011,Chesterfield County,Cosby High,F,2.0,N,Y,N,1,100.0,0.0
7620,2010-2011,Chesterfield County,Cosby High,F,3.0,N,N,N,25,100.0,0.0
7622,2010-2011,Chesterfield County,Cosby High,F,3.0,N,Y,N,6,83.33333333333333,16.666666666666668
7624,2010-2011,Chesterfield County,Cosby High,F,3.0,Y,N,N,2,100.0,0.0
7636,2010-2011,Chesterfield County,Cosby High,F,5.0,N,N,N,201,98.00995024875621,0.0
7638,2010-2011,Chesterfield County,Cosby High,F,5.0,N,Y,N,2,100.0,0.0
7640,2010-2011,Chesterfield County,Cosby High,F,5.0,Y,N,N,3,100.0,0.0
7652,2010-2011,Chesterfield County,Cosby High,F,99.0,N,N,N,15,100.0,0.0
7654,2010-2011,Chesterfield County,Cosby High,F,99.0,N,Y,N,2,100.0,0.0
7676,2010-2011,Chesterfield County,Cosby High,M,2.0,N,N,N,14,92.85714285714286,0.0
7684,2010-2011,Chesterfield County,Cosby High,M,3.0,N,N,N,15,100.0,0.0
7686,2010-2011,Chesterfield County,Cosby High,M,3.0,N,Y,N,1,100.0,0.0
7688,2010-2011,Chesterfield County,Cosby High,M,3.0,Y,N,N,1,100.0,0.0
7700,2010-2011,Chesterfield County,Cosby High,M,5.0,N,N,N,186,96.7741935483871,0.0
7702,2010-2011,Chesterfield County,Cosby High,M,5.0,N,Y,N,7,100.0,0.0
7704,2010-2011,Chesterfield County,Cosby High,M,5.0,Y,N,N,17,100.0,0.0
7706,2010-2011,Chesterfield County,Cosby High,M,5.0,Y,Y,N,1,100.0,0.0
7716,2010-2011,Chesterfield County,Cosby High,M,99.0,N,N,N,9,100.0,0.0
7718,2010-2011,Chesterfield County,Cosby High,M,99.0,N,Y,N,1,100.0,0.0
7720,2010-2011,Chesterfield County,Cosby High,M,99.0,Y,N,N,1,100.0,0.0
7740,2010-2011,Chesterfield County,James River High,F,2.0,N,N,N,7,100.0,0.0
7741,2010-2011,Chesterfield County,James River High,F,2.0,N,N,Y,2,100.0,0.0
7748,2010-2011,Chesterfield County,James River High,F,3.0,N,N,N,29,86.20689655172414,6.896551724137931
7749,2010-2011,Chesterfield County,James River High,F,3.0,N,N,Y,1,0.0,100.0
7750,2010-2011,Chesterfield County,James River High,F,3.0,N,Y,N,14,92.85714285714286,7.142857142857143
7752,2010-2011,Chesterfield County,James River High,F,3.0,Y,N,N,3,100.0,0.0
7754,2010-2011,Chesterfield County,James River High,F,3.0,Y,Y,N,1,100.0,0.0
7756,2010-2011,Chesterfield County,James River High,F,4.0,N,N,N,11,90.9090909090909,9.090909090909092
7757,2010-2011,Chesterfield County,James River High,F,4.0,N,N,Y,1,100.0,0.0
7758,2010-2011,Chesterfield County,James River High,F,4.0,N,Y,N,6,100.0,0.0
7759,2010-2011,Chesterfield County,James River High,F,4.0,N,Y,Y,3,66.66666666666667,33.333333333333336
7764,2010-2011,Chesterfield County,James River High,F,5.0,N,N,N,189,94.70899470899471,2.1164021164021163
7766,2010-2011,Chesterfield County,James River High,F,5.0,N,Y,N,8,75.0,12.5
7768,2010-2011,Chesterfield County,James River High,F,5.0,Y,N,N,1,100.0,0.0
7804,2010-2011,Chesterfield County,James River High,M,2.0,N,N,N,13,100.0,0.0
7805,2010-2011,Chesterfield County,James River High,M,2.0,N,N,Y,5,80.0,20.0
7806,2010-2011,Chesterfield County,James River High,M,2.0,N,Y,N,3,100.0,0.0
7807,2010-2011,Chesterfield County,James River High,M,2.0,N,Y,Y,1,100.0,0.0
7812,2010-2011,Chesterfield County,James River High,M,3.0,N,N,N,32,81.25,6.25
7814,2010-2011,Chesterfield County,James River High,M,3.0,N,Y,N,8,87.5,12.5
7816,2010-2011,Chesterfield County,James River High,M,3.0,Y,N,N,2,100.0,0.0
7818,2010-2011,Chesterfield County,James River High,M,3.0,Y,Y,N,2,100.0,0.0
7820,2010-2011,Chesterfield County,James River High,M,4.0,N,N,N,9,66.66666666666667,33.333333333333336
7821,2010-2011,Chesterfield County,James River High,M,4.0,N,N,Y,3,100.0,0.0
7822,2010-2011,Chesterfield County,James River High,M,4.0,N,Y,N,2,100.0,0.0
7823,2010-2011,Chesterfield County,James River High,M,4.0,N,Y,Y,1,100.0,0.0
7828,2010-2011,Chesterfield County,James River High,M,5.0,N,N,N,151,91.3907284768212,1.9867549668874172
7829,2010-2011,Chesterfield County,James River High,M,5.0,N,N,Y,3,100.0,0.0
7830,2010-2011,Chesterfield County,James River High,M,5.0,N,Y,N,6,50.0,33.333333333333336
7831,2010-2011,Chesterfield County,James River High,M,5.0,N,Y,Y,1,100.0,0.0
7832,2010-2011,Chesterfield County,James River High,M,5.0,Y,N,N,2,50.0,50.0
7876,2010-2011,Chesterfield County,Lloyd C. Bird High,F,3.0,N,N,N,67,97.01492537313433,1.492537313432836
7878,2010-2011,Chesterfield County,Lloyd C. Bird High,F,3.0,N,Y,N,20,80.0,20.0
7880,2010-2011,Chesterfield County,Lloyd C. Bird High,F,3.0,Y,N,N,3,100.0,0.0
7882,2010-2011,Chesterfield County,Lloyd C. Bird High,F,3.0,Y,Y,N,2,100.0,0.0
7884,2010-2011,Chesterfield County,Lloyd C. Bird High,F,4.0,N,N,N,12,100.0,0.0
7885,2010-2011,Chesterfield County,Lloyd C. Bird High,F,4.0,N,N,Y,2,100.0,0.0
7886,2010-2011,Chesterfield County,Lloyd C. Bird High,F,4.0,N,Y,N,6,50.0,33.333333333333336
7887,2010-2011,Chesterfield County,Lloyd C. Bird High,F,4.0,N,Y,Y,3,66.66666666666667,33.333333333333336
7892,2010-2011,Chesterfield County,Lloyd C. Bird High,F,5.0,N,N,N,95,87.36842105263158,10.526315789473685
7894,2010-2011,Chesterfield County,Lloyd C. Bird High,F,5.0,N,Y,N,10,90.0,10.0
7896,2010-2011,Chesterfield County,Lloyd C. Bird High,F,5.0,Y,N,N,4,100.0,0.0
7898,2010-2011,Chesterfield County,Lloyd C. Bird High,F,5.0,Y,Y,N,4,100.0,0.0
7940,2010-2011,Chesterfield County,Lloyd C. Bird High,M,3.0,N,N,N,75,86.66666666666667,10.666666666666666
7942,2010-2011,Chesterfield County,Lloyd C. Bird High,M,3.0,N,Y,N,19,84.21052631578948,15.789473684210526
7946,2010-2011,Chesterfield County,Lloyd C. Bird High,M,3.0,Y,Y,N,3,100.0,0.0
7948,2010-2011,Chesterfield County,Lloyd C. Bird High,M,4.0,N,N,N,12,100.0,0.0
7950,2010-2011,Chesterfield County,Lloyd C. Bird High,M,4.0,N,Y,N,7,85.71428571428571,0.0
7951,2010-2011,Chesterfield County,Lloyd C. Bird High,M,4.0,N,Y,Y,1,0.0,100.0
7956,2010-2011,Chesterfield County,Lloyd C. Bird High,M,5.0,N,N,N,111,82.88288288288288,8.108108108108109
7958,2010-2011,Chesterfield County,Lloyd C. Bird High,M,5.0,N,Y,N,15,60.0,26.666666666666668
7960,2010-2011,Chesterfield County,Lloyd C. Bird High,M,5.0,Y,N,N,9,100.0,0.0
7962,2010-2011,Chesterfield County,Lloyd C. Bird High,M,5.0,Y,Y,N,1,100.0,0.0
8004,2010-2011,Chesterfield County,Manchester High,F,3.0,N,N,N,47,95.74468085106383,4.25531914893617
8006,2010-2011,Chesterfield County,Manchester High,F,3.0,N,Y,N,18,72.22222222222223,11.11111111111111
8010,2010-2011,Chesterfield County,Manchester High,F,3.0,Y,Y,N,1,100.0,0.0
8012,2010-2011,Chesterfield County,Manchester High,F,4.0,N,N,N,7,71.42857142857143,14.285714285714286
8013,2010-2011,Chesterfield County,Manchester High,F,4.0,N,N,Y,1,100.0,0.0
8014,2010-2011,Chesterfield County,Manchester High,F,4.0,N,Y,N,1,100.0,0.0
8020,2010-2011,Chesterfield County,Manchester High,F,5.0,N,N,N,135,94.07407407407408,3.7037037037037037
8022,2010-2011,Chesterfield County,Manchester High,F,5.0,N,Y,N,8,62.5,0.0
8024,2010-2011,Chesterfield County,Manchester High,F,5.0,Y,N,N,4,75.0,25.0
8068,2010-2011,Chesterfield County,Manchester High,M,3.0,N,N,N,50,76.0,12.0
8070,2010-2011,Chesterfield County,Manchester High,M,3.0,N,Y,N,18,66.66666666666667,27.77777777777778
8072,2010-2011,Chesterfield County,Manchester High,M,3.0,Y,N,N,6,83.33333333333333,16.666666666666668
8076,2010-2011,Chesterfield County,Manchester High,M,4.0,N,N,N,12,83.33333333333333,8.333333333333334
8078,2010-2011,Chesterfield County,Manchester High,M,4.0,N,Y,N,3,66.66666666666667,0.0
8084,2010-2011,Chesterfield County,Manchester High,M,5.0,N,N,N,123,76.42276422764228,13.008130081300813
8086,2010-2011,Chesterfield County,Manchester High,M,5.0,N,Y,N,13,53.84615384615385,23.076923076923077
8088,2010-2011,Chesterfield County,Manchester High,M,5.0,Y,N,N,9,66.66666666666667,33.333333333333336
8090,2010-2011,Chesterfield County,Manchester High,M,5.0,Y,Y,N,2,50.0,50.0
8132,2010-2011,Chesterfield County,Matoaca High,F,3.0,N,N,N,50,96.0,2.0
8134,2010-2011,Chesterfield County,Matoaca High,F,3.0,N,Y,N,30,96.66666666666667,3.3333333333333335
8136,2010-2011,Chesterfield County,Matoaca High,F,3.0,Y,N,N,3,100.0,0.0
8148,2010-2011,Chesterfield County,Matoaca High,F,5.0,N,N,N,88,96.5909090909091,3.409090909090909
8150,2010-2011,Chesterfield County,Matoaca High,F,5.0,N,Y,N,7,85.71428571428571,14.285714285714286
8152,2010-2011,Chesterfield County,Matoaca High,F,5.0,Y,N,N,3,100.0,0.0
8154,2010-2011,Chesterfield County,Matoaca High,F,5.0,Y,Y,N,2,100.0,0.0
8196,2010-2011,Chesterfield County,Matoaca High,M,3.0,N,N,N,64,82.8125,6.25
8198,2010-2011,Chesterfield County,Matoaca High,M,3.0,N,Y,N,16,75.0,12.5
8200,2010-2011,Chesterfield County,Matoaca High,M,3.0,Y,N,N,3,100.0,0.0
8202,2010-2011,Chesterfield County,Matoaca High,M,3.0,Y,Y,N,1,100.0,0.0
8212,2010-2011,Chesterfield County,Matoaca High,M,5.0,N,N,N,120,91.66666666666667,2.5
8214,2010-2011,Chesterfield County,Matoaca High,M,5.0,N,Y,N,6,83.33333333333333,16.666666666666668
8216,2010-2011,Chesterfield County,Matoaca High,M,5.0,Y,N,N,11,63.63636363636363,36.36363636363637
8252,2010-2011,Chesterfield County,Meadowbrook High,F,2.0,N,N,N,12,66.66666666666667,16.666666666666668
8253,2010-2011,Chesterfield County,Meadowbrook High,F,2.0,N,N,Y,2,50.0,50.0
8254,2010-2011,Chesterfield County,Meadowbrook High,F,2.0,N,Y,N,2,100.0,0.0
8260,2010-2011,Chesterfield County,Meadowbrook High,F,3.0,N,N,N,101,83.16831683168317,11.881188118811881
8262,2010-2011,Chesterfield County,Meadowbrook High,F,3.0,N,Y,N,35,94.28571428571429,0.0
8264,2010-2011,Chesterfield County,Meadowbrook High,F,3.0,Y,N,N,1,100.0,0.0
8266,2010-2011,Chesterfield County,Meadowbrook High,F,3.0,Y,Y,N,3,100.0,0.0
8268,2010-2011,Chesterfield County,Meadowbrook High,F,4.0,N,N,N,13,76.92307692307692,15.384615384615385
8269,2010-2011,Chesterfield County,Meadowbrook High,F,4.0,N,N,Y,4,50.0,50.0
8270,2010-2011,Chesterfield County,Meadowbrook High,F,4.0,N,Y,N,8,75.0,12.5
8271,2010-2011,Chesterfield County,Meadowbrook High,F,4.0,N,Y,Y,8,37.5,50.0
8272,2010-2011,Chesterfield County,Meadowbrook High,F,4.0,Y,N,N,3,100.0,0.0
8273,2010-2011,Chesterfield County,Meadowbrook High,F,4.0,Y,N,Y,1,100.0,0.0
8276,2010-2011,Chesterfield County,Meadowbrook High,F,5.0,N,N,N,29,65.51724137931035,17.24137931034483
8278,2010-2011,Chesterfield County,Meadowbrook High,F,5.0,N,Y,N,12,100.0,0.0
8282,2010-2011,Chesterfield County,Meadowbrook High,F,5.0,Y,Y,N,1,100.0,0.0
8316,2010-2011,Chesterfield County,Meadowbrook High,M,2.0,N,N,N,5,100.0,0.0
8317,2010-2011,Chesterfield County,Meadowbrook High,M,2.0,N,N,Y,1,100.0,0.0
8324,2010-2011,Chesterfield County,Meadowbrook High,M,3.0,N,N,N,92,83.69565217391305,10.869565217391305
8326,2010-2011,Chesterfield County,Meadowbrook High,M,3.0,N,Y,N,32,84.375,9.375
8328,2010-2011,Chesterfield County,Meadowbrook High,M,3.0,Y,N,N,8,62.5,25.0
8330,2010-2011,Chesterfield County,Meadowbrook High,M,3.0,Y,Y,N,6,50.0,33.333333333333336
