,SCHOOL_YEAR,DIV_NAME,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
2288,2015-2016,Accomack County,Arcadia High,3.0,F,N,N,N,3,100.0,0.0
2289,2015-2016,Accomack County,Arcadia High,3.0,F,N,N,Y,17,94.11764705882354,0.0
2291,2015-2016,Accomack County,Arcadia High,3.0,F,N,Y,Y,1,100.0,0.0
2293,2015-2016,Accomack County,Arcadia High,3.0,F,Y,N,Y,4,50.0,0.0
2296,2015-2016,Accomack County,Arcadia High,3.0,M,N,N,N,9,100.0,0.0
2297,2015-2016,Accomack County,Arcadia High,3.0,M,N,N,Y,21,95.23809523809524,4.761904761904762
2300,2015-2016,Accomack County,Arcadia High,3.0,M,Y,N,N,1,100.0,0.0
2301,2015-2016,Accomack County,Arcadia High,3.0,M,Y,N,Y,4,100.0,0.0
2305,2015-2016,Accomack County,Arcadia High,4.0,F,N,N,Y,6,83.33333333333333,16.666666666666668
2306,2015-2016,Accomack County,Arcadia High,4.0,F,N,Y,N,1,100.0,0.0
2313,2015-2016,Accomack County,Arcadia High,4.0,M,N,N,Y,10,90.0,0.0
2315,2015-2016,Accomack County,Arcadia High,4.0,M,N,Y,Y,2,100.0,0.0
2320,2015-2016,Accomack County,Arcadia High,5.0,F,N,N,N,20,95.0,0.0
2321,2015-2016,Accomack County,Arcadia High,5.0,F,N,N,Y,11,81.81818181818181,18.181818181818183
2324,2015-2016,Accomack County,Arcadia High,5.0,F,Y,N,N,1,100.0,0.0
2325,2015-2016,Accomack County,Arcadia High,5.0,F,Y,N,Y,5,60.0,20.0
2328,2015-2016,Accomack County,Arcadia High,5.0,M,N,N,N,23,91.30434782608695,0.0
2329,2015-2016,Accomack County,Arcadia High,5.0,M,N,N,Y,7,57.142857142857146,28.571428571428573
2332,2015-2016,Accomack County,Arcadia High,5.0,M,Y,N,N,3,66.66666666666667,0.0
2333,2015-2016,Accomack County,Arcadia High,5.0,M,Y,N,Y,5,80.0,0.0
2401,2015-2016,Accomack County,Chincoteague High,3.0,F,N,N,Y,1,100.0,0.0
2409,2015-2016,Accomack County,Chincoteague High,3.0,M,N,N,Y,4,100.0,0.0
2432,2015-2016,Accomack County,Chincoteague High,5.0,F,N,N,N,7,100.0,0.0
2433,2015-2016,Accomack County,Chincoteague High,5.0,F,N,N,Y,7,100.0,0.0
2440,2015-2016,Accomack County,Chincoteague High,5.0,M,N,N,N,17,94.11764705882354,5.882352941176471
2441,2015-2016,Accomack County,Chincoteague High,5.0,M,N,N,Y,4,100.0,0.0
2444,2015-2016,Accomack County,Chincoteague High,5.0,M,Y,N,N,3,100.0,0.0
2512,2015-2016,Accomack County,Nandua High,3.0,F,N,N,N,1,100.0,0.0
2513,2015-2016,Accomack County,Nandua High,3.0,F,N,N,Y,28,92.85714285714286,7.142857142857143
2515,2015-2016,Accomack County,Nandua High,3.0,F,N,Y,Y,3,33.333333333333336,33.333333333333336
2517,2015-2016,Accomack County,Nandua High,3.0,F,Y,N,Y,8,37.5,50.0
2520,2015-2016,Accomack County,Nandua High,3.0,M,N,N,N,4,75.0,25.0
2521,2015-2016,Accomack County,Nandua High,3.0,M,N,N,Y,24,95.83333333333333,4.166666666666667
2523,2015-2016,Accomack County,Nandua High,3.0,M,N,Y,Y,3,33.333333333333336,66.66666666666667
2525,2015-2016,Accomack County,Nandua High,3.0,M,Y,N,Y,9,66.66666666666667,33.333333333333336
2544,2015-2016,Accomack County,Nandua High,5.0,F,N,N,N,17,100.0,0.0
2545,2015-2016,Accomack County,Nandua High,5.0,F,N,N,Y,19,78.94736842105263,10.526315789473685
2549,2015-2016,Accomack County,Nandua High,5.0,F,Y,N,Y,2,100.0,0.0
2552,2015-2016,Accomack County,Nandua High,5.0,M,N,N,N,29,93.10344827586206,3.4482758620689653
2553,2015-2016,Accomack County,Nandua High,5.0,M,N,N,Y,8,100.0,0.0
2556,2015-2016,Accomack County,Nandua High,5.0,M,Y,N,N,2,100.0,0.0
2557,2015-2016,Accomack County,Nandua High,5.0,M,Y,N,Y,2,50.0,0.0
2808,2015-2016,Albemarle County,Albemarle High,2.0,F,N,N,N,10,100.0,0.0
2809,2015-2016,Albemarle County,Albemarle High,2.0,F,N,N,Y,2,100.0,0.0
2810,2015-2016,Albemarle County,Albemarle High,2.0,F,N,Y,N,3,66.66666666666667,33.333333333333336
2811,2015-2016,Albemarle County,Albemarle High,2.0,F,N,Y,Y,2,100.0,0.0
2816,2015-2016,Albemarle County,Albemarle High,2.0,M,N,N,N,9,100.0,0.0
2819,2015-2016,Albemarle County,Albemarle High,2.0,M,N,Y,Y,1,100.0,0.0
2820,2015-2016,Albemarle County,Albemarle High,2.0,M,Y,N,N,1,100.0,0.0
2824,2015-2016,Albemarle County,Albemarle High,3.0,F,N,N,N,15,100.0,0.0
2825,2015-2016,Albemarle County,Albemarle High,3.0,F,N,N,Y,14,100.0,0.0
2826,2015-2016,Albemarle County,Albemarle High,3.0,F,N,Y,N,1,100.0,0.0
2828,2015-2016,Albemarle County,Albemarle High,3.0,F,Y,N,N,1,0.0,100.0
2829,2015-2016,Albemarle County,Albemarle High,3.0,F,Y,N,Y,3,100.0,0.0
2832,2015-2016,Albemarle County,Albemarle High,3.0,M,N,N,N,14,100.0,0.0
2833,2015-2016,Albemarle County,Albemarle High,3.0,M,N,N,Y,11,72.72727272727273,9.090909090909092
2836,2015-2016,Albemarle County,Albemarle High,3.0,M,Y,N,N,3,100.0,0.0
2837,2015-2016,Albemarle County,Albemarle High,3.0,M,Y,N,Y,4,100.0,0.0
2840,2015-2016,Albemarle County,Albemarle High,4.0,F,N,N,N,12,83.33333333333333,8.333333333333334
2841,2015-2016,Albemarle County,Albemarle High,4.0,F,N,N,Y,8,100.0,0.0
2842,2015-2016,Albemarle County,Albemarle High,4.0,F,N,Y,N,1,0.0,100.0
2843,2015-2016,Albemarle County,Albemarle High,4.0,F,N,Y,Y,3,66.66666666666667,33.333333333333336
2848,2015-2016,Albemarle County,Albemarle High,4.0,M,N,N,N,9,100.0,0.0
2849,2015-2016,Albemarle County,Albemarle High,4.0,M,N,N,Y,4,100.0,0.0
2850,2015-2016,Albemarle County,Albemarle High,4.0,M,N,Y,N,1,0.0,100.0
2851,2015-2016,Albemarle County,Albemarle High,4.0,M,N,Y,Y,7,57.142857142857146,42.857142857142854
2852,2015-2016,Albemarle County,Albemarle High,4.0,M,Y,N,N,1,100.0,0.0
2856,2015-2016,Albemarle County,Albemarle High,5.0,F,N,N,N,103,98.05825242718447,1.941747572815534
2857,2015-2016,Albemarle County,Albemarle High,5.0,F,N,N,Y,4,75.0,25.0
2859,2015-2016,Albemarle County,Albemarle High,5.0,F,N,Y,Y,1,100.0,0.0
2860,2015-2016,Albemarle County,Albemarle High,5.0,F,Y,N,N,3,100.0,0.0
2861,2015-2016,Albemarle County,Albemarle High,5.0,F,Y,N,Y,1,100.0,0.0
2864,2015-2016,Albemarle County,Albemarle High,5.0,M,N,N,N,144,97.91666666666667,0.6944444444444444
2865,2015-2016,Albemarle County,Albemarle High,5.0,M,N,N,Y,8,87.5,0.0
2867,2015-2016,Albemarle County,Albemarle High,5.0,M,N,Y,Y,1,100.0,0.0
2868,2015-2016,Albemarle County,Albemarle High,5.0,M,Y,N,N,13,100.0,0.0
2869,2015-2016,Albemarle County,Albemarle High,5.0,M,Y,N,Y,4,100.0,0.0
2936,2015-2016,Albemarle County,Monticello High,3.0,F,N,N,N,8,75.0,0.0
2937,2015-2016,Albemarle County,Monticello High,3.0,F,N,N,Y,6,100.0,0.0
2940,2015-2016,Albemarle County,Monticello High,3.0,F,Y,N,N,1,100.0,0.0
2941,2015-2016,Albemarle County,Monticello High,3.0,F,Y,N,Y,1,100.0,0.0
2944,2015-2016,Albemarle County,Monticello High,3.0,M,N,N,N,8,100.0,0.0
2945,2015-2016,Albemarle County,Monticello High,3.0,M,N,N,Y,12,91.66666666666667,0.0
2947,2015-2016,Albemarle County,Monticello High,3.0,M,N,Y,Y,1,100.0,0.0
2948,2015-2016,Albemarle County,Monticello High,3.0,M,Y,N,N,3,100.0,0.0
2968,2015-2016,Albemarle County,Monticello High,5.0,F,N,N,N,80,97.5,0.0
2969,2015-2016,Albemarle County,Monticello High,5.0,F,N,N,Y,17,94.11764705882354,5.882352941176471
2972,2015-2016,Albemarle County,Monticello High,5.0,F,Y,N,N,6,66.66666666666667,16.666666666666668
2973,2015-2016,Albemarle County,Monticello High,5.0,F,Y,N,Y,3,100.0,0.0
2976,2015-2016,Albemarle County,Monticello High,5.0,M,N,N,N,68,95.58823529411765,1.4705882352941178
2977,2015-2016,Albemarle County,Monticello High,5.0,M,N,N,Y,12,75.0,16.666666666666668
2980,2015-2016,Albemarle County,Monticello High,5.0,M,Y,N,N,9,100.0,0.0
2981,2015-2016,Albemarle County,Monticello High,5.0,M,Y,N,Y,4,100.0,0.0
3080,2015-2016,Albemarle County,Murray High,5.0,F,N,N,N,5,100.0,0.0
3081,2015-2016,Albemarle County,Murray High,5.0,F,N,N,Y,1,0.0,100.0
3084,2015-2016,Albemarle County,Murray High,5.0,F,Y,N,N,1,100.0,0.0
3085,2015-2016,Albemarle County,Murray High,5.0,F,Y,N,Y,2,100.0,0.0
3088,2015-2016,Albemarle County,Murray High,5.0,M,N,N,N,4,50.0,25.0
3089,2015-2016,Albemarle County,Murray High,5.0,M,N,N,Y,2,50.0,0.0
3092,2015-2016,Albemarle County,Murray High,5.0,M,Y,N,N,6,100.0,0.0
3192,2015-2016,Albemarle County,Western Albemarle High,5.0,F,N,N,N,120,99.16666666666667,0.0
3193,2015-2016,Albemarle County,Western Albemarle High,5.0,F,N,N,Y,8,100.0,0.0
3196,2015-2016,Albemarle County,Western Albemarle High,5.0,F,Y,N,N,8,100.0,0.0
3197,2015-2016,Albemarle County,Western Albemarle High,5.0,F,Y,N,Y,1,100.0,0.0
3200,2015-2016,Albemarle County,Western Albemarle High,5.0,M,N,N,N,90,97.77777777777777,1.1111111111111112
3201,2015-2016,Albemarle County,Western Albemarle High,5.0,M,N,N,Y,4,100.0,0.0
3204,2015-2016,Albemarle County,Western Albemarle High,5.0,M,Y,N,N,15,100.0,0.0
3205,2015-2016,Albemarle County,Western Albemarle High,5.0,M,Y,N,Y,2,100.0,0.0
1200,2015-2016,Alexandria City,T.C. Williams High,2.0,F,N,N,N,11,100.0,0.0
1201,2015-2016,Alexandria City,T.C. Williams High,2.0,F,N,N,Y,8,100.0,0.0
1203,2015-2016,Alexandria City,T.C. Williams High,2.0,F,N,Y,Y,4,100.0,0.0
1204,2015-2016,Alexandria City,T.C. Williams High,2.0,F,Y,N,N,2,100.0,0.0
1208,2015-2016,Alexandria City,T.C. Williams High,2.0,M,N,N,N,8,100.0,0.0
1209,2015-2016,Alexandria City,T.C. Williams High,2.0,M,N,N,Y,7,100.0,0.0
1211,2015-2016,Alexandria City,T.C. Williams High,2.0,M,N,Y,Y,5,100.0,0.0
1215,2015-2016,Alexandria City,T.C. Williams High,2.0,M,Y,Y,Y,1,100.0,0.0
1216,2015-2016,Alexandria City,T.C. Williams High,3.0,F,N,N,N,48,89.58333333333333,6.25
1217,2015-2016,Alexandria City,T.C. Williams High,3.0,F,N,N,Y,78,87.17948717948718,2.5641025641025643
1218,2015-2016,Alexandria City,T.C. Williams High,3.0,F,N,Y,N,3,100.0,0.0
1219,2015-2016,Alexandria City,T.C. Williams High,3.0,F,N,Y,Y,24,70.83333333333333,25.0
1220,2015-2016,Alexandria City,T.C. Williams High,3.0,F,Y,N,N,2,100.0,0.0
1221,2015-2016,Alexandria City,T.C. Williams High,3.0,F,Y,N,Y,8,100.0,0.0
1224,2015-2016,Alexandria City,T.C. Williams High,3.0,M,N,N,N,27,81.48148148148148,7.407407407407407
1225,2015-2016,Alexandria City,T.C. Williams High,3.0,M,N,N,Y,67,79.1044776119403,10.447761194029852
1227,2015-2016,Alexandria City,T.C. Williams High,3.0,M,N,Y,Y,14,100.0,0.0
1228,2015-2016,Alexandria City,T.C. Williams High,3.0,M,Y,N,N,6,66.66666666666667,16.666666666666668
1229,2015-2016,Alexandria City,T.C. Williams High,3.0,M,Y,N,Y,16,100.0,0.0
1232,2015-2016,Alexandria City,T.C. Williams High,4.0,F,N,N,N,16,93.75,6.25
1233,2015-2016,Alexandria City,T.C. Williams High,4.0,F,N,N,Y,56,91.07142857142857,3.5714285714285716
1234,2015-2016,Alexandria City,T.C. Williams High,4.0,F,N,Y,N,7,42.857142857142854,14.285714285714286
1235,2015-2016,Alexandria City,T.C. Williams High,4.0,F,N,Y,Y,43,62.7906976744186,25.58139534883721
1236,2015-2016,Alexandria City,T.C. Williams High,4.0,F,Y,N,N,2,50.0,50.0
1237,2015-2016,Alexandria City,T.C. Williams High,4.0,F,Y,N,Y,5,80.0,0.0
1239,2015-2016,Alexandria City,T.C. Williams High,4.0,F,Y,Y,Y,2,100.0,0.0
1240,2015-2016,Alexandria City,T.C. Williams High,4.0,M,N,N,N,26,80.76923076923077,15.384615384615385
1241,2015-2016,Alexandria City,T.C. Williams High,4.0,M,N,N,Y,57,61.40350877192982,22.80701754385965
1242,2015-2016,Alexandria City,T.C. Williams High,4.0,M,N,Y,N,8,50.0,37.5
1243,2015-2016,Alexandria City,T.C. Williams High,4.0,M,N,Y,Y,57,56.14035087719298,33.333333333333336
1245,2015-2016,Alexandria City,T.C. Williams High,4.0,M,Y,N,Y,10,90.0,10.0
1246,2015-2016,Alexandria City,T.C. Williams High,4.0,M,Y,Y,N,1,100.0,0.0
1247,2015-2016,Alexandria City,T.C. Williams High,4.0,M,Y,Y,Y,5,60.0,20.0
1248,2015-2016,Alexandria City,T.C. Williams High,5.0,F,N,N,N,74,97.29729729729729,2.7027027027027026
1249,2015-2016,Alexandria City,T.C. Williams High,5.0,F,N,N,Y,4,75.0,0.0
1250,2015-2016,Alexandria City,T.C. Williams High,5.0,F,N,Y,N,1,100.0,0.0
1251,2015-2016,Alexandria City,T.C. Williams High,5.0,F,N,Y,Y,5,100.0,0.0
1252,2015-2016,Alexandria City,T.C. Williams High,5.0,F,Y,N,N,2,100.0,0.0
1253,2015-2016,Alexandria City,T.C. Williams High,5.0,F,Y,N,Y,2,100.0,0.0
1256,2015-2016,Alexandria City,T.C. Williams High,5.0,M,N,N,N,59,94.91525423728814,0.0
1257,2015-2016,Alexandria City,T.C. Williams High,5.0,M,N,N,Y,10,90.0,10.0
1258,2015-2016,Alexandria City,T.C. Williams High,5.0,M,N,Y,N,3,100.0,0.0
1259,2015-2016,Alexandria City,T.C. Williams High,5.0,M,N,Y,Y,9,55.55555555555556,33.333333333333336
1260,2015-2016,Alexandria City,T.C. Williams High,5.0,M,Y,N,N,8,87.5,12.5
1261,2015-2016,Alexandria City,T.C. Williams High,5.0,M,Y,N,Y,2,100.0,0.0
1216,2015-2016,Alleghany County,Alleghany High,3.0,F,N,N,N,4,100.0,0.0
1217,2015-2016,Alleghany County,Alleghany High,3.0,F,N,N,Y,2,100.0,0.0
1221,2015-2016,Alleghany County,Alleghany High,3.0,F,Y,N,Y,1,100.0,0.0
1224,2015-2016,Alleghany County,Alleghany High,3.0,M,N,N,N,3,66.66666666666667,0.0
1225,2015-2016,Alleghany County,Alleghany High,3.0,M,N,N,Y,10,80.0,10.0
1229,2015-2016,Alleghany County,Alleghany High,3.0,M,Y,N,Y,1,100.0,0.0
1248,2015-2016,Alleghany County,Alleghany High,5.0,F,N,N,N,59,100.0,0.0
1249,2015-2016,Alleghany County,Alleghany High,5.0,F,N,N,Y,25,92.0,4.0
1252,2015-2016,Alleghany County,Alleghany High,5.0,F,Y,N,N,3,100.0,0.0
1253,2015-2016,Alleghany County,Alleghany High,5.0,F,Y,N,Y,1,100.0,0.0
1256,2015-2016,Alleghany County,Alleghany High,5.0,M,N,N,N,51,90.19607843137256,7.8431372549019605
1257,2015-2016,Alleghany County,Alleghany High,5.0,M,N,N,Y,33,87.87878787878788,9.090909090909092
1260,2015-2016,Alleghany County,Alleghany High,5.0,M,Y,N,N,14,92.85714285714286,7.142857142857143
1261,2015-2016,Alleghany County,Alleghany High,5.0,M,Y,N,Y,8,100.0,0.0
1216,2015-2016,Amelia County,Amelia County High,3.0,F,N,N,N,4,100.0,0.0
1217,2015-2016,Amelia County,Amelia County High,3.0,F,N,N,Y,7,100.0,0.0
1221,2015-2016,Amelia County,Amelia County High,3.0,F,Y,N,Y,1,100.0,0.0
1224,2015-2016,Amelia County,Amelia County High,3.0,M,N,N,N,10,100.0,0.0
1225,2015-2016,Amelia County,Amelia County High,3.0,M,N,N,Y,5,100.0,0.0
1228,2015-2016,Amelia County,Amelia County High,3.0,M,Y,N,N,1,0.0,100.0
1229,2015-2016,Amelia County,Amelia County High,3.0,M,Y,N,Y,2,100.0,0.0
1248,2015-2016,Amelia County,Amelia County High,5.0,F,N,N,N,31,100.0,0.0
1249,2015-2016,Amelia County,Amelia County High,5.0,F,N,N,Y,19,94.73684210526316,5.2631578947368425
1252,2015-2016,Amelia County,Amelia County High,5.0,F,Y,N,N,2,100.0,0.0
1253,2015-2016,Amelia County,Amelia County High,5.0,F,Y,N,Y,4,100.0,0.0
1256,2015-2016,Amelia County,Amelia County High,5.0,M,N,N,N,35,97.14285714285714,2.857142857142857
1257,2015-2016,Amelia County,Amelia County High,5.0,M,N,N,Y,17,94.11764705882354,5.882352941176471
1260,2015-2016,Amelia County,Amelia County High,5.0,M,Y,N,N,5,100.0,0.0
1261,2015-2016,Amelia County,Amelia County High,5.0,M,Y,N,Y,10,90.0,10.0
1216,2015-2016,Amherst County,Amherst County High,3.0,F,N,N,N,25,100.0,0.0
1217,2015-2016,Amherst County,Amherst County High,3.0,F,N,N,Y,12,75.0,0.0
1221,2015-2016,Amherst County,Amherst County High,3.0,F,Y,N,Y,4,100.0,0.0
1224,2015-2016,Amherst County,Amherst County High,3.0,M,N,N,N,15,80.0,13.333333333333334
1225,2015-2016,Amherst County,Amherst County High,3.0,M,N,N,Y,15,93.33333333333333,0.0
1229,2015-2016,Amherst County,Amherst County High,3.0,M,Y,N,Y,7,85.71428571428571,14.285714285714286
1248,2015-2016,Amherst County,Amherst County High,5.0,F,N,N,N,76,98.6842105263158,0.0
1249,2015-2016,Amherst County,Amherst County High,5.0,F,N,N,Y,22,77.27272727272727,4.545454545454546
1251,2015-2016,Amherst County,Amherst County High,5.0,F,N,Y,Y,1,100.0,0.0
1252,2015-2016,Amherst County,Amherst County High,5.0,F,Y,N,N,5,100.0,0.0
1253,2015-2016,Amherst County,Amherst County High,5.0,F,Y,N,Y,5,80.0,0.0
1256,2015-2016,Amherst County,Amherst County High,5.0,M,N,N,N,80,95.0,1.25
1257,2015-2016,Amherst County,Amherst County High,5.0,M,N,N,Y,23,86.95652173913044,4.3478260869565215
1260,2015-2016,Amherst County,Amherst County High,5.0,M,Y,N,N,10,90.0,0.0
1261,2015-2016,Amherst County,Amherst County High,5.0,M,Y,N,Y,7,71.42857142857143,28.571428571428573
1216,2015-2016,Appomattox County,Appomattox County High,3.0,F,N,N,N,8,87.5,0.0
1217,2015-2016,Appomattox County,Appomattox County High,3.0,F,N,N,Y,16,93.75,0.0
1221,2015-2016,Appomattox County,Appomattox County High,3.0,F,Y,N,Y,4,100.0,0.0
1224,2015-2016,Appomattox County,Appomattox County High,3.0,M,N,N,N,4,75.0,25.0
1225,2015-2016,Appomattox County,Appomattox County High,3.0,M,N,N,Y,9,100.0,0.0
1228,2015-2016,Appomattox County,Appomattox County High,3.0,M,Y,N,N,1,100.0,0.0
1229,2015-2016,Appomattox County,Appomattox County High,3.0,M,Y,N,Y,1,100.0,0.0
1248,2015-2016,Appomattox County,Appomattox County High,5.0,F,N,N,N,36,91.66666666666667,5.555555555555555
1249,2015-2016,Appomattox County,Appomattox County High,5.0,F,N,N,Y,21,85.71428571428571,4.761904761904762
1252,2015-2016,Appomattox County,Appomattox County High,5.0,F,Y,N,N,2,100.0,0.0
1253,2015-2016,Appomattox County,Appomattox County High,5.0,F,Y,N,Y,3,100.0,0.0
1256,2015-2016,Appomattox County,Appomattox County High,5.0,M,N,N,N,33,93.93939393939394,6.0606060606060606
1257,2015-2016,Appomattox County,Appomattox County High,5.0,M,N,N,Y,12,83.33333333333333,8.333333333333334
1260,2015-2016,Appomattox County,Appomattox County High,5.0,M,Y,N,N,3,100.0,0.0
1261,2015-2016,Appomattox County,Appomattox County High,5.0,M,Y,N,Y,1,100.0,0.0
2810,2015-2016,Arlington County,Arlington Mill High ,2.0,F,N,Y,N,1,0.0,100.0
2816,2015-2016,Arlington County,Arlington Mill High ,2.0,M,N,N,N,1,100.0,0.0
2817,2015-2016,Arlington County,Arlington Mill High ,2.0,M,N,N,Y,1,100.0,0.0
2818,2015-2016,Arlington County,Arlington Mill High ,2.0,M,N,Y,N,1,0.0,0.0
2840,2015-2016,Arlington County,Arlington Mill High ,4.0,F,N,N,N,3,0.0,100.0
2842,2015-2016,Arlington County,Arlington Mill High ,4.0,F,N,Y,N,12,8.333333333333334,25.0
2843,2015-2016,Arlington County,Arlington Mill High ,4.0,F,N,Y,Y,5,40.0,40.0
2848,2015-2016,Arlington County,Arlington Mill High ,4.0,M,N,N,N,2,50.0,50.0
2850,2015-2016,Arlington County,Arlington Mill High ,4.0,M,N,Y,N,16,0.0,50.0
2851,2015-2016,Arlington County,Arlington Mill High ,4.0,M,N,Y,Y,4,25.0,25.0
2852,2015-2016,Arlington County,Arlington Mill High ,4.0,M,Y,N,N,1,100.0,0.0
2854,2015-2016,Arlington County,Arlington Mill High ,4.0,M,Y,Y,N,1,100.0,0.0
2864,2015-2016,Arlington County,Arlington Mill High ,5.0,M,N,N,N,1,100.0,0.0
2865,2015-2016,Arlington County,Arlington Mill High ,5.0,M,N,N,Y,1,100.0,0.0
2920,2015-2016,Arlington County,Wakefield High,2.0,F,N,N,N,10,100.0,0.0
2921,2015-2016,Arlington County,Wakefield High,2.0,F,N,N,Y,4,100.0,0.0
2922,2015-2016,Arlington County,Wakefield High,2.0,F,N,Y,N,1,100.0,0.0
2923,2015-2016,Arlington County,Wakefield High,2.0,F,N,Y,Y,1,100.0,0.0
2928,2015-2016,Arlington County,Wakefield High,2.0,M,N,N,N,8,100.0,0.0
2929,2015-2016,Arlington County,Wakefield High,2.0,M,N,N,Y,6,100.0,0.0
2931,2015-2016,Arlington County,Wakefield High,2.0,M,N,Y,Y,2,100.0,0.0
2932,2015-2016,Arlington County,Wakefield High,2.0,M,Y,N,N,2,100.0,0.0
2933,2015-2016,Arlington County,Wakefield High,2.0,M,Y,N,Y,1,100.0,0.0
2934,2015-2016,Arlington County,Wakefield High,2.0,M,Y,Y,N,1,100.0,0.0
2936,2015-2016,Arlington County,Wakefield High,3.0,F,N,N,N,18,94.44444444444444,0.0
2937,2015-2016,Arlington County,Wakefield High,3.0,F,N,N,Y,21,95.23809523809524,4.761904761904762
2938,2015-2016,Arlington County,Wakefield High,3.0,F,N,Y,N,1,100.0,0.0
2939,2015-2016,Arlington County,Wakefield High,3.0,F,N,Y,Y,4,100.0,0.0
2940,2015-2016,Arlington County,Wakefield High,3.0,F,Y,N,N,3,100.0,0.0
2941,2015-2016,Arlington County,Wakefield High,3.0,F,Y,N,Y,2,100.0,0.0
2942,2015-2016,Arlington County,Wakefield High,3.0,F,Y,Y,N,1,0.0,100.0
2944,2015-2016,Arlington County,Wakefield High,3.0,M,N,N,N,28,89.28571428571429,3.5714285714285716
2945,2015-2016,Arlington County,Wakefield High,3.0,M,N,N,Y,14,92.85714285714286,0.0
2946,2015-2016,Arlington County,Wakefield High,3.0,M,N,Y,N,2,100.0,0.0
2947,2015-2016,Arlington County,Wakefield High,3.0,M,N,Y,Y,5,100.0,0.0
2948,2015-2016,Arlington County,Wakefield High,3.0,M,Y,N,N,6,100.0,0.0
2949,2015-2016,Arlington County,Wakefield High,3.0,M,Y,N,Y,1,100.0,0.0
2952,2015-2016,Arlington County,Wakefield High,4.0,F,N,N,N,28,89.28571428571429,7.142857142857143
2953,2015-2016,Arlington County,Wakefield High,4.0,F,N,N,Y,35,100.0,0.0
2954,2015-2016,Arlington County,Wakefield High,4.0,F,N,Y,N,7,42.857142857142854,57.142857142857146
2955,2015-2016,Arlington County,Wakefield High,4.0,F,N,Y,Y,6,66.66666666666667,0.0
2956,2015-2016,Arlington County,Wakefield High,4.0,F,Y,N,N,3,100.0,0.0
2957,2015-2016,Arlington County,Wakefield High,4.0,F,Y,N,Y,4,100.0,0.0
2958,2015-2016,Arlington County,Wakefield High,4.0,F,Y,Y,N,5,20.0,80.0
2959,2015-2016,Arlington County,Wakefield High,4.0,F,Y,Y,Y,1,100.0,0.0
2960,2015-2016,Arlington County,Wakefield High,4.0,M,N,N,N,23,82.6086956521739,17.391304347826086
2961,2015-2016,Arlington County,Wakefield High,4.0,M,N,N,Y,26,96.15384615384616,0.0
2962,2015-2016,Arlington County,Wakefield High,4.0,M,N,Y,N,16,37.5,50.0
2963,2015-2016,Arlington County,Wakefield High,4.0,M,N,Y,Y,12,66.66666666666667,16.666666666666668
2964,2015-2016,Arlington County,Wakefield High,4.0,M,Y,N,N,5,100.0,0.0
2965,2015-2016,Arlington County,Wakefield High,4.0,M,Y,N,Y,3,100.0,0.0
2966,2015-2016,Arlington County,Wakefield High,4.0,M,Y,Y,N,4,50.0,50.0
2967,2015-2016,Arlington County,Wakefield High,4.0,M,Y,Y,Y,2,100.0,0.0
2968,2015-2016,Arlington County,Wakefield High,5.0,F,N,N,N,29,96.55172413793103,3.4482758620689653
2969,2015-2016,Arlington County,Wakefield High,5.0,F,N,N,Y,2,50.0,0.0
2970,2015-2016,Arlington County,Wakefield High,5.0,F,N,Y,N,1,100.0,0.0
2971,2015-2016,Arlington County,Wakefield High,5.0,F,N,Y,Y,3,100.0,0.0
2972,2015-2016,Arlington County,Wakefield High,5.0,F,Y,N,N,3,100.0,0.0
2974,2015-2016,Arlington County,Wakefield High,5.0,F,Y,Y,N,1,100.0,0.0
2976,2015-2016,Arlington County,Wakefield High,5.0,M,N,N,N,25,84.0,4.0
2977,2015-2016,Arlington County,Wakefield High,5.0,M,N,N,Y,1,100.0,0.0
2978,2015-2016,Arlington County,Wakefield High,5.0,M,N,Y,N,1,100.0,0.0
2980,2015-2016,Arlington County,Wakefield High,5.0,M,Y,N,N,6,100.0,0.0
2983,2015-2016,Arlington County,Wakefield High,5.0,M,Y,Y,Y,1,100.0,0.0
3032,2015-2016,Arlington County,Washington-Lee High,2.0,F,N,N,N,15,100.0,0.0
3033,2015-2016,Arlington County,Washington-Lee High,2.0,F,N,N,Y,8,100.0,0.0
3034,2015-2016,Arlington County,Washington-Lee High,2.0,F,N,Y,N,2,50.0,50.0
3035,2015-2016,Arlington County,Washington-Lee High,2.0,F,N,Y,Y,1,100.0,0.0
3038,2015-2016,Arlington County,Washington-Lee High,2.0,F,Y,Y,N,1,100.0,0.0
3040,2015-2016,Arlington County,Washington-Lee High,2.0,M,N,N,N,13,100.0,0.0
3041,2015-2016,Arlington County,Washington-Lee High,2.0,M,N,N,Y,6,100.0,0.0
3043,2015-2016,Arlington County,Washington-Lee High,2.0,M,N,Y,Y,2,50.0,0.0
3044,2015-2016,Arlington County,Washington-Lee High,2.0,M,Y,N,N,3,100.0,0.0
3047,2015-2016,Arlington County,Washington-Lee High,2.0,M,Y,Y,Y,1,100.0,0.0
3048,2015-2016,Arlington County,Washington-Lee High,3.0,F,N,N,N,15,100.0,0.0
3049,2015-2016,Arlington County,Washington-Lee High,3.0,F,N,N,Y,11,100.0,0.0
3053,2015-2016,Arlington County,Washington-Lee High,3.0,F,Y,N,Y,2,100.0,0.0
