,SCHOOL_YEAR,DIV_NAME,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
3193,2016-2017,Albemarle County,Western Albemarle High,5.0,F,N,N,Y,4,75.0,25.0
3196,2016-2017,Albemarle County,Western Albemarle High,5.0,F,Y,N,N,8,100.0,0.0
3197,2016-2017,Albemarle County,Western Albemarle High,5.0,F,Y,N,Y,5,80.0,20.0
3198,2016-2017,Albemarle County,Western Albemarle High,5.0,F,Y,Y,N,1,100.0,0.0
3200,2016-2017,Albemarle County,Western Albemarle High,5.0,M,N,N,N,70,98.57142857142857,1.4285714285714286
3201,2016-2017,Albemarle County,Western Albemarle High,5.0,M,N,N,Y,5,80.0,0.0
3204,2016-2017,Albemarle County,Western Albemarle High,5.0,M,Y,N,N,13,100.0,0.0
3205,2016-2017,Albemarle County,Western Albemarle High,5.0,M,Y,N,Y,2,100.0,0.0
1200,2016-2017,Alexandria City,T.C. Williams High,2.0,F,N,N,N,7,100.0,0.0
1201,2016-2017,Alexandria City,T.C. Williams High,2.0,F,N,N,Y,7,85.71428571428571,14.285714285714286
1202,2016-2017,Alexandria City,T.C. Williams High,2.0,F,N,Y,N,1,100.0,0.0
1203,2016-2017,Alexandria City,T.C. Williams High,2.0,F,N,Y,Y,8,87.5,12.5
1208,2016-2017,Alexandria City,T.C. Williams High,2.0,M,N,N,N,5,100.0,0.0
1209,2016-2017,Alexandria City,T.C. Williams High,2.0,M,N,N,Y,9,77.77777777777777,0.0
1210,2016-2017,Alexandria City,T.C. Williams High,2.0,M,N,Y,N,4,100.0,0.0
1211,2016-2017,Alexandria City,T.C. Williams High,2.0,M,N,Y,Y,11,90.9090909090909,9.090909090909092
1216,2016-2017,Alexandria City,T.C. Williams High,3.0,F,N,N,N,30,90.0,6.666666666666667
1217,2016-2017,Alexandria City,T.C. Williams High,3.0,F,N,N,Y,83,87.95180722891567,6.024096385542169
1219,2016-2017,Alexandria City,T.C. Williams High,3.0,F,N,Y,Y,15,100.0,0.0
1220,2016-2017,Alexandria City,T.C. Williams High,3.0,F,Y,N,N,5,100.0,0.0
1221,2016-2017,Alexandria City,T.C. Williams High,3.0,F,Y,N,Y,12,100.0,0.0
1223,2016-2017,Alexandria City,T.C. Williams High,3.0,F,Y,Y,Y,1,100.0,0.0
1224,2016-2017,Alexandria City,T.C. Williams High,3.0,M,N,N,N,38,86.84210526315789,5.2631578947368425
1225,2016-2017,Alexandria City,T.C. Williams High,3.0,M,N,N,Y,64,75.0,10.9375
1226,2016-2017,Alexandria City,T.C. Williams High,3.0,M,N,Y,N,3,66.66666666666667,33.333333333333336
1227,2016-2017,Alexandria City,T.C. Williams High,3.0,M,N,Y,Y,21,100.0,0.0
1228,2016-2017,Alexandria City,T.C. Williams High,3.0,M,Y,N,N,15,86.66666666666667,13.333333333333334
1229,2016-2017,Alexandria City,T.C. Williams High,3.0,M,Y,N,Y,16,93.75,6.25
1231,2016-2017,Alexandria City,T.C. Williams High,3.0,M,Y,Y,Y,2,100.0,0.0
1232,2016-2017,Alexandria City,T.C. Williams High,4.0,F,N,N,N,19,89.47368421052632,10.526315789473685
1233,2016-2017,Alexandria City,T.C. Williams High,4.0,F,N,N,Y,55,83.63636363636364,10.909090909090908
1234,2016-2017,Alexandria City,T.C. Williams High,4.0,F,N,Y,N,6,83.33333333333333,16.666666666666668
1235,2016-2017,Alexandria City,T.C. Williams High,4.0,F,N,Y,Y,64,79.6875,18.75
1236,2016-2017,Alexandria City,T.C. Williams High,4.0,F,Y,N,N,1,100.0,0.0
1237,2016-2017,Alexandria City,T.C. Williams High,4.0,F,Y,N,Y,3,66.66666666666667,33.333333333333336
1239,2016-2017,Alexandria City,T.C. Williams High,4.0,F,Y,Y,Y,1,100.0,0.0
1240,2016-2017,Alexandria City,T.C. Williams High,4.0,M,N,N,N,16,68.75,25.0
1241,2016-2017,Alexandria City,T.C. Williams High,4.0,M,N,N,Y,48,81.25,14.583333333333334
1242,2016-2017,Alexandria City,T.C. Williams High,4.0,M,N,Y,N,9,22.22222222222222,77.77777777777777
1243,2016-2017,Alexandria City,T.C. Williams High,4.0,M,N,Y,Y,86,51.16279069767442,38.372093023255815
1245,2016-2017,Alexandria City,T.C. Williams High,4.0,M,Y,N,Y,3,100.0,0.0
1246,2016-2017,Alexandria City,T.C. Williams High,4.0,M,Y,Y,N,2,100.0,0.0
1247,2016-2017,Alexandria City,T.C. Williams High,4.0,M,Y,Y,Y,15,100.0,0.0
1248,2016-2017,Alexandria City,T.C. Williams High,5.0,F,N,N,N,55,98.18181818181819,1.8181818181818181
1249,2016-2017,Alexandria City,T.C. Williams High,5.0,F,N,N,Y,7,85.71428571428571,0.0
1251,2016-2017,Alexandria City,T.C. Williams High,5.0,F,N,Y,Y,3,100.0,0.0
1252,2016-2017,Alexandria City,T.C. Williams High,5.0,F,Y,N,N,5,80.0,0.0
1253,2016-2017,Alexandria City,T.C. Williams High,5.0,F,Y,N,Y,1,100.0,0.0
1256,2016-2017,Alexandria City,T.C. Williams High,5.0,M,N,N,N,61,98.36065573770492,0.0
1257,2016-2017,Alexandria City,T.C. Williams High,5.0,M,N,N,Y,7,85.71428571428571,0.0
1259,2016-2017,Alexandria City,T.C. Williams High,5.0,M,N,Y,Y,12,75.0,25.0
1260,2016-2017,Alexandria City,T.C. Williams High,5.0,M,Y,N,N,6,83.33333333333333,0.0
1261,2016-2017,Alexandria City,T.C. Williams High,5.0,M,Y,N,Y,2,50.0,50.0
1280,2016-2017,Alexandria City,T.C. Williams High,99.0,F,N,N,N,15,80.0,6.666666666666667
1281,2016-2017,Alexandria City,T.C. Williams High,99.0,F,N,N,Y,1,100.0,0.0
1288,2016-2017,Alexandria City,T.C. Williams High,99.0,M,N,N,N,5,80.0,20.0
1289,2016-2017,Alexandria City,T.C. Williams High,99.0,M,N,N,Y,3,100.0,0.0
1293,2016-2017,Alexandria City,T.C. Williams High,99.0,M,Y,N,Y,2,0.0,100.0
1248,2016-2017,Alleghany County,Alleghany High,5.0,F,N,N,N,48,97.91666666666667,0.0
1249,2016-2017,Alleghany County,Alleghany High,5.0,F,N,N,Y,26,84.61538461538461,7.6923076923076925
1252,2016-2017,Alleghany County,Alleghany High,5.0,F,Y,N,N,1,100.0,0.0
1253,2016-2017,Alleghany County,Alleghany High,5.0,F,Y,N,Y,5,100.0,0.0
1256,2016-2017,Alleghany County,Alleghany High,5.0,M,N,N,N,47,91.48936170212765,4.25531914893617
1257,2016-2017,Alleghany County,Alleghany High,5.0,M,N,N,Y,28,82.14285714285714,10.714285714285714
1260,2016-2017,Alleghany County,Alleghany High,5.0,M,Y,N,N,7,85.71428571428571,14.285714285714286
1261,2016-2017,Alleghany County,Alleghany High,5.0,M,Y,N,Y,12,91.66666666666667,8.333333333333334
1216,2016-2017,Amelia County,Amelia County High,3.0,F,N,N,N,9,100.0,0.0
1217,2016-2017,Amelia County,Amelia County High,3.0,F,N,N,Y,11,100.0,0.0
1221,2016-2017,Amelia County,Amelia County High,3.0,F,Y,N,Y,2,100.0,0.0
1224,2016-2017,Amelia County,Amelia County High,3.0,M,N,N,N,7,100.0,0.0
1225,2016-2017,Amelia County,Amelia County High,3.0,M,N,N,Y,6,100.0,0.0
1228,2016-2017,Amelia County,Amelia County High,3.0,M,Y,N,N,1,100.0,0.0
1229,2016-2017,Amelia County,Amelia County High,3.0,M,Y,N,Y,2,100.0,0.0
1248,2016-2017,Amelia County,Amelia County High,5.0,F,N,N,N,27,96.29629629629629,3.7037037037037037
1249,2016-2017,Amelia County,Amelia County High,5.0,F,N,N,Y,8,100.0,0.0
1252,2016-2017,Amelia County,Amelia County High,5.0,F,Y,N,N,2,100.0,0.0
1253,2016-2017,Amelia County,Amelia County High,5.0,F,Y,N,Y,4,50.0,50.0
1256,2016-2017,Amelia County,Amelia County High,5.0,M,N,N,N,40,97.5,2.5
1257,2016-2017,Amelia County,Amelia County High,5.0,M,N,N,Y,11,81.81818181818181,18.181818181818183
1260,2016-2017,Amelia County,Amelia County High,5.0,M,Y,N,N,4,100.0,0.0
1261,2016-2017,Amelia County,Amelia County High,5.0,M,Y,N,Y,3,33.333333333333336,66.66666666666667
1216,2016-2017,Amherst County,Amherst County High,3.0,F,N,N,N,12,100.0,0.0
1217,2016-2017,Amherst County,Amherst County High,3.0,F,N,N,Y,14,100.0,0.0
1220,2016-2017,Amherst County,Amherst County High,3.0,F,Y,N,N,4,100.0,0.0
1221,2016-2017,Amherst County,Amherst County High,3.0,F,Y,N,Y,6,100.0,0.0
1224,2016-2017,Amherst County,Amherst County High,3.0,M,N,N,N,23,91.30434782608695,8.695652173913043
1225,2016-2017,Amherst County,Amherst County High,3.0,M,N,N,Y,16,93.75,0.0
1228,2016-2017,Amherst County,Amherst County High,3.0,M,Y,N,N,3,100.0,0.0
1229,2016-2017,Amherst County,Amherst County High,3.0,M,Y,N,Y,5,100.0,0.0
1248,2016-2017,Amherst County,Amherst County High,5.0,F,N,N,N,62,98.38709677419355,1.6129032258064515
1249,2016-2017,Amherst County,Amherst County High,5.0,F,N,N,Y,22,100.0,0.0
1252,2016-2017,Amherst County,Amherst County High,5.0,F,Y,N,N,5,100.0,0.0
1253,2016-2017,Amherst County,Amherst County High,5.0,F,Y,N,Y,4,100.0,0.0
1256,2016-2017,Amherst County,Amherst County High,5.0,M,N,N,N,86,95.34883720930233,1.1627906976744187
1257,2016-2017,Amherst County,Amherst County High,5.0,M,N,N,Y,32,87.5,3.125
1260,2016-2017,Amherst County,Amherst County High,5.0,M,Y,N,N,11,81.81818181818181,9.090909090909092
1261,2016-2017,Amherst County,Amherst County High,5.0,M,Y,N,Y,7,100.0,0.0
1216,2016-2017,Appomattox County,Appomattox County High,3.0,F,N,N,N,9,88.88888888888889,0.0
1217,2016-2017,Appomattox County,Appomattox County High,3.0,F,N,N,Y,12,100.0,0.0
1221,2016-2017,Appomattox County,Appomattox County High,3.0,F,Y,N,Y,1,100.0,0.0
1225,2016-2017,Appomattox County,Appomattox County High,3.0,M,N,N,Y,15,100.0,0.0
1228,2016-2017,Appomattox County,Appomattox County High,3.0,M,Y,N,N,1,100.0,0.0
1229,2016-2017,Appomattox County,Appomattox County High,3.0,M,Y,N,Y,1,100.0,0.0
1248,2016-2017,Appomattox County,Appomattox County High,5.0,F,N,N,N,33,100.0,0.0
1249,2016-2017,Appomattox County,Appomattox County High,5.0,F,N,N,Y,19,94.73684210526316,0.0
1252,2016-2017,Appomattox County,Appomattox County High,5.0,F,Y,N,N,1,100.0,0.0
1253,2016-2017,Appomattox County,Appomattox County High,5.0,F,Y,N,Y,1,100.0,0.0
1256,2016-2017,Appomattox County,Appomattox County High,5.0,M,N,N,N,51,94.11764705882354,3.9215686274509802
1257,2016-2017,Appomattox County,Appomattox County High,5.0,M,N,N,Y,13,84.61538461538461,7.6923076923076925
1260,2016-2017,Appomattox County,Appomattox County High,5.0,M,Y,N,N,4,100.0,0.0
1261,2016-2017,Appomattox County,Appomattox County High,5.0,M,Y,N,Y,4,100.0,0.0
2817,2016-2017,Arlington County,Arlington Community High,2.0,M,N,N,Y,1,0.0,0.0
2818,2016-2017,Arlington County,Arlington Community High,2.0,M,N,Y,N,1,100.0,0.0
2840,2016-2017,Arlington County,Arlington Community High,4.0,F,N,N,N,1,100.0,0.0
2841,2016-2017,Arlington County,Arlington Community High,4.0,F,N,N,Y,1,100.0,0.0
2842,2016-2017,Arlington County,Arlington Community High,4.0,F,N,Y,N,8,0.0,62.5
2843,2016-2017,Arlington County,Arlington Community High,4.0,F,N,Y,Y,4,25.0,0.0
2848,2016-2017,Arlington County,Arlington Community High,4.0,M,N,N,N,1,0.0,100.0
2850,2016-2017,Arlington County,Arlington Community High,4.0,M,N,Y,N,23,13.043478260869565,47.82608695652174
2851,2016-2017,Arlington County,Arlington Community High,4.0,M,N,Y,Y,3,100.0,0.0
2854,2016-2017,Arlington County,Arlington Community High,4.0,M,Y,Y,N,2,100.0,0.0
2855,2016-2017,Arlington County,Arlington Community High,4.0,M,Y,Y,Y,1,100.0,0.0
2856,2016-2017,Arlington County,Arlington Community High,5.0,F,N,N,N,1,100.0,0.0
2859,2016-2017,Arlington County,Arlington Community High,5.0,F,N,Y,Y,1,100.0,0.0
2864,2016-2017,Arlington County,Arlington Community High,5.0,M,N,N,N,1,100.0,0.0
2866,2016-2017,Arlington County,Arlington Community High,5.0,M,N,Y,N,1,100.0,0.0
2920,2016-2017,Arlington County,Wakefield High,2.0,F,N,N,N,4,100.0,0.0
2921,2016-2017,Arlington County,Wakefield High,2.0,F,N,N,Y,5,100.0,0.0
2923,2016-2017,Arlington County,Wakefield High,2.0,F,N,Y,Y,4,100.0,0.0
2928,2016-2017,Arlington County,Wakefield High,2.0,M,N,N,N,6,100.0,0.0
2929,2016-2017,Arlington County,Wakefield High,2.0,M,N,N,Y,10,100.0,0.0
2930,2016-2017,Arlington County,Wakefield High,2.0,M,N,Y,N,4,50.0,50.0
2931,2016-2017,Arlington County,Wakefield High,2.0,M,N,Y,Y,5,100.0,0.0
2932,2016-2017,Arlington County,Wakefield High,2.0,M,Y,N,N,2,100.0,0.0
2936,2016-2017,Arlington County,Wakefield High,3.0,F,N,N,N,19,94.73684210526316,5.2631578947368425
2937,2016-2017,Arlington County,Wakefield High,3.0,F,N,N,Y,7,85.71428571428571,14.285714285714286
2938,2016-2017,Arlington County,Wakefield High,3.0,F,N,Y,N,2,100.0,0.0
2939,2016-2017,Arlington County,Wakefield High,3.0,F,N,Y,Y,14,100.0,0.0
2940,2016-2017,Arlington County,Wakefield High,3.0,F,Y,N,N,5,80.0,20.0
2941,2016-2017,Arlington County,Wakefield High,3.0,F,Y,N,Y,1,100.0,0.0
2943,2016-2017,Arlington County,Wakefield High,3.0,F,Y,Y,Y,2,100.0,0.0
2944,2016-2017,Arlington County,Wakefield High,3.0,M,N,N,N,18,77.77777777777777,5.555555555555555
2945,2016-2017,Arlington County,Wakefield High,3.0,M,N,N,Y,15,93.33333333333333,0.0
2947,2016-2017,Arlington County,Wakefield High,3.0,M,N,Y,Y,9,100.0,0.0
2948,2016-2017,Arlington County,Wakefield High,3.0,M,Y,N,N,7,100.0,0.0
2949,2016-2017,Arlington County,Wakefield High,3.0,M,Y,N,Y,1,100.0,0.0
2952,2016-2017,Arlington County,Wakefield High,4.0,F,N,N,N,16,87.5,12.5
2953,2016-2017,Arlington County,Wakefield High,4.0,F,N,N,Y,27,96.29629629629629,0.0
2954,2016-2017,Arlington County,Wakefield High,4.0,F,N,Y,N,14,57.142857142857146,42.857142857142854
2955,2016-2017,Arlington County,Wakefield High,4.0,F,N,Y,Y,15,93.33333333333333,0.0
2957,2016-2017,Arlington County,Wakefield High,4.0,F,Y,N,Y,2,100.0,0.0
2958,2016-2017,Arlington County,Wakefield High,4.0,F,Y,Y,N,2,100.0,0.0
2959,2016-2017,Arlington County,Wakefield High,4.0,F,Y,Y,Y,5,100.0,0.0
2960,2016-2017,Arlington County,Wakefield High,4.0,M,N,N,N,25,72.0,28.0
2961,2016-2017,Arlington County,Wakefield High,4.0,M,N,N,Y,22,95.45454545454545,4.545454545454546
2962,2016-2017,Arlington County,Wakefield High,4.0,M,N,Y,N,19,26.31578947368421,73.6842105263158
2963,2016-2017,Arlington County,Wakefield High,4.0,M,N,Y,Y,16,100.0,0.0
2964,2016-2017,Arlington County,Wakefield High,4.0,M,Y,N,N,5,100.0,0.0
2965,2016-2017,Arlington County,Wakefield High,4.0,M,Y,N,Y,4,75.0,25.0
2966,2016-2017,Arlington County,Wakefield High,4.0,M,Y,Y,N,6,83.33333333333333,16.666666666666668
2967,2016-2017,Arlington County,Wakefield High,4.0,M,Y,Y,Y,10,100.0,0.0
2968,2016-2017,Arlington County,Wakefield High,5.0,F,N,N,N,29,93.10344827586206,3.4482758620689653
2969,2016-2017,Arlington County,Wakefield High,5.0,F,N,N,Y,2,100.0,0.0
2970,2016-2017,Arlington County,Wakefield High,5.0,F,N,Y,N,2,100.0,0.0
2971,2016-2017,Arlington County,Wakefield High,5.0,F,N,Y,Y,4,100.0,0.0
2972,2016-2017,Arlington County,Wakefield High,5.0,F,Y,N,N,6,66.66666666666667,0.0
2976,2016-2017,Arlington County,Wakefield High,5.0,M,N,N,N,30,96.66666666666667,0.0
2977,2016-2017,Arlington County,Wakefield High,5.0,M,N,N,Y,2,100.0,0.0
2978,2016-2017,Arlington County,Wakefield High,5.0,M,N,Y,N,1,100.0,0.0
2980,2016-2017,Arlington County,Wakefield High,5.0,M,Y,N,N,7,100.0,0.0
2981,2016-2017,Arlington County,Wakefield High,5.0,M,Y,N,Y,1,100.0,0.0
3032,2016-2017,Arlington County,Washington-Lee High,2.0,F,N,N,N,15,100.0,0.0
3033,2016-2017,Arlington County,Washington-Lee High,2.0,F,N,N,Y,10,100.0,0.0
3034,2016-2017,Arlington County,Washington-Lee High,2.0,F,N,Y,N,2,100.0,0.0
3035,2016-2017,Arlington County,Washington-Lee High,2.0,F,N,Y,Y,3,100.0,0.0
3036,2016-2017,Arlington County,Washington-Lee High,2.0,F,Y,N,N,1,100.0,0.0
3040,2016-2017,Arlington County,Washington-Lee High,2.0,M,N,N,N,5,100.0,0.0
3041,2016-2017,Arlington County,Washington-Lee High,2.0,M,N,N,Y,5,100.0,0.0
3042,2016-2017,Arlington County,Washington-Lee High,2.0,M,N,Y,N,5,100.0,0.0
3043,2016-2017,Arlington County,Washington-Lee High,2.0,M,N,Y,Y,3,100.0,0.0
3046,2016-2017,Arlington County,Washington-Lee High,2.0,M,Y,Y,N,1,100.0,0.0
3047,2016-2017,Arlington County,Washington-Lee High,2.0,M,Y,Y,Y,1,100.0,0.0
3048,2016-2017,Arlington County,Washington-Lee High,3.0,F,N,N,N,7,100.0,0.0
3049,2016-2017,Arlington County,Washington-Lee High,3.0,F,N,N,Y,9,100.0,0.0
